Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1854	blue	0.5	right	narrow	[""left""]	j
Risk	1	1223	blue	0.5	left	narrow	[""right""]	f
Risk	2	NA	blue	0.3	none	narrow	[""right""]	
Risk	3	753	blue	0.5	left	narrow	[""right""]	f
Risk	4	1120	blue	0.5	right	narrow	[""left""]	j
Risk	5	1143	blue	0.4	left	narrow	[""right""]	f
Risk	6	1131	blue	0.5	left	narrow	[""right""]	f
Risk	7	1362	blue	0.4	left	narrow	[""right""]	f
Risk	8	800	blue	0.5	left	narrow	[""right""]	f
Risk	9	804	blue	0.5	right	narrow	[""left""]	j
Risk	10	921	blue	0.5	left	narrow	[""right""]	f
Risk	11	1386	blue	0.6	right	narrow	[""left""]	j
Risk	12	1250	blue	0.2	left	narrow	[""right""]	f
Risk	13	1102	blue	0.7	left	narrow	[""right""]	f
Risk	14	853	blue	0.4	left	narrow	[""right""]	f
Risk	15	1154	blue	0.6	right	narrow	[""left""]	j
Risk	16	614	blue	0.3	right	narrow	[""left""]	j
Risk	17	778	blue	0.5	left	narrow	[""right""]	f
Risk	18	933	blue	0.6	left	narrow	[""right""]	f
Risk	19	318	blue	0.5	right	narrow	[""left""]	j
Risk	20	1337	red	0.4	left	skew	[""right""]	f
Risk	21	1019	red	0.6000000000000001	right	skew	[""left""]	j
Risk	22	500	red	0.7	right	skew	[""left""]	j
Risk	23	773	red	0.7	right	skew	[""left""]	j
Risk	24	497	red	0.7	right	skew	[""left""]	j
Risk	25	1031	red	0.7	left	skew	[""right""]	f
Risk	26	483	red	0.8	left	skew	[""right""]	f
Risk	27	1221	red	0.7	left	skew	[""right""]	f
Risk	28	656	red	0.7	left	skew	[""right""]	f
Risk	29	1073	red	0.8	right	skew	[""left""]	j
Risk	30	914	red	0.8	left	skew	[""right""]	f
Risk	31	878	red	0.7	left	skew	[""right""]	f
Risk	32	776	red	0.6000000000000001	left	skew	[""right""]	f
Risk	33	452	red	0.7	right	skew	[""left""]	j
Risk	34	586	red	0.7	left	skew	[""right""]	f
Risk	35	579	red	0.5	right	skew	[""left""]	j
Risk	36	552	red	0.5	left	skew	[""right""]	f
Risk	37	544	red	0.6000000000000001	left	skew	[""right""]	f
Risk	38	1159	red	0.8999999999999999	left	skew	[""left""]	f
Risk	39	755	red	0.7	left	skew	[""right""]	f
Risk	40	759	green	0	left	wide	[""right""]	f
Risk	41	640	green	0.9	left	wide	[""right""]	f
Risk	42	838	green	0.7	left	wide	[""right""]	f
Risk	43	685	green	0.2	left	wide	[""right""]	f
Risk	44	982	green	0	left	wide	[""right""]	f
Risk	45	607	green	0	left	wide	[""right""]	f
Risk	46	964	green	0.8	right	wide	[""left""]	j
Risk	47	612	green	0.3	left	wide	[""right""]	f
Risk	48	514	green	0	left	wide	[""right""]	f
Risk	49	678	green	0.2	right	wide	[""left""]	j
Risk	50	1196	green	1	right	wide	[""right""]	j
Risk	51	571	green	0.9	right	wide	[""right""]	j
Risk	52	758	green	0.8	left	wide	[""right""]	f
Risk	53	1048	green	1	left	wide	[""left""]	f
Risk	54	661	green	0.1	right	wide	[""left""]	j
Risk	55	931	green	0.1	left	wide	[""right""]	f
Risk	56	804	green	1	right	wide	[""right""]	j
Risk	57	615	green	0	left	wide	[""right""]	f
Risk	58	874	green	0.1	left	wide	[""right""]	f
Risk	59	981	green	0.9	right	wide	[""right""]	j
