Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1324	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	2664	blue	0.38	[0,1]	win	Amb	norm	right	f
Learning	3	879	blue	0.4	[0,1]	win	Amb	norm	right	f
Learning	4	1100	blue	0.49	[0,1]	win	Amb	norm	left	j
Learning	5	1326	blue	0.57	[0,1]	win	risk	norm	left	f
Learning	6	876	blue	0.52	[0,1]	win	risk	norm	left	f
Learning	7	930	blue	0.43	[0,1]	win	Amb	norm	right	f
Learning	8	944	blue	0.45	[0,1]	win	Amb	norm	right	f
Learning	9	1171	blue	0.51	[0,1]	win	Amb	norm	left	j
Learning	10	1034	blue	0.57	[0,1]	win	risk	norm	right	j
Learning	11	1632	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	12	876	blue	0.54	[0,1]	win	risk	norm	right	j
Learning	13	1826	blue	0.51	[0,1]	win	Amb	norm	right	f
Learning	14	1164	blue	0.51	[0,1]	win	Amb	norm	left	j
Learning	15	1649	blue	0.49	[0,1]	win	Amb	norm	right	f
Learning	1	1863	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	980	green	0.38	[0,1]	win	Amb	norm	right	f
Learning	3	2465	green	0.43	[0,1]	win	Amb	norm	right	f
Learning	4	1205	green	0.51	[0,1]	win	risk	norm	right	j
Learning	5	810	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	6	970	green	0.47	[0,1]	win	Amb	norm	left	j
Learning	7	1392	green	0.48	[0,1]	win	risk	norm	right	j
Learning	8	889	green	0.47	[0,1]	win	Amb	norm	right	f
Learning	9	1025	green	0.45	[0,1]	win	Amb	norm	left	j
Learning	10	1069	green	0.46	[0,1]	win	Amb	norm	right	f
Learning	11	1467	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	12	1493	green	0.5	[0,1]	win	risk	norm	left	f
Learning	13	1131	green	0.5	[0,1]	win	risk	norm	right	j
Learning	14	884	green	0.47	[0,1]	win	Amb	norm	left	j
Learning	15	2512	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	1	1869	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1149	red	0.61	[0,1]	win	risk	norm	left	f
Learning	3	1500	red	0.55	[0,1]	win	Amb	norm	left	j
Learning	4	997	red	0.55	[0,1]	win	Amb	norm	right	f
Learning	5	993	red	0.56	[0,1]	win	Amb	norm	left	j
Learning	6	1905	red	0.63	[0,1]	win	risk	norm	left	f
Learning	7	853	red	0.6	[0,1]	win	Amb	norm	right	f
Learning	8	966	red	0.62	[0,1]	win	risk	norm	left	f
Learning	9	850	red	0.61	[0,1]	win	risk	norm	left	f
Learning	10	1195	red	0.61	[0,1]	win	risk	norm	left	f
Learning	11	1149	red	0.6	[0,1]	win	risk	norm	right	j
Learning	12	770	red	0.56	[0,1]	win	Amb	norm	right	f
Learning	13	1266	red	0.56	[0,1]	win	Amb	norm	right	f
Learning	14	1607	red	0.56	[0,1]	win	Amb	norm	left	j
Learning	15	994	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	1	1505	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	2112	blue	0.4	[0,1]	lose	Amb	norm	right	f
Learning	3	1306	blue	0.47	[0,1]	lose	risk	norm	right	j
Learning	4	1693	blue	0.43	[0,1]	lose	Amb	norm	left	j
Learning	5	656	blue	0.43	[0,1]	lose	Amb	norm	left	j
Learning	6	1132	blue	0.46	[0,1]	lose	risk	norm	right	j
Learning	7	1340	blue	0.44	[0,1]	lose	Amb	norm	left	j
Learning	8	946	blue	0.45	[0,1]	lose	risk	norm	right	j
Learning	9	934	blue	0.44	[0,1]	lose	Amb	norm	right	f
Learning	10	853	blue	0.45	[0,1]	lose	Amb	norm	left	j
Learning	11	1152	blue	0.47	[0,1]	lose	risk	norm	right	j
Learning	12	1178	blue	0.46	[0,1]	lose	risk	norm	right	j
