Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	NA	green	0.5	[0,1]	win	Amb	norm	left	
Learning	2	3476	green	0.58	[0,1]	win	risk	norm	left	f
Learning	3	2174	green	0.53	[0,1]	win	risk	norm	left	f
Learning	4	2255	green	0.43	[0,1]	win	Amb	norm	right	f
Learning	5	2272	green	0.46	[0,1]	win	Amb	norm	right	f
Learning	6	1651	green	0.54	[0,1]	win	risk	norm	left	f
Learning	7	1333	green	0.52	[0,1]	win	risk	norm	right	j
Learning	8	1716	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	9	1859	green	0.46	[0,1]	win	risk	norm	left	f
Learning	10	1969	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	11	1657	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	12	1126	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	13	3082	green	0.49	[0,1]	win	Amb	norm	left	j
Learning	14	1548	green	0.53	[0,1]	win	risk	norm	left	f
Learning	15	2024	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	1	3072	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1080	red	0.62	[0,1]	win	risk	norm	right	j
Learning	3	1150	red	0.56	[0,1]	win	risk	norm	right	j
Learning	4	913	red	0.49	[0,1]	win	Amb	norm	right	f
Learning	5	996	red	0.51	[0,1]	win	risk	norm	right	j
Learning	6	1098	red	0.49	[0,1]	win	Amb	norm	right	f
Learning	7	1421	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	8	1914	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	9	849	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	10	2372	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	11	1346	red	0.57	[0,1]	win	risk	norm	right	j
Learning	12	1124	red	0.55	[0,1]	win	risk	norm	right	j
Learning	13	1116	red	0.49	[0,1]	win	Amb	norm	left	j
Learning	14	1568	red	0.51	[0,1]	win	risk	norm	left	f
Learning	15	1880	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	1	3301	red	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	921	red	0.6	[0,1]	lose	risk	norm	right	j
Learning	3	1229	red	0.55	[0,1]	lose	risk	norm	left	f
Learning	4	980	red	0.46	[0,1]	lose	Amb	norm	right	f
Learning	5	1306	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	6	2290	red	0.55	[0,1]	lose	risk	norm	left	f
