Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2423	red	0.5	left	narrow	[""left""]	f
Risk	1	1319	red	0.6	left	narrow	[""left""]	f
Risk	2	3777	red	0.4	left	narrow	[""right""]	f
Risk	3	2821	red	0.5	right	narrow	[""right""]	j
Risk	4	1189	red	0.3	left	narrow	[""right""]	f
Risk	5	1941	red	0.5	left	narrow	[""left""]	f
Risk	6	2136	red	0.5	right	narrow	[""left""]	j
Risk	7	1618	red	0.7	right	narrow	[""right""]	j
Risk	8	960	red	0.5	left	narrow	[""right""]	f
Risk	9	977	red	0.4	right	narrow	[""left""]	j
Risk	10	1366	red	0.5	right	narrow	[""right""]	j
Risk	11	1157	red	0.4	right	narrow	[""left""]	j
Risk	12	2377	red	0.5	left	narrow	[""left""]	f
Risk	13	1676	red	0.5	right	narrow	[""right""]	j
Risk	14	1438	red	0.6	right	narrow	[""right""]	j
Risk	15	1317	red	0.2	right	narrow	[""left""]	j
Risk	16	950	red	0.5	right	narrow	[""left""]	j
Risk	17	750	red	0.6	left	narrow	[""left""]	f
Risk	18	1077	red	0.5	left	narrow	[""right""]	f
Risk	19	1121	red	0.3	left	narrow	[""right""]	f
Risk	20	1057	blue	0.7	right	skew	[""right""]	j
Risk	21	1006	blue	0.7	left	skew	[""left""]	f
Risk	22	695	blue	0.4	right	skew	[""left""]	j
Risk	23	1086	blue	0.6000000000000001	right	skew	[""left""]	j
Risk	24	1066	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	25	773	blue	0.7	right	skew	[""right""]	j
Risk	26	709	blue	0.7	left	skew	[""left""]	f
Risk	27	669	blue	0.8999999999999999	right	skew	[""right""]	j
Risk	28	622	blue	0.8	right	skew	[""right""]	j
Risk	29	1612	blue	0.7	left	skew	[""left""]	f
Risk	30	562	blue	0.8	right	skew	[""right""]	j
Risk	31	943	blue	0.7	left	skew	[""right""]	f
Risk	32	733	blue	0.6000000000000001	right	skew	[""left""]	j
Risk	33	842	blue	0.8	right	skew	[""right""]	j
Risk	34	774	blue	0.5	left	skew	[""right""]	f
Risk	35	758	blue	0.7	left	skew	[""left""]	f
Risk	36	570	blue	0.7	left	skew	[""left""]	f
Risk	37	818	blue	0.7	right	skew	[""right""]	j
Risk	38	950	blue	0.7	left	skew	[""right""]	f
Risk	39	783	blue	0.5	left	skew	[""right""]	f
Risk	40	959	green	0	left	wide	[""right""]	f
Risk	41	1023	green	0.9	left	wide	[""left""]	f
Risk	42	661	green	0.8	left	wide	[""left""]	f
Risk	43	713	green	1	right	wide	[""right""]	j
Risk	44	867	green	0.9	left	wide	[""left""]	f
Risk	45	501	green	1	right	wide	[""right""]	j
Risk	46	673	green	0	right	wide	[""left""]	j
Risk	47	815	green	0.1	left	wide	[""right""]	f
Risk	48	846	green	0.1	left	wide	[""right""]	f
Risk	49	659	green	0	left	wide	[""right""]	f
Risk	50	1103	green	0.7	left	wide	[""left""]	f
Risk	51	649	green	0.3	right	wide	[""left""]	j
Risk	52	663	green	0.2	left	wide	[""right""]	f
Risk	53	834	green	0.9	left	wide	[""left""]	f
Risk	54	685	green	0	left	wide	[""right""]	f
Risk	55	631	green	1	left	wide	[""left""]	f
Risk	56	650	green	0.8	left	wide	[""left""]	f
Risk	57	847	green	0.2	left	wide	[""right""]	f
Risk	58	1493	green	0	left	wide	[""right""]	f
Risk	59	689	green	0.1	left	wide	[""right""]	f
