Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	3948	green	0.5	left	narrow	[""right""]	f
Risk	1	3498	green	0.4	right	narrow	[""right""]	j
Risk	2	2890	green	0.5	left	narrow	[""left""]	f
Risk	3	1945	green	0.5	right	narrow	[""left""]	j
Risk	4	3016	green	0.5	right	narrow	[""left""]	j
Risk	5	2461	green	0.5	right	narrow	[""left""]	j
Risk	6	2591	green	0.7	left	narrow	[""left""]	f
Risk	7	NA	green	0.2	none	narrow	[""right""]	
Risk	8	1745	green	0.5	left	narrow	[""right""]	f
Risk	9	2064	green	0.5	left	narrow	[""left""]	f
Risk	10	1219	green	0.5	right	narrow	[""left""]	j
Risk	11	3666	green	0.4	right	narrow	[""left""]	j
Risk	12	3567	green	0.6	right	narrow	[""right""]	j
Risk	13	1245	green	0.6	right	narrow	[""right""]	j
Risk	14	3433	green	0.3	left	narrow	[""right""]	f
Risk	15	2383	green	0.5	right	narrow	[""left""]	j
Risk	16	NA	green	0.3	none	narrow	[""right""]	
Risk	17	2943	green	0.4	left	narrow	[""left""]	f
Risk	18	3154	green	0.6	left	narrow	[""left""]	f
Risk	19	1676	green	0.5	right	narrow	[""left""]	j
Risk	20	4311	red	0.1	left	wide	[""left""]	f
Risk	21	3661	red	0	left	wide	[""right""]	f
Risk	22	3165	red	1	right	wide	[""right""]	j
Risk	23	2615	red	0.7	right	wide	[""right""]	j
Risk	24	1208	red	1	right	wide	[""right""]	j
Risk	25	2767	red	0	right	wide	[""left""]	j
Risk	26	2349	red	0	left	wide	[""right""]	f
Risk	27	2975	red	0.8	left	wide	[""left""]	f
Risk	28	3889	red	0.3	right	wide	[""left""]	j
Risk	29	2230	red	0.9	right	wide	[""right""]	j
Risk	30	2618	red	0.1	left	wide	[""right""]	f
Risk	31	1663	red	1	right	wide	[""right""]	j
Risk	32	1507	red	0.9	left	wide	[""left""]	f
Risk	33	853	red	0.9	left	wide	[""left""]	f
Risk	34	1746	red	0.2	right	wide	[""left""]	j
Risk	35	2032	red	0	left	wide	[""right""]	f
Risk	36	1941	red	0	right	wide	[""left""]	j
Risk	37	1469	red	0.2	left	wide	[""right""]	f
Risk	38	1628	red	0.8	right	wide	[""right""]	j
Risk	39	3628	red	0.1	right	wide	[""left""]	j
Risk	40	2519	blue	0.7	left	skew	[""left""]	f
Risk	41	1597	blue	0.5	left	skew	[""right""]	f
Risk	42	1457	blue	0.4	right	skew	[""left""]	j
Risk	43	1390	blue	0.7	right	skew	[""right""]	j
Risk	44	1758	blue	0.7	left	skew	[""left""]	f
Risk	45	1112	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	46	1612	blue	0.7	right	skew	[""right""]	j
Risk	47	1134	blue	0.7	left	skew	[""left""]	f
Risk	48	1529	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	49	753	blue	0.7	left	skew	[""left""]	f
Risk	50	1419	blue	0.7	right	skew	[""right""]	j
Risk	51	2154	blue	0.5	right	skew	[""left""]	j
Risk	52	1102	blue	0.8	right	skew	[""right""]	j
Risk	53	2489	blue	0.8999999999999999	right	skew	[""right""]	j
Risk	54	2687	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	55	711	blue	0.7	right	skew	[""right""]	j
Risk	56	2177	blue	0.8	right	skew	[""right""]	j
Risk	57	1510	blue	0.7	left	skew	[""left""]	f
Risk	58	2464	blue	0.7	left	skew	[""left""]	f
Risk	59	996	blue	0.8	right	skew	[""right""]	j
