Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	NA	green	0.5	[0.25,0.75]	Ambiguous	narrow	left	
Ambiguity	1	2504	green	0.59	[0.25,0.75]	risk	narrow	left	f
Ambiguity	2	3449	green	0.55	[0.25,0.75]	risk	narrow	left	f
Ambiguity	3	3174	green	0.47	[0.25,0.75]	risk	narrow	left	f
Ambiguity	4	1165	green	0.37	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	5	2880	green	0.44	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	1362	green	0.53	[0.25,0.75]	risk	narrow	left	f
Ambiguity	7	3662	green	0.49	[0.25,0.75]	risk	narrow	right	j
Ambiguity	8	1516	green	0.44	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	3579	green	0.44	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	10	1273	green	0.49	[0.25,0.75]	risk	narrow	right	j
Ambiguity	11	3955	green	0.46	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	12	2813	green	0.46	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	2954	green	0.46	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	2840	green	0.49	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	4080	green	0.5	[0,1]	Ambiguous	narrow	right	f
Ambiguity	16	2032	green	0.59	[0,1]	risk	narrow	left	f
Ambiguity	17	1922	green	0.54	[0,1]	risk	narrow	left	f
Ambiguity	18	3258	green	0.46	[0,1]	Ambiguous	narrow	left	j
Ambiguity	19	1505	green	0.5	[0,1]	risk	narrow	left	f
Ambiguity	20	2392	green	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	21	3863	green	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	22	1893	green	0.46	[0,1]	risk	narrow	right	j
Ambiguity	23	2581	green	0.45	[0,1]	Ambiguous	narrow	left	j
Ambiguity	24	1215	green	0.45	[0,1]	Ambiguous	narrow	left	j
Ambiguity	25	2067	green	0.45	[0,1]	Ambiguous	narrow	left	j
Ambiguity	26	1414	green	0.45	[0,1]	Ambiguous	narrow	left	j
Ambiguity	27	4196	green	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	28	1300	green	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	29	2810	green	0.52	[0,1]	risk	narrow	right	j
Ambiguity	30	NA	red	0.5	[0.25,0.75]	Ambiguous	wide	left	
