Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2557	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1954	blue	0.38	[0,1]	lose	risk	norm	right	j
Learning	3	1576	blue	0.24	[0,1]	lose	Amb	norm	left	j
Learning	4	1401	blue	0.3	[0,1]	lose	risk	norm	left	f
Learning	5	1251	blue	0.25	[0,1]	lose	risk	norm	right	j
Learning	6	1097	blue	0.17	[0,1]	lose	Amb	norm	right	f
Learning	7	1670	blue	0.2	[0,1]	lose	Amb	norm	left	j
Learning	8	1281	blue	0.26	[0,1]	lose	Amb	norm	left	j
Learning	9	932	blue	0.33	[0,1]	lose	risk	norm	left	f
Learning	10	1380	blue	0.3	[0,1]	lose	Amb	norm	left	j
Learning	11	1524	blue	0.31	[0,1]	lose	risk	norm	left	f
Learning	12	1643	blue	0.29	[0,1]	lose	Amb	norm	left	j
Learning	13	1202	blue	0.31	[0,1]	lose	risk	norm	left	f
Learning	14	1333	blue	0.31	[0,1]	lose	risk	norm	left	f
Learning	15	2286	blue	0.31	[0,1]	lose	risk	norm	left	f
Learning	1	2670	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1227	green	0.41	[0,1]	win	risk	norm	right	j
Learning	3	1517	green	0.26	[0,1]	win	Amb	norm	left	j
Learning	4	1362	green	0.31	[0,1]	win	Amb	norm	left	j
Learning	5	2330	green	0.41	[0,1]	win	Amb	norm	right	f
Learning	6	1055	green	0.55	[0,1]	win	risk	norm	left	f
Learning	7	999	green	0.46	[0,1]	win	risk	norm	right	j
Learning	8	1423	green	0.34	[0,1]	win	risk	norm	right	j
Learning	9	1517	green	0.14	[0,1]	win	Amb	norm	right	f
Learning	10	1537	green	0.24	[0,1]	win	Amb	norm	right	f
Learning	11	829	green	0.38	[0,1]	win	risk	norm	left	f
Learning	12	2190	green	0.3	[0,1]	win	risk	norm	right	j
Learning	13	1180	green	0.18	[0,1]	win	Amb	norm	left	j
Learning	14	1425	green	0.25	[0,1]	win	Amb	norm	right	f
Learning	15	1582	green	0.34	[0,1]	win	Amb	norm	right	f
Learning	1	1508	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1017	green	0.4	[0,1]	lose	risk	norm	left	f
Learning	3	1646	green	0.26	[0,1]	lose	Amb	norm	right	f
Learning	4	1019	green	0.33	[0,1]	lose	risk	norm	left	f
Learning	5	1000	green	0.3	[0,1]	lose	risk	norm	left	f
Learning	6	2388	green	0.24	[0,1]	lose	Amb	norm	right	f
Learning	7	1159	green	0.25	[0,1]	lose	Amb	norm	left	j
Learning	8	1279	green	0.27	[0,1]	lose	risk	norm	right	j
