Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1493	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1139	red	0.59	[0,1]	win	Amb	norm	right	f
Learning	3	1014	red	0.76	[0,1]	win	Amb	norm	left	j
Learning	4	2129	red	1	[0,1]	win	Amb	norm	left	j
Learning	5	NA	red	1	[0,1]	win	Amb	norm	right	
Learning	6	529	red	1	[0,1]	win	Amb	norm	right	f
Learning	7	1764	red	1	[0,1]	win	risk	norm	left	f
Learning	8	1355	red	0.63	[0,1]	win	Amb	norm	left	j
Learning	9	2007	red	0.79	[0,1]	win	Amb	norm	right	f
Learning	10	1480	red	1	[0,1]	win	risk	norm	left	f
Learning	11	1854	red	0.85	[0,1]	win	Amb	norm	right	f
Learning	12	1221	red	0.92	[0,1]	win	Amb	norm	right	f
Learning	13	1328	red	1	[0,1]	win	Amb	norm	right	f
Learning	14	956	red	1	[0,1]	win	Amb	norm	left	j
Learning	15	680	red	1	[0,1]	win	Amb	norm	right	f
Learning	1	1665	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1851	blue	0.57	[0,1]	win	Amb	norm	right	f
Learning	3	661	blue	0.71	[0,1]	win	Amb	norm	right	f
Learning	4	1227	blue	0.94	[0,1]	win	Amb	norm	left	j
Learning	5	1019	blue	1	[0,1]	win	Amb	norm	right	f
Learning	6	878	blue	1	[0,1]	win	Amb	norm	right	f
Learning	7	1850	blue	1	[0,1]	win	Amb	norm	right	f
Learning	8	765	blue	1	[0,1]	win	risk	norm	right	j
Learning	9	1367	blue	0.41	[0,1]	win	Amb	norm	left	j
Learning	10	1366	blue	0.71	[0,1]	win	Amb	norm	left	j
Learning	11	1111	blue	1	[0,1]	win	Amb	norm	right	f
Learning	12	1362	blue	1	[0,1]	win	risk	norm	left	f
Learning	13	1129	blue	0.66	[0,1]	win	Amb	norm	right	f
Learning	14	1362	blue	0.81	[0,1]	win	Amb	norm	right	f
Learning	15	1088	blue	1	[0,1]	win	risk	norm	right	j
Learning	1	1288	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1381	green	0.57	[0,1]	win	risk	norm	left	f
Learning	3	1619	green	0.52	[0,1]	win	Amb	norm	right	f
Learning	4	1512	green	0.55	[0,1]	win	Amb	norm	right	f
Learning	5	1841	green	0.59	[0,1]	win	risk	norm	left	f
Learning	6	1705	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	7	1789	green	0.57	[0,1]	win	risk	norm	right	j
Learning	8	1454	green	0.55	[0,1]	win	Amb	norm	right	f
Learning	9	1246	green	0.55	[0,1]	win	Amb	norm	right	f
Learning	10	1825	green	0.54	[0,1]	win	Amb	norm	right	f
Learning	11	2182	green	0.54	[0,1]	win	Amb	norm	right	f
Learning	12	1467	green	0.57	[0,1]	win	risk	norm	right	j
Learning	13	1719	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	14	1362	green	0.58	[0,1]	win	risk	norm	right	j
Learning	15	1370	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	1	1543	green	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	2456	green	0.61	[0,1]	lose	risk	norm	right	j
Learning	3	1939	green	0.56	[0,1]	lose	risk	norm	right	j
Learning	4	919	green	0.5	[0,1]	lose	Amb	norm	right	f
Learning	5	1209	green	0.51	[0,1]	lose	Amb	norm	left	j
Learning	6	1553	green	0.54	[0,1]	lose	Amb	norm	left	j
Learning	7	1203	green	0.6	[0,1]	lose	risk	norm	right	j
Learning	8	1115	green	0.55	[0,1]	lose	Amb	norm	right	f
Learning	9	1095	green	0.59	[0,1]	lose	risk	norm	left	f
Learning	10	1457	green	0.58	[0,1]	lose	risk	norm	right	j
Learning	11	1105	green	0.54	[0,1]	lose	Amb	norm	left	j
Learning	12	1725	green	0.56	[0,1]	lose	risk	norm	left	f
Learning	13	1407	green	0.54	[0,1]	lose	Amb	norm	right	f
Learning	14	1257	green	0.54	[0,1]	lose	Amb	norm	left	j
Learning	15	966	green	0.56	[0,1]	lose	risk	norm	left	f
Learning	1	1104	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	1294	blue	0.59	[0,1]	lose	Amb	norm	left	j
Learning	3	1007	blue	0.71	[0,1]	lose	risk	norm	left	f
Learning	4	1411	blue	0.63	[0,1]	lose	risk	norm	left	f
Learning	5	871	blue	0.52	[0,1]	lose	Amb	norm	left	j
Learning	6	1097	blue	0.6	[0,1]	lose	Amb	norm	left	j
Learning	7	896	blue	0.69	[0,1]	lose	risk	norm	left	f
Learning	8	1936	blue	0.65	[0,1]	lose	Amb	norm	right	f
Learning	9	1259	blue	0.69	[0,1]	lose	risk	norm	right	j
Learning	10	1468	blue	0.69	[0,1]	lose	risk	norm	left	f
Learning	11	1185	blue	0.68	[0,1]	lose	risk	norm	left	f
Learning	12	1122	blue	0.66	[0,1]	lose	Amb	norm	left	j
Learning	13	1391	blue	0.66	[0,1]	lose	Amb	norm	left	j
Learning	14	1202	blue	0.7	[0,1]	lose	risk	norm	right	j
Learning	15	2296	blue	0.68	[0,1]	lose	risk	norm	left	f
Learning	1	1451	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	1514	red	0.58	[0,1]	lose	Amb	norm	left	j
Learning	3	1372	red	0.73	[0,1]	lose	risk	norm	right	j
Learning	4	1084	red	0.67	[0,1]	lose	Amb	norm	right	f
Learning	5	1295	red	0.69	[0,1]	lose	Amb	norm	right	f
Learning	6	1724	red	0.72	[0,1]	lose	risk	norm	left	f
Learning	7	1029	red	0.67	[0,1]	lose	Amb	norm	left	j
Learning	8	1615	red	0.68	[0,1]	lose	Amb	norm	right	f
Learning	9	1824	red	0.67	[0,1]	lose	Amb	norm	left	j
Learning	10	1393	red	0.67	[0,1]	lose	Amb	norm	right	f
Learning	11	1716	red	0.69	[0,1]	lose	risk	norm	right	j
Learning	12	1001	red	0.65	[0,1]	lose	Amb	norm	right	f
Learning	13	1230	red	0.67	[0,1]	lose	Amb	norm	right	f
Learning	14	1167	red	0.71	[0,1]	lose	risk	norm	left	f
Learning	15	1795	red	0.69	[0,1]	lose	Amb	norm	right	f
