Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1890	green	0.6	right	narrow	[""left""]	j
Risk	1	2760	green	0.6	right	narrow	[""right""]	j
Risk	2	1638	green	0.5	right	narrow	[""left""]	j
Risk	3	1160	green	0.5	right	narrow	[""left""]	j
Risk	4	1082	green	0.5	right	narrow	[""right""]	j
Risk	5	2389	green	0.4	right	narrow	[""left""]	j
Risk	6	1030	green	0.5	right	narrow	[""left""]	j
Risk	7	1530	green	0.7	left	narrow	[""right""]	f
Risk	8	2226	green	0.5	left	narrow	[""right""]	f
Risk	9	2530	green	0.6	left	narrow	[""left""]	f
Risk	10	1173	green	0.4	left	narrow	[""right""]	f
Risk	11	1255	green	0.5	right	narrow	[""left""]	j
Risk	12	894	green	0.5	left	narrow	[""right""]	f
Risk	13	1982	green	0.2	right	narrow	[""left""]	j
Risk	14	1980	green	0.5	right	narrow	[""left""]	j
Risk	15	1468	green	0.5	left	narrow	[""right""]	f
Risk	16	1252	green	0.3	left	narrow	[""right""]	f
Risk	17	1280	green	0.5	right	narrow	[""left""]	j
Risk	18	1430	green	0.3	left	narrow	[""right""]	f
Risk	19	995	green	0.4	left	narrow	[""right""]	f
Risk	20	2362	red	0.9	left	wide	[""left""]	f
Risk	21	1348	red	0.8	right	wide	[""right""]	j
Risk	22	1431	red	0	left	wide	[""right""]	f
Risk	23	1110	red	0.1	right	wide	[""left""]	j
Risk	24	1801	red	1	right	wide	[""right""]	j
Risk	25	1212	red	0	right	wide	[""left""]	j
Risk	26	995	red	0.1	left	wide	[""right""]	f
Risk	27	924	red	0	right	wide	[""left""]	j
Risk	28	1443	red	0.9	left	wide	[""left""]	f
Risk	29	860	red	0.8	right	wide	[""right""]	j
Risk	30	1258	red	0.2	left	wide	[""right""]	f
Risk	31	846	red	0.3	left	wide	[""right""]	f
Risk	32	906	red	0.1	right	wide	[""left""]	j
Risk	33	973	red	0.2	right	wide	[""left""]	j
Risk	34	618	red	1	right	wide	[""left""]	j
Risk	35	2428	red	1	right	wide	[""right""]	j
Risk	36	1130	red	0	right	wide	[""left""]	j
Risk	37	1138	red	0	right	wide	[""left""]	j
Risk	38	951	red	0.7	left	wide	[""left""]	f
Risk	39	844	red	0.9	left	wide	[""left""]	f
Risk	40	2281	blue	0.8	right	skew	[""right""]	j
Risk	41	806	blue	0.7	left	skew	[""left""]	f
Risk	42	831	blue	0.4	right	skew	[""left""]	j
Risk	43	734	blue	0.8	left	skew	[""left""]	f
Risk	44	1219	blue	0.7	left	skew	[""left""]	f
Risk	45	687	blue	0.7	left	skew	[""left""]	f
Risk	46	668	blue	0.8999999999999999	left	skew	[""left""]	f
Risk	47	836	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	48	1090	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	49	901	blue	0.5	left	skew	[""right""]	f
Risk	50	699	blue	0.8	right	skew	[""right""]	j
Risk	51	933	blue	0.7	right	skew	[""right""]	j
Risk	52	798	blue	0.7	left	skew	[""left""]	f
Risk	53	1133	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	54	1415	blue	0.7	left	skew	[""left""]	f
Risk	55	757	blue	0.7	right	skew	[""right""]	j
Risk	56	703	blue	0.7	left	skew	[""left""]	f
Risk	57	563	blue	0.7	left	skew	[""left""]	f
Risk	58	1156	blue	0.5	left	skew	[""right""]	f
Risk	59	1058	blue	0.7	left	skew	[""left""]	f
