Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2173	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	3284	green	0.6	[0,1]	win	risk	norm	left	f
Learning	3	1260	green	0.54	[0,1]	win	risk	norm	right	j
Learning	4	1126	green	0.45	[0,1]	win	Amb	norm	right	f
Learning	5	1270	green	0.5	[0,1]	win	risk	norm	right	j
Learning	6	1263	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	7	1853	green	0.44	[0,1]	win	Amb	norm	right	f
Learning	8	954	green	0.47	[0,1]	win	Amb	norm	right	f
Learning	9	1473	green	0.49	[0,1]	win	Amb	norm	left	j
Learning	10	1136	green	0.51	[0,1]	win	risk	norm	left	f
Learning	11	1365	green	0.47	[0,1]	win	risk	norm	right	j
Learning	12	1772	green	0.45	[0,1]	win	Amb	norm	left	j
Learning	13	947	green	0.44	[0,1]	win	Amb	norm	left	j
Learning	14	1090	green	0.43	[0,1]	win	Amb	norm	right	f
Learning	15	1861	green	0.45	[0,1]	win	Amb	norm	left	j
Learning	1	2124	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1483	blue	0.61	[0,1]	win	risk	norm	right	j
Learning	3	932	blue	0.55	[0,1]	win	risk	norm	right	j
Learning	4	2069	blue	0.47	[0,1]	win	Amb	norm	left	j
Learning	5	1482	blue	0.52	[0,1]	win	risk	norm	right	j
Learning	6	1109	blue	0.51	[0,1]	win	risk	norm	left	f
Learning	7	1474	blue	0.47	[0,1]	win	risk	norm	right	j
Learning	8	1669	blue	0.43	[0,1]	win	Amb	norm	right	f
Learning	9	982	blue	0.47	[0,1]	win	Amb	norm	right	f
Learning	10	849	blue	0.47	[0,1]	win	Amb	norm	right	f
Learning	11	1499	blue	0.53	[0,1]	win	risk	norm	left	f
Learning	12	761	blue	0.51	[0,1]	win	risk	norm	left	f
Learning	13	1653	blue	0.45	[0,1]	win	Amb	norm	right	f
Learning	14	1586	blue	0.46	[0,1]	win	Amb	norm	right	f
Learning	15	806	blue	0.46	[0,1]	win	Amb	norm	right	f
Learning	1	NA	blue	0.5	[0,1]	lose	Amb	norm	left	
Learning	2	1100	blue	0.59	[0,1]	lose	risk	norm	left	f
Learning	3	1591	blue	0.55	[0,1]	lose	risk	norm	right	j
Learning	4	3664	blue	0.48	[0,1]	lose	Amb	norm	left	j
Learning	5	2480	blue	0.54	[0,1]	lose	risk	norm	right	j
Learning	6	1329	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	7	960	blue	0.48	[0,1]	lose	risk	norm	left	f
Learning	8	1860	blue	0.44	[0,1]	lose	Amb	norm	right	f
Learning	9	1660	blue	0.47	[0,1]	lose	risk	norm	right	j
Learning	10	798	blue	0.47	[0,1]	lose	risk	norm	right	j
Learning	11	1759	blue	0.44	[0,1]	lose	Amb	norm	left	j
Learning	12	1032	blue	0.44	[0,1]	lose	Amb	norm	left	j
Learning	13	865	blue	0.46	[0,1]	lose	risk	norm	left	f
Learning	14	1851	blue	0.45	[0,1]	lose	risk	norm	left	f
Learning	15	1447	blue	0.45	[0,1]	lose	risk	norm	right	j
Learning	1	3005	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1181	red	0.61	[0,1]	win	risk	norm	left	f
Learning	3	1771	red	0.55	[0,1]	win	risk	norm	left	f
Learning	4	2334	red	0.46	[0,1]	win	Amb	norm	right	f
Learning	5	1539	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	6	1168	red	0.58	[0,1]	win	risk	norm	left	f
Learning	7	1582	red	0.56	[0,1]	win	risk	norm	right	j
Learning	8	1053	red	0.52	[0,1]	win	Amb	norm	left	j
Learning	9	1395	red	0.53	[0,1]	win	risk	norm	left	f
Learning	10	2515	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	11	1647	red	0.49	[0,1]	win	Amb	norm	left	j
Learning	12	1048	red	0.52	[0,1]	win	risk	norm	left	f
Learning	13	1318	red	0.52	[0,1]	win	risk	norm	right	j
Learning	14	1872	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	15	1644	red	0.52	[0,1]	win	risk	norm	right	j
Learning	1	2185	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1633	green	0.4	[0,1]	lose	Amb	norm	left	j
Learning	3	1094	green	0.47	[0,1]	lose	risk	norm	right	j
Learning	4	894	green	0.43	[0,1]	lose	Amb	norm	right	f
Learning	5	860	green	0.45	[0,1]	lose	risk	norm	right	j
Learning	6	1341	green	0.43	[0,1]	lose	Amb	norm	left	j
Learning	7	1620	green	0.44	[0,1]	lose	Amb	norm	right	f
Learning	8	2175	green	0.43	[0,1]	lose	Amb	norm	left	j
Learning	9	1472	green	0.41	[0,1]	lose	Amb	norm	right	f
Learning	10	1446	green	0.44	[0,1]	lose	Amb	norm	right	f
Learning	11	1893	green	0.45	[0,1]	lose	risk	norm	left	f
Learning	12	1052	green	0.42	[0,1]	lose	Amb	norm	left	j
Learning	13	1059	green	0.41	[0,1]	lose	Amb	norm	right	f
Learning	14	1180	green	0.43	[0,1]	lose	Amb	norm	right	f
Learning	15	1067	green	0.43	[0,1]	lose	Amb	norm	right	f
Learning	1	1949	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	2683	red	0.38	[0,1]	lose	Amb	norm	right	f
Learning	3	1482	red	0.4	[0,1]	lose	Amb	norm	right	f
Learning	4	1416	red	0.48	[0,1]	lose	risk	norm	right	j
Learning	5	1218	red	0.42	[0,1]	lose	Amb	norm	right	f
Learning	6	1342	red	0.41	[0,1]	lose	Amb	norm	left	j
Learning	7	1081	red	0.43	[0,1]	lose	Amb	norm	left	j
Learning	8	1009	red	0.48	[0,1]	lose	risk	norm	left	f
Learning	9	1458	red	0.44	[0,1]	lose	Amb	norm	right	f
Learning	10	1715	red	0.47	[0,1]	lose	risk	norm	left	f
Learning	11	1535	red	0.45	[0,1]	lose	Amb	norm	right	f
Learning	12	1689	red	0.47	[0,1]	lose	risk	norm	left	f
Learning	13	1780	red	0.45	[0,1]	lose	Amb	norm	right	f
Learning	14	1696	red	0.47	[0,1]	lose	risk	norm	left	f
Learning	15	3116	red	0.45	[0,1]	lose	Amb	norm	right	f
