Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2276	blue	0	right	wide	[""left""]	j
Risk	1	2468	blue	0	left	wide	[""right""]	f
Risk	2	1686	blue	0.7	left	wide	[""left""]	f
Risk	3	1652	blue	0.9	left	wide	[""left""]	f
Risk	4	1739	blue	0	right	wide	[""left""]	j
Risk	5	1647	blue	0.8	left	wide	[""left""]	f
Risk	6	607	blue	0.9	left	wide	[""left""]	f
Risk	7	651	blue	1	left	wide	[""left""]	f
Risk	8	729	blue	1	left	wide	[""left""]	f
Risk	9	2136	blue	1	right	wide	[""right""]	j
Risk	10	1316	blue	0.1	right	wide	[""left""]	j
Risk	11	609	blue	0.1	right	wide	[""left""]	j
Risk	12	1167	blue	0	right	wide	[""left""]	j
Risk	13	1285	blue	0.8	left	wide	[""left""]	f
Risk	14	2554	blue	0.9	right	wide	[""right""]	j
Risk	15	1126	blue	0.2	left	wide	[""right""]	f
Risk	16	782	blue	0	left	wide	[""right""]	f
Risk	17	1571	blue	0.2	right	wide	[""left""]	j
Risk	18	1946	blue	0.3	left	wide	[""right""]	f
Risk	19	1387	blue	0.1	left	wide	[""right""]	f
Risk	20	2779	red	0.5	right	narrow	[""right""]	j
Risk	21	1487	red	0.5	left	narrow	[""left""]	f
Risk	22	1876	red	0.6	left	narrow	[""left""]	f
Risk	23	590	red	0.7	left	narrow	[""left""]	f
Risk	24	1656	red	0.5	right	narrow	[""right""]	j
Risk	25	1027	red	0.3	left	narrow	[""right""]	f
Risk	26	686	red	0.2	left	narrow	[""left""]	f
Risk	27	1084	red	0.4	left	narrow	[""left""]	f
Risk	28	740	red	0.3	left	narrow	[""left""]	f
Risk	29	933	red	0.5	left	narrow	[""left""]	f
Risk	30	788	red	0.5	left	narrow	[""left""]	f
Risk	31	2540	red	0.4	right	narrow	[""left""]	j
Risk	32	1476	red	0.5	right	narrow	[""right""]	j
Risk	33	1510	red	0.4	left	narrow	[""right""]	f
Risk	34	886	red	0.6	right	narrow	[""right""]	j
Risk	35	973	red	0.5	right	narrow	[""right""]	j
Risk	36	1362	red	0.5	left	narrow	[""left""]	f
Risk	37	835	red	0.6	right	narrow	[""right""]	j
Risk	38	778	red	0.5	right	narrow	[""right""]	j
Risk	39	517	red	0.5	right	narrow	[""right""]	j
Risk	40	1486	green	0.7	right	skew	[""right""]	j
Risk	41	699	green	0.8999999999999999	right	skew	[""right""]	j
Risk	42	514	green	0.7	right	skew	[""right""]	j
Risk	43	775	green	0.7	left	skew	[""left""]	f
Risk	44	887	green	0.6000000000000001	right	skew	[""right""]	j
Risk	45	628	green	0.7	left	skew	[""left""]	f
Risk	46	1469	green	0.4	left	skew	[""right""]	f
Risk	47	1408	green	0.8	left	skew	[""left""]	f
Risk	48	854	green	0.6000000000000001	right	skew	[""right""]	j
Risk	49	649	green	0.7	left	skew	[""left""]	f
Risk	50	477	green	0.8	left	skew	[""left""]	f
Risk	51	979	green	0.5	right	skew	[""right""]	j
Risk	52	570	green	0.7	right	skew	[""right""]	j
Risk	53	589	green	0.7	left	skew	[""left""]	f
Risk	54	519	green	0.7	left	skew	[""left""]	f
Risk	55	462	green	0.7	left	skew	[""left""]	f
Risk	56	543	green	0.6000000000000001	left	skew	[""left""]	f
Risk	57	630	green	0.7	right	skew	[""right""]	j
Risk	58	626	green	0.5	right	skew	[""right""]	j
Risk	59	660	green	0.8	left	skew	[""left""]	f
