Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	4365	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1868	blue	0.58	[0,1]	win	Amb	norm	right	f
Learning	3	1357	blue	0.72	[0,1]	win	risk	norm	left	f
Learning	4	883	blue	0.65	[0,1]	win	risk	norm	left	f
Learning	5	940	blue	0.52	[0,1]	win	Amb	norm	left	j
Learning	6	995	blue	0.6	[0,1]	win	risk	norm	right	j
Learning	7	1012	blue	0.56	[0,1]	win	Amb	norm	right	f
Learning	8	811	blue	0.55	[0,1]	win	Amb	norm	right	f
Learning	9	879	blue	0.59	[0,1]	win	Amb	norm	right	f
Learning	10	1045	blue	0.6	[0,1]	win	risk	norm	right	j
Learning	11	629	blue	0.57	[0,1]	win	Amb	norm	left	j
Learning	12	801	blue	0.59	[0,1]	win	Amb	norm	right	f
Learning	13	594	blue	0.58	[0,1]	win	Amb	norm	right	f
Learning	14	687	blue	0.57	[0,1]	win	Amb	norm	right	f
Learning	15	951	blue	0.6	[0,1]	win	risk	norm	left	f
Learning	1	1227	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	687	green	0.6	[0,1]	win	risk	norm	left	f
Learning	3	801	green	0.54	[0,1]	win	Amb	norm	right	f
Learning	4	1075	green	0.54	[0,1]	win	Amb	norm	left	j
Learning	5	617	green	0.6	[0,1]	win	risk	norm	left	f
Learning	6	828	green	0.59	[0,1]	win	Amb	norm	right	f
Learning	7	827	green	0.57	[0,1]	win	Amb	norm	left	j
Learning	8	550	green	0.58	[0,1]	win	Amb	norm	left	j
Learning	9	606	green	0.62	[0,1]	win	risk	norm	left	f
Learning	10	530	green	0.62	[0,1]	win	risk	norm	left	f
Learning	11	679	green	0.59	[0,1]	win	Amb	norm	left	j
Learning	12	849	green	0.58	[0,1]	win	Amb	norm	right	f
Learning	13	611	green	0.57	[0,1]	win	Amb	norm	left	j
Learning	14	566	green	0.6	[0,1]	win	risk	norm	left	f
Learning	15	643	green	0.57	[0,1]	win	Amb	norm	left	j
Learning	1	2049	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	1209	blue	0.58	[0,1]	lose	Amb	norm	right	f
Learning	3	790	blue	0.74	[0,1]	lose	risk	norm	left	f
Learning	4	914	blue	0.65	[0,1]	lose	risk	norm	right	j
Learning	5	891	blue	0.54	[0,1]	lose	Amb	norm	left	j
Learning	6	854	blue	0.61	[0,1]	lose	risk	norm	right	j
Learning	7	919	blue	0.59	[0,1]	lose	Amb	norm	left	j
Learning	8	635	blue	0.58	[0,1]	lose	Amb	norm	left	j
Learning	9	567	blue	0.61	[0,1]	lose	risk	norm	left	f
Learning	10	1847	blue	0.58	[0,1]	lose	Amb	norm	right	f
Learning	11	990	blue	0.56	[0,1]	lose	Amb	norm	left	j
Learning	12	991	blue	0.57	[0,1]	lose	risk	norm	right	j
Learning	13	1230	blue	0.58	[0,1]	lose	Amb	norm	right	f
Learning	14	1224	blue	0.59	[0,1]	lose	Amb	norm	right	f
Learning	15	1008	blue	0.59	[0,1]	lose	Amb	norm	left	j
Learning	1	1277	red	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	606	red	0.58	[0,1]	lose	Amb	norm	left	j
Learning	3	971	red	0.75	[0,1]	lose	risk	norm	right	j
Learning	4	680	red	0.68	[0,1]	lose	risk	norm	left	f
Learning	5	1607	red	0.56	[0,1]	lose	Amb	norm	right	f
Learning	6	1026	red	0.64	[0,1]	lose	risk	norm	right	j
Learning	7	620	red	0.61	[0,1]	lose	risk	norm	left	f
Learning	8	1063	red	0.58	[0,1]	lose	Amb	norm	right	f
Learning	9	647	red	0.61	[0,1]	lose	risk	norm	left	f
Learning	10	550	red	0.6	[0,1]	lose	risk	norm	left	f
Learning	11	971	red	0.57	[0,1]	lose	Amb	norm	left	j
Learning	12	1007	red	0.55	[0,1]	lose	Amb	norm	right	f
Learning	13	737	red	0.55	[0,1]	lose	Amb	norm	left	j
Learning	14	1086	red	0.56	[0,1]	lose	Amb	norm	right	f
Learning	15	1102	red	0.59	[0,1]	lose	Amb	norm	right	f
Learning	1	1108	green	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	597	green	0.59	[0,1]	lose	Amb	norm	left	j
Learning	3	509	green	0.74	[0,1]	lose	risk	norm	left	f
Learning	4	1003	green	0.65	[0,1]	lose	risk	norm	right	j
Learning	5	659	green	0.52	[0,1]	lose	Amb	norm	left	j
Learning	6	1139	green	0.58	[0,1]	lose	Amb	norm	left	j
Learning	7	560	green	0.68	[0,1]	lose	risk	norm	left	f
Learning	8	893	green	0.62	[0,1]	lose	risk	norm	right	j
Learning	9	960	green	0.55	[0,1]	lose	Amb	norm	right	f
Learning	10	836	green	0.55	[0,1]	lose	Amb	norm	right	f
Learning	11	626	green	0.6	[0,1]	lose	risk	norm	left	f
Learning	12	759	green	0.56	[0,1]	lose	Amb	norm	left	j
Learning	13	858	green	0.55	[0,1]	lose	Amb	norm	right	f
Learning	14	703	green	0.56	[0,1]	lose	Amb	norm	left	j
Learning	15	1048	green	0.57	[0,1]	lose	Amb	norm	right	f
Learning	1	760	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1059	red	0.59	[0,1]	win	Amb	norm	right	f
Learning	3	546	red	0.75	[0,1]	win	risk	norm	right	j
Learning	4	845	red	0.66	[0,1]	win	risk	norm	right	j
Learning	5	791	red	0.54	[0,1]	win	Amb	norm	right	f
Learning	6	684	red	0.57	[0,1]	win	Amb	norm	left	j
Learning	7	785	red	0.62	[0,1]	win	risk	norm	right	j
Learning	8	601	red	0.56	[0,1]	win	Amb	norm	left	j
Learning	9	948	red	0.55	[0,1]	win	Amb	norm	right	f
Learning	10	592	red	0.6	[0,1]	win	risk	norm	left	f
Learning	11	627	red	0.57	[0,1]	win	Amb	norm	left	j
Learning	12	986	red	0.59	[0,1]	win	Amb	norm	right	f
Learning	13	830	red	0.57	[0,1]	win	Amb	norm	right	f
Learning	14	1120	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	15	866	red	0.62	[0,1]	win	risk	norm	right	j
