Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	NA	green	0.3	none	narrow	[""left""]	
Risk	1	962	green	0.5	right	narrow	[""left""]	j
Risk	2	1716	green	0.6	left	narrow	[""left""]	f
Risk	3	1289	green	0.4	right	narrow	[""left""]	j
Risk	4	2047	green	0.5	left	narrow	[""left""]	f
Risk	5	2031	green	0.5	right	narrow	[""right""]	j
Risk	6	1797	green	0.6	left	narrow	[""left""]	f
Risk	7	968	green	0.5	right	narrow	[""right""]	j
Risk	8	2083	green	0.5	right	narrow	[""left""]	j
Risk	9	1807	green	0.4	right	narrow	[""left""]	j
Risk	10	1796	green	0.2	left	narrow	[""right""]	f
Risk	11	1235	green	0.3	right	narrow	[""left""]	j
Risk	12	1242	green	0.6	left	narrow	[""left""]	f
Risk	13	1121	green	0.7	left	narrow	[""left""]	f
Risk	14	1001	green	0.4	right	narrow	[""left""]	j
Risk	15	1572	green	0.5	right	narrow	[""right""]	j
Risk	16	1263	green	0.5	left	narrow	[""left""]	f
Risk	17	669	green	0.5	left	narrow	[""left""]	f
Risk	18	687	green	0.5	left	narrow	[""left""]	f
Risk	19	1176	green	0.5	right	narrow	[""right""]	j
Risk	20	1651	blue	0	left	wide	[""right""]	f
Risk	21	885	blue	0	left	wide	[""right""]	f
Risk	22	2091	blue	1	left	wide	[""left""]	f
Risk	23	1269	blue	0.7	right	wide	[""right""]	j
Risk	24	1337	blue	0.1	right	wide	[""left""]	j
Risk	25	1235	blue	0.9	right	wide	[""right""]	j
Risk	26	1257	blue	0.1	right	wide	[""left""]	j
Risk	27	1118	blue	0.2	right	wide	[""left""]	j
Risk	28	1036	blue	0.3	right	wide	[""left""]	j
Risk	29	1364	blue	0.2	left	wide	[""right""]	f
Risk	30	1163	blue	1	left	wide	[""left""]	f
Risk	31	1097	blue	1	left	wide	[""left""]	f
Risk	32	1113	blue	0	right	wide	[""left""]	j
Risk	33	1252	blue	0.9	right	wide	[""right""]	j
Risk	34	919	blue	0.8	left	wide	[""left""]	f
Risk	35	1243	blue	0	right	wide	[""left""]	j
Risk	36	1041	blue	0.1	left	wide	[""right""]	f
Risk	37	967	blue	0	left	wide	[""right""]	f
Risk	38	845	blue	0.9	right	wide	[""right""]	j
Risk	39	753	blue	0.8	right	wide	[""right""]	j
Risk	40	2445	red	0.7	left	skew	[""left""]	f
Risk	41	809	red	0.7	right	skew	[""right""]	j
Risk	42	885	red	0.7	left	skew	[""left""]	f
Risk	43	1038	red	0.6000000000000001	right	skew	[""right""]	j
Risk	44	894	red	0.7	left	skew	[""left""]	f
Risk	45	1212	red	0.5	right	skew	[""right""]	j
Risk	46	809	red	0.8	right	skew	[""right""]	j
Risk	47	958	red	0.7	left	skew	[""left""]	f
Risk	48	683	red	0.7	right	skew	[""right""]	j
Risk	49	780	red	0.6000000000000001	right	skew	[""right""]	j
Risk	50	1062	red	0.4	left	skew	[""right""]	f
Risk	51	1170	red	0.7	left	skew	[""left""]	f
Risk	52	784	red	0.7	left	skew	[""left""]	f
Risk	53	950	red	0.8	right	skew	[""right""]	j
Risk	54	696	red	0.8	right	skew	[""right""]	j
Risk	55	769	red	0.8999999999999999	right	skew	[""right""]	j
Risk	56	1640	red	0.6000000000000001	right	skew	[""left""]	j
Risk	57	1267	red	0.7	left	skew	[""left""]	f
Risk	58	732	red	0.7	left	skew	[""left""]	f
Risk	59	1443	red	0.5	right	skew	[""left""]	j
