Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	NA	green	0.5	[0,1]	lose	Amb	norm	left	
Learning	2	1474	green	0.57	[0,1]	lose	Amb	norm	left	j
Learning	3	2932	green	0.69	[0,1]	lose	risk	norm	right	j
Learning	4	1714	green	0.61	[0,1]	lose	risk	norm	right	j
Learning	5	815	green	0.5	[0,1]	lose	Amb	norm	right	f
Learning	6	744	green	0.54	[0,1]	lose	Amb	norm	left	j
Learning	7	740	green	0.59	[0,1]	lose	Amb	norm	right	f
Learning	8	960	green	0.69	[0,1]	lose	risk	norm	left	f
Learning	9	1077	green	0.61	[0,1]	lose	risk	norm	left	f
Learning	10	1283	green	0.52	[0,1]	lose	Amb	norm	right	f
Learning	11	675	green	0.57	[0,1]	lose	Amb	norm	right	f
Learning	12	769	green	0.62	[0,1]	lose	risk	norm	right	j
Learning	13	794	green	0.59	[0,1]	lose	Amb	norm	left	j
Learning	14	907	green	0.63	[0,1]	lose	risk	norm	right	j
Learning	15	591	green	0.62	[0,1]	lose	risk	norm	right	j
Learning	1	1259	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	727	red	0.39	[0,1]	win	Amb	norm	left	j
Learning	3	1230	red	0.41	[0,1]	win	Amb	norm	right	f
Learning	4	1177	red	0.51	[0,1]	win	risk	norm	left	f
Learning	5	1000	red	0.48	[0,1]	win	risk	norm	right	j
Learning	6	1049	red	0.4	[0,1]	win	Amb	norm	right	f
Learning	7	823	red	0.42	[0,1]	win	risk	norm	right	j
Learning	8	1623	red	0.41	[0,1]	win	risk	norm	left	f
Learning	9	955	red	0.37	[0,1]	win	Amb	norm	left	j
Learning	10	906	red	0.39	[0,1]	win	Amb	norm	right	f
Learning	11	1109	red	0.42	[0,1]	win	risk	norm	right	j
Learning	12	506	red	0.42	[0,1]	win	risk	norm	left	f
Learning	13	579	red	0.41	[0,1]	win	risk	norm	right	j
Learning	14	710	red	0.39	[0,1]	win	Amb	norm	left	j
Learning	15	1030	red	0.37	[0,1]	win	Amb	norm	left	j
Learning	1	982	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	535	red	0.39	[0,1]	lose	risk	norm	left	f
Learning	3	836	red	0.22	[0,1]	lose	Amb	norm	left	j
Learning	4	876	red	0.29	[0,1]	lose	Amb	norm	right	f
Learning	5	1050	red	0.4	[0,1]	lose	risk	norm	right	j
Learning	6	951	red	0.32	[0,1]	lose	Amb	norm	left	j
Learning	7	584	red	0.36	[0,1]	lose	Amb	norm	left	j
Learning	8	772	red	0.42	[0,1]	lose	risk	norm	left	f
Learning	9	539	red	0.41	[0,1]	lose	risk	norm	right	j
Learning	10	1144	red	0.37	[0,1]	lose	Amb	norm	right	f
Learning	11	838	red	0.36	[0,1]	lose	Amb	norm	left	j
Learning	12	597	red	0.36	[0,1]	lose	Amb	norm	left	j
Learning	13	810	red	0.4	[0,1]	lose	risk	norm	left	f
Learning	14	794	red	0.38	[0,1]	lose	Amb	norm	right	f
Learning	15	581	red	0.37	[0,1]	lose	Amb	norm	left	j
Learning	1	1360	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	749	green	0.61	[0,1]	win	risk	norm	left	f
Learning	3	842	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	4	608	green	0.6	[0,1]	win	risk	norm	left	f
Learning	5	1070	green	0.57	[0,1]	win	Amb	norm	right	f
Learning	6	757	green	0.56	[0,1]	win	Amb	norm	left	j
Learning	7	1255	green	0.59	[0,1]	win	Amb	norm	right	f
Learning	8	625	green	0.62	[0,1]	win	risk	norm	right	j
Learning	9	452	green	0.62	[0,1]	win	risk	norm	right	j
Learning	10	645	green	0.59	[0,1]	win	Amb	norm	right	f
Learning	11	1189	green	0.57	[0,1]	win	Amb	norm	right	f
Learning	12	703	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	13	594	green	0.58	[0,1]	win	Amb	norm	right	f
Learning	14	579	green	0.62	[0,1]	win	risk	norm	right	j
Learning	15	971	green	0.59	[0,1]	win	Amb	norm	left	j
Learning	1	935	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	785	blue	0.38	[0,1]	win	Amb	norm	right	f
Learning	3	649	blue	0.45	[0,1]	win	Amb	norm	right	f
Learning	4	742	blue	0.51	[0,1]	win	risk	norm	left	f
Learning	5	645	blue	0.48	[0,1]	win	Amb	norm	left	j
Learning	6	497	blue	0.48	[0,1]	win	risk	norm	left	f
Learning	7	579	blue	0.48	[0,1]	win	Amb	norm	left	j
Learning	8	430	blue	0.45	[0,1]	win	Amb	norm	left	j
Learning	9	919	blue	0.44	[0,1]	win	Amb	norm	right	f
Learning	10	841	blue	0.42	[0,1]	win	Amb	norm	left	j
Learning	11	846	blue	0.42	[0,1]	win	Amb	norm	right	f
Learning	12	975	blue	0.46	[0,1]	win	Amb	norm	left	j
Learning	13	629	blue	0.47	[0,1]	win	Amb	norm	left	j
Learning	14	572	blue	0.52	[0,1]	win	risk	norm	left	f
Learning	15	816	blue	0.49	[0,1]	win	Amb	norm	left	j
Learning	1	863	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	762	blue	0.4	[0,1]	lose	Amb	norm	right	f
Learning	3	828	blue	0.45	[0,1]	lose	Amb	norm	right	f
Learning	4	679	blue	0.53	[0,1]	lose	risk	norm	left	f
Learning	5	859	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	6	746	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	7	521	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	8	801	blue	0.49	[0,1]	lose	Amb	norm	right	f
