Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2204	blue	0.5	left	narrow	[""left""]	f
Risk	1	2089	blue	0.2	right	narrow	[""left""]	j
Risk	2	2155	blue	0.4	left	narrow	[""right""]	f
Risk	3	2075	blue	0.6	right	narrow	[""right""]	j
Risk	4	1802	blue	0.3	left	narrow	[""right""]	f
Risk	5	1979	blue	0.6	left	narrow	[""left""]	f
Risk	6	1243	blue	0.3	right	narrow	[""left""]	j
Risk	7	1672	blue	0.5	right	narrow	[""right""]	j
Risk	8	1390	blue	0.5	left	narrow	[""left""]	f
Risk	9	1787	blue	0.5	left	narrow	[""left""]	f
Risk	10	1241	blue	0.5	left	narrow	[""left""]	f
Risk	11	1241	blue	0.7	right	narrow	[""right""]	j
Risk	12	953	blue	0.5	left	narrow	[""left""]	f
Risk	13	712	blue	0.5	left	narrow	[""left""]	f
Risk	14	1288	blue	0.4	left	narrow	[""right""]	f
Risk	15	1017	blue	0.5	left	narrow	[""left""]	f
Risk	16	1239	blue	0.4	left	narrow	[""right""]	f
Risk	17	1017	blue	0.6	right	narrow	[""right""]	j
Risk	18	932	blue	0.5	left	narrow	[""left""]	f
Risk	19	966	blue	0.5	right	narrow	[""right""]	j
Risk	20	1189	red	0.7	left	wide	[""left""]	f
Risk	21	2528	red	0.3	left	wide	[""right""]	f
Risk	22	969	red	0	left	wide	[""right""]	f
Risk	23	775	red	0.1	left	wide	[""left""]	f
Risk	24	1384	red	0	left	wide	[""right""]	f
Risk	25	1767	red	0.2	left	wide	[""right""]	f
Risk	26	1142	red	1	left	wide	[""left""]	f
Risk	27	1091	red	0	left	wide	[""right""]	f
Risk	28	871	red	0.9	right	wide	[""right""]	j
Risk	29	1237	red	0	right	wide	[""left""]	j
Risk	30	1178	red	0.1	right	wide	[""left""]	j
Risk	31	1126	red	1	right	wide	[""right""]	j
Risk	32	790	red	0.9	left	wide	[""left""]	f
Risk	33	791	red	0.2	right	wide	[""left""]	j
Risk	34	1048	red	0	right	wide	[""left""]	j
Risk	35	854	red	1	right	wide	[""right""]	j
Risk	36	789	red	0.8	right	wide	[""right""]	j
Risk	37	964	red	0.9	left	wide	[""left""]	f
Risk	38	1029	red	0.1	right	wide	[""left""]	j
Risk	39	758	red	0.8	left	wide	[""left""]	f
Risk	40	1332	green	0.5	right	skew	[""right""]	j
Risk	41	822	green	0.7	left	skew	[""left""]	f
Risk	42	885	green	0.5	left	skew	[""left""]	f
Risk	43	662	green	0.6000000000000001	left	skew	[""left""]	f
Risk	44	678	green	0.6000000000000001	left	skew	[""left""]	f
Risk	45	790	green	0.7	right	skew	[""right""]	j
Risk	46	1043	green	0.4	left	skew	[""right""]	f
Risk	47	677	green	0.8	left	skew	[""left""]	f
Risk	48	1282	green	0.7	right	skew	[""right""]	j
Risk	49	629	green	0.8	left	skew	[""left""]	f
Risk	50	452	green	0.8	left	skew	[""left""]	f
Risk	51	643	green	0.6000000000000001	left	skew	[""left""]	f
Risk	52	597	green	0.7	left	skew	[""left""]	f
Risk	53	756	green	0.7	left	skew	[""left""]	f
Risk	54	645	green	0.8999999999999999	right	skew	[""right""]	j
Risk	55	689	green	0.7	left	skew	[""left""]	f
Risk	56	613	green	0.7	right	skew	[""right""]	j
Risk	57	644	green	0.7	left	skew	[""left""]	f
Risk	58	626	green	0.7	right	skew	[""right""]	j
Risk	59	676	green	0.7	left	skew	[""left""]	f
