Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	804	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	1	1071	red	0.61	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	542	red	0.56	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	3	551	red	0.61	[0.25,0.75]	risk	narrow	left	f
Ambiguity	4	591	red	0.61	[0.25,0.75]	risk	narrow	right	j
Ambiguity	5	550	red	0.58	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	6	471	red	0.59	[0.25,0.75]	risk	narrow	right	j
Ambiguity	7	622	red	0.57	[0.25,0.75]	risk	narrow	right	j
Ambiguity	8	579	red	0.55	[0.25,0.75]	risk	narrow	right	j
Ambiguity	9	540	red	0.52	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	10	590	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	11	988	red	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	12	653	red	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	13	605	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	14	489	red	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	526	red	0.5	[0,1]	Ambiguous	narrow	right	f
Ambiguity	16	713	red	0.62	[0,1]	risk	narrow	left	f
Ambiguity	17	645	red	0.57	[0,1]	risk	narrow	left	f
Ambiguity	18	596	red	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	19	612	red	0.54	[0,1]	risk	narrow	left	f
Ambiguity	20	555	red	0.53	[0,1]	risk	narrow	right	j
Ambiguity	21	605	red	0.5	[0,1]	risk	narrow	left	f
Ambiguity	22	521	red	0.45	[0,1]	Ambiguous	narrow	left	j
Ambiguity	23	547	red	0.49	[0,1]	Ambiguous	narrow	right	f
Ambiguity	24	667	red	0.52	[0,1]	Ambiguous	narrow	right	f
Ambiguity	25	790	red	0.58	[0,1]	risk	narrow	right	j
Ambiguity	26	602	red	0.54	[0,1]	risk	narrow	left	f
Ambiguity	27	895	red	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	28	643	red	0.5	[0,1]	risk	narrow	left	f
Ambiguity	29	498	red	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	30	890	green	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	31	466	green	0.57	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	32	442	green	0.72	[0.25,0.75]	risk	skew	right	j
Ambiguity	33	568	green	0.64	[0.25,0.75]	risk	skew	right	j
Ambiguity	34	497	green	0.52	[0.25,0.75]	risk	skew	left	f
Ambiguity	35	522	green	0.34	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	36	481	green	0.43	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	37	416	green	0.56	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	38	567	green	0.73	[0.25,0.75]	risk	skew	right	j
Ambiguity	39	726	green	0.62	[0.25,0.75]	risk	skew	right	j
Ambiguity	40	474	green	0.49	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	41	512	green	0.53	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	42	496	green	0.64	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	43	673	green	0.81	[0.25,0.75]	risk	skew	right	j
Ambiguity	44	599	green	0.74	[0.25,0.75]	risk	skew	left	f
Ambiguity	45	588	green	0.5	[0,1]	risk	skew	right	j
Ambiguity	46	584	green	0.38	[0,1]	Ambiguous	skew	left	j
Ambiguity	47	495	green	0.4	[0,1]	Ambiguous	skew	right	f
Ambiguity	48	581	green	0.5	[0,1]	Ambiguous	skew	left	j
Ambiguity	49	608	green	0.58	[0,1]	risk	skew	left	f
Ambiguity	50	887	green	0.53	[0,1]	risk	skew	left	f
Ambiguity	51	632	green	0.46	[0,1]	Ambiguous	skew	right	f
Ambiguity	52	623	green	0.47	[0,1]	Ambiguous	skew	left	j
Ambiguity	53	421	green	0.52	[0,1]	risk	skew	left	f
Ambiguity	54	511	green	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	55	605	green	0.51	[0,1]	Ambiguous	skew	left	j
Ambiguity	56	734	green	0.52	[0,1]	Ambiguous	skew	left	j
Ambiguity	57	1017	green	0.55	[0,1]	risk	skew	right	j
Ambiguity	58	670	green	0.52	[0,1]	risk	skew	right	j
Ambiguity	59	796	green	0.47	[0,1]	Ambiguous	skew	right	f
Ambiguity	60	790	blue	0.5	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	61	492	blue	0.57	[0.25,0.75]	risk	wide	right	j
Ambiguity	62	940	blue	0.53	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	63	660	blue	0.55	[0.25,0.75]	risk	wide	right	j
Ambiguity	64	724	blue	0.52	[0.25,0.75]	risk	wide	left	f
Ambiguity	65	700	blue	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	66	449	blue	0.51	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	67	394	blue	0.5	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	68	571	blue	0.51	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	69	698	blue	0.54	[0.25,0.75]	risk	wide	right	j
Ambiguity	70	1043	blue	0.52	[0.25,0.75]	risk	wide	right	j
Ambiguity	71	697	blue	0.49	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	72	500	blue	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	73	819	blue	0.51	[0.25,0.75]	risk	wide	right	j
Ambiguity	74	514	blue	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	75	545	blue	0.5	[0,1]	risk	wide	right	j
Ambiguity	76	609	blue	0.4	[0,1]	Ambiguous	wide	right	f
Ambiguity	77	629	blue	0.44	[0,1]	Ambiguous	wide	right	f
Ambiguity	78	649	blue	0.51	[0,1]	Ambiguous	wide	left	j
Ambiguity	79	686	blue	0.64	[0,1]	Ambiguous	wide	right	f
Ambiguity	80	657	blue	0.82	[0,1]	risk	wide	left	f
Ambiguity	81	640	blue	0.72	[0,1]	risk	wide	left	f
Ambiguity	82	688	blue	0.6	[0,1]	risk	wide	left	f
Ambiguity	83	457	blue	0.42	[0,1]	Ambiguous	wide	left	j
Ambiguity	84	701	blue	0.53	[0,1]	Ambiguous	wide	right	f
Ambiguity	85	631	blue	0.65	[0,1]	Ambiguous	wide	left	j
Ambiguity	86	633	blue	0.88	[0,1]	risk	wide	left	f
Ambiguity	87	895	blue	0.78	[0,1]	risk	wide	right	j
Ambiguity	88	808	blue	0.6	[0,1]	Ambiguous	wide	right	f
Ambiguity	89	543	blue	0.68	[0,1]	risk	wide	right	j
