Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	649	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	932	green	0.41	[0,1]	lose	risk	norm	left	f
Learning	3	590	green	0.24	[0,1]	lose	Amb	norm	left	j
Learning	4	510	green	0.3	[0,1]	lose	risk	norm	left	f
Learning	5	678	green	0.24	[0,1]	lose	Amb	norm	right	f
Learning	6	557	green	0.26	[0,1]	lose	Amb	norm	left	j
Learning	7	613	green	0.31	[0,1]	lose	Amb	norm	left	j
Learning	8	598	green	0.37	[0,1]	lose	Amb	norm	right	f
Learning	9	500	green	0.43	[0,1]	lose	Amb	norm	left	j
Learning	10	580	green	0.49	[0,1]	lose	Amb	norm	left	j
Learning	11	485	green	0.63	[0,1]	lose	Amb	norm	left	j
Learning	12	501	green	0.83	[0,1]	lose	risk	norm	left	f
Learning	13	674	green	0.71	[0,1]	lose	risk	norm	right	j
Learning	14	813	green	0.56	[0,1]	lose	risk	norm	left	f
Learning	15	708	green	0.31	[0,1]	lose	Amb	norm	right	f
Learning	1	696	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	681	red	0.39	[0,1]	win	Amb	norm	left	j
Learning	3	659	red	0.46	[0,1]	win	Amb	norm	left	j
Learning	4	620	red	0.53	[0,1]	win	Amb	norm	left	j
Learning	5	463	red	0.66	[0,1]	win	risk	norm	left	f
Learning	6	481	red	0.59	[0,1]	win	risk	norm	left	f
Learning	7	602	red	0.51	[0,1]	win	Amb	norm	right	f
Learning	8	643	red	0.57	[0,1]	win	risk	norm	right	j
Learning	9	473	red	0.53	[0,1]	win	Amb	norm	left	j
Learning	10	385	red	0.51	[0,1]	win	Amb	norm	left	j
Learning	11	1002	red	0.51	[0,1]	win	risk	norm	right	j
Learning	12	794	red	0.49	[0,1]	win	Amb	norm	left	j
Learning	13	1337	red	0.47	[0,1]	win	Amb	norm	left	j
Learning	14	672	red	0.46	[0,1]	win	Amb	norm	right	f
Learning	15	633	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	1	912	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	600	blue	0.57	[0,1]	lose	Amb	norm	left	j
Learning	3	641	blue	0.69	[0,1]	lose	risk	norm	right	j
Learning	4	463	blue	0.61	[0,1]	lose	risk	norm	right	j
Learning	5	439	blue	0.51	[0,1]	lose	risk	norm	right	j
Learning	6	471	blue	0.32	[0,1]	lose	Amb	norm	left	j
Learning	7	592	blue	0.38	[0,1]	lose	risk	norm	right	j
Learning	8	752	blue	0.35	[0,1]	lose	Amb	norm	right	f
Learning	9	543	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	10	621	blue	0.39	[0,1]	lose	Amb	norm	right	f
