Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	NA	blue	0.5	[0.25,0.75]	Ambiguous	skew	left	
Ambiguity	1	1776	blue	0.61	[0.25,0.75]	risk	skew	right	j
Ambiguity	2	936	blue	0.54	[0.25,0.75]	risk	skew	left	f
Ambiguity	3	1619	blue	0.47	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	4	1715	blue	0.52	[0.25,0.75]	risk	skew	left	f
Ambiguity	5	1641	blue	0.48	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	6	1281	blue	0.48	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	7	1797	blue	0.48	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	8	1323	blue	0.49	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	9	1111	blue	0.53	[0.25,0.75]	risk	skew	right	j
Ambiguity	10	1309	blue	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	11	1256	blue	0.48	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	12	1343	blue	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	13	1218	blue	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	14	1372	blue	0.47	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	15	1445	blue	0.5	[0,1]	risk	skew	left	f
Ambiguity	16	1410	blue	0.4	[0,1]	Ambiguous	skew	left	j
Ambiguity	17	1366	blue	0.45	[0,1]	Ambiguous	skew	right	f
Ambiguity	18	1776	blue	0.54	[0,1]	risk	skew	left	f
Ambiguity	19	1487	blue	0.48	[0,1]	Ambiguous	skew	right	f
Ambiguity	20	2170	blue	0.48	[0,1]	Ambiguous	skew	left	j
Ambiguity	21	1883	blue	0.49	[0,1]	Ambiguous	skew	left	j
Ambiguity	22	1056	blue	0.54	[0,1]	risk	skew	left	f
Ambiguity	23	990	blue	0.5	[0,1]	risk	skew	right	j
Ambiguity	24	1149	blue	0.46	[0,1]	Ambiguous	skew	left	j
Ambiguity	25	1072	blue	0.45	[0,1]	Ambiguous	skew	right	f
Ambiguity	26	968	blue	0.47	[0,1]	Ambiguous	skew	left	j
Ambiguity	27	1499	blue	0.48	[0,1]	Ambiguous	skew	left	j
Ambiguity	28	1439	blue	0.52	[0,1]	risk	skew	right	j
Ambiguity	29	964	blue	0.49	[0,1]	Ambiguous	skew	right	f
