Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2984	red	0.7	left	skew	[""left""]	f
Risk	1	1302	red	0.7	right	skew	[""right""]	j
Risk	2	930	red	0.5	right	skew	[""right""]	j
Risk	3	2183	red	0.8	left	skew	[""left""]	f
Risk	4	1464	red	0.7	right	skew	[""right""]	j
Risk	5	1024	red	0.6000000000000001	right	skew	[""right""]	j
Risk	6	709	red	0.7	right	skew	[""right""]	j
Risk	7	854	red	0.8	left	skew	[""left""]	f
Risk	8	656	red	0.7	left	skew	[""left""]	f
Risk	9	1063	red	0.6000000000000001	right	skew	[""right""]	j
Risk	10	740	red	0.7	right	skew	[""right""]	j
Risk	11	798	red	0.5	right	skew	[""right""]	j
Risk	12	672	red	0.7	right	skew	[""right""]	j
Risk	13	1716	red	0.6000000000000001	left	skew	[""left""]	f
Risk	14	928	red	0.7	left	skew	[""left""]	f
Risk	15	895	red	0.8999999999999999	left	skew	[""left""]	f
Risk	16	789	red	0.8	left	skew	[""left""]	f
Risk	17	800	red	0.7	right	skew	[""right""]	j
Risk	18	644	red	0.7	left	skew	[""left""]	f
Risk	19	2520	red	0.4	left	skew	[""right""]	f
Risk	20	1760	blue	0.5	left	narrow	[""left""]	f
Risk	21	1227	blue	0.5	right	narrow	[""right""]	j
Risk	22	1200	blue	0.6	right	narrow	[""right""]	j
Risk	23	2557	blue	0.5	left	narrow	[""left""]	f
Risk	24	925	blue	0.5	left	narrow	[""left""]	f
Risk	25	1966	blue	0.4	left	narrow	[""right""]	f
Risk	26	1001	blue	0.5	left	narrow	[""left""]	f
Risk	27	885	blue	0.7	right	narrow	[""right""]	j
Risk	28	884	blue	0.5	right	narrow	[""right""]	j
Risk	29	2113	blue	0.2	left	narrow	[""right""]	f
Risk	30	1216	blue	0.6	right	narrow	[""right""]	j
Risk	31	811	blue	0.4	left	narrow	[""right""]	f
Risk	32	1551	blue	0.6	left	narrow	[""left""]	f
Risk	33	1453	blue	0.3	left	narrow	[""right""]	f
Risk	34	1180	blue	0.3	left	narrow	[""right""]	f
Risk	35	979	blue	0.5	right	narrow	[""right""]	j
Risk	36	563	blue	0.5	right	narrow	[""right""]	j
Risk	37	521	blue	0.5	right	narrow	[""right""]	j
Risk	38	545	blue	0.5	right	narrow	[""right""]	j
Risk	39	970	blue	0.4	left	narrow	[""right""]	f
Risk	40	1636	green	0.7	left	wide	[""left""]	f
Risk	41	1458	green	1	right	wide	[""right""]	j
Risk	42	539	green	0.9	right	wide	[""right""]	j
Risk	43	569	green	0.9	right	wide	[""right""]	j
Risk	44	1528	green	0.9	left	wide	[""left""]	f
Risk	45	2110	green	0.1	right	wide	[""left""]	j
Risk	46	709	green	0.1	right	wide	[""left""]	j
Risk	47	2059	green	0	left	wide	[""right""]	f
Risk	48	1010	green	0.8	right	wide	[""right""]	j
Risk	49	922	green	1	left	wide	[""left""]	f
Risk	50	811	green	0.8	left	wide	[""left""]	f
Risk	51	897	green	0.2	right	wide	[""left""]	j
Risk	52	1194	green	0	left	wide	[""right""]	f
Risk	53	NA	green	0	none	wide	[""right""]	
Risk	54	1426	green	0.1	right	wide	[""left""]	j
Risk	55	2350	green	1	left	wide	[""left""]	f
Risk	56	1084	green	0	right	wide	[""left""]	j
Risk	57	1757	green	0.3	left	wide	[""right""]	f
Risk	58	801	green	0.2	right	wide	[""left""]	j
Risk	59	819	green	0	right	wide	[""left""]	j
