Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	3671	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	2029	green	0.62	[0,1]	win	Amb	norm	right	f
Learning	3	1312	green	0.75	[0,1]	win	risk	norm	right	j
Learning	4	772	green	0.66	[0,1]	win	Amb	norm	right	f
Learning	5	969	green	0.69	[0,1]	win	Amb	norm	right	f
Learning	6	1001	green	0.77	[0,1]	win	risk	norm	left	f
Learning	7	1025	green	0.73	[0,1]	win	risk	norm	right	j
Learning	8	1017	green	0.69	[0,1]	win	Amb	norm	left	j
Learning	9	1542	green	0.68	[0,1]	win	Amb	norm	right	f
Learning	10	1173	green	0.73	[0,1]	win	Amb	norm	right	f
Learning	11	1036	green	0.79	[0,1]	win	risk	norm	left	f
Learning	12	802	green	0.78	[0,1]	win	risk	norm	left	f
Learning	13	1073	green	0.72	[0,1]	win	Amb	norm	right	f
Learning	14	1381	green	0.76	[0,1]	win	risk	norm	right	j
Learning	15	857	green	0.75	[0,1]	win	Amb	norm	right	f
Learning	1	827	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	545	green	0.41	[0,1]	lose	risk	norm	left	f
Learning	3	579	green	0.24	[0,1]	lose	risk	norm	right	j
Learning	4	1043	green	0.02	[0,1]	lose	Amb	norm	left	j
Learning	5	980	green	0.13	[0,1]	lose	Amb	norm	left	j
Learning	6	1729	green	0.28	[0,1]	lose	Amb	norm	right	f
Learning	7	1042	green	0.51	[0,1]	lose	risk	norm	right	j
Learning	8	799	green	0.39	[0,1]	lose	Amb	norm	right	f
Learning	9	2247	green	0.42	[0,1]	lose	risk	norm	left	f
Learning	10	1064	green	0.37	[0,1]	lose	Amb	norm	right	f
Learning	11	885	green	0.4	[0,1]	lose	risk	norm	right	j
Learning	12	1104	green	0.39	[0,1]	lose	Amb	norm	right	f
Learning	13	1422	green	0.36	[0,1]	lose	Amb	norm	left	j
Learning	14	3442	green	0.38	[0,1]	lose	risk	norm	right	j
Learning	15	693	green	0.39	[0,1]	lose	Amb	norm	right	f
Learning	1	1945	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	2823	red	0.4	[0,1]	lose	risk	norm	right	j
Learning	3	964	red	0.26	[0,1]	lose	Amb	norm	left	j
Learning	4	1379	red	0.31	[0,1]	lose	Amb	norm	right	f
