Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2769	blue	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	1	2394	blue	0.4	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	2	2228	blue	0.42	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	3	2276	blue	0.52	[0.25,0.75]	risk	narrow	right	j
Ambiguity	4	1580	blue	0.46	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	5	1899	blue	0.48	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	6	2644	blue	0.48	[0.25,0.75]	risk	narrow	left	f
Ambiguity	7	1923	blue	0.46	[0.25,0.75]	risk	narrow	left	f
Ambiguity	8	1803	blue	0.42	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	2185	blue	0.43	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	10	1793	blue	0.47	[0.25,0.75]	risk	narrow	right	j
Ambiguity	11	1602	blue	0.44	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	12	1355	blue	0.45	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	1146	blue	0.44	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	1032	blue	0.47	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	15	2144	blue	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	1849	blue	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	17	1567	blue	0.43	[0,1]	Ambiguous	narrow	left	j
Ambiguity	18	1649	blue	0.52	[0,1]	risk	narrow	right	j
Ambiguity	19	1256	blue	0.46	[0,1]	Ambiguous	narrow	left	j
Ambiguity	20	1183	blue	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	21	1464	blue	0.5	[0,1]	risk	narrow	left	f
Ambiguity	22	2168	blue	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	23	1334	blue	0.5	[0,1]	risk	narrow	left	f
Ambiguity	24	1086	blue	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	25	991	blue	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	26	1303	blue	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	956	blue	0.46	[0,1]	Ambiguous	narrow	left	j
Ambiguity	28	1269	blue	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	29	1035	blue	0.45	[0,1]	Ambiguous	narrow	left	j
Ambiguity	30	3548	red	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	31	1100	red	0.38	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	32	2563	red	0.4	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	33	2084	red	0.48	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	34	2475	red	0.56	[0.25,0.75]	risk	wide	right	j
Ambiguity	35	2252	red	0.51	[0.25,0.75]	risk	wide	left	f
Ambiguity	36	2258	red	0.44	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	37	1370	red	0.48	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	38	1938	red	0.52	[0.25,0.75]	risk	wide	left	f
Ambiguity	39	1362	red	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	40	2682	red	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	41	1616	red	0.47	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	42	2281	red	0.51	[0.25,0.75]	risk	wide	left	f
Ambiguity	43	1488	red	0.48	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	44	902	red	0.47	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	45	2294	red	0.5	[0,1]	risk	wide	right	j
Ambiguity	46	985	red	0.4	[0,1]	Ambiguous	wide	right	f
Ambiguity	47	791	red	0.44	[0,1]	Ambiguous	wide	left	j
Ambiguity	48	886	red	0.49	[0,1]	Ambiguous	wide	left	j
Ambiguity	49	1248	red	0.57	[0,1]	risk	wide	left	f
Ambiguity	50	1023	red	0.52	[0,1]	risk	wide	left	f
Ambiguity	51	773	red	0.44	[0,1]	Ambiguous	wide	left	j
Ambiguity	52	1526	red	0.49	[0,1]	Ambiguous	wide	right	f
Ambiguity	53	933	red	0.54	[0,1]	risk	wide	right	j
Ambiguity	54	1380	red	0.5	[0,1]	risk	wide	left	f
Ambiguity	55	877	red	0.44	[0,1]	Ambiguous	wide	right	f
Ambiguity	56	819	red	0.43	[0,1]	Ambiguous	wide	left	j
Ambiguity	57	1020	red	0.44	[0,1]	Ambiguous	wide	right	f
Ambiguity	58	1105	red	0.51	[0,1]	risk	wide	left	f
Ambiguity	59	1316	red	0.47	[0,1]	Ambiguous	wide	right	f
Ambiguity	60	2130	green	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	61	1257	green	0.38	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	62	1131	green	0.41	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	63	1842	green	0.48	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	64	1114	green	0.58	[0.25,0.75]	risk	skew	right	j
Ambiguity	65	1465	green	0.52	[0.25,0.75]	risk	skew	left	f
Ambiguity	66	786	green	0.43	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	67	1498	green	0.45	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	68	1560	green	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	69	864	green	0.48	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	70	655	green	0.47	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	71	1480	green	0.51	[0.25,0.75]	risk	skew	left	f
Ambiguity	72	919	green	0.49	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	73	879	green	0.49	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	74	1054	green	0.52	[0.25,0.75]	risk	skew	right	j
Ambiguity	75	2126	green	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	76	885	green	0.6	[0,1]	risk	skew	left	f
Ambiguity	77	1004	green	0.56	[0,1]	risk	skew	right	j
Ambiguity	78	1486	green	0.5	[0,1]	Ambiguous	skew	left	j
Ambiguity	79	1916	green	0.52	[0,1]	risk	skew	left	f
Ambiguity	80	763	green	0.49	[0,1]	Ambiguous	skew	left	j
Ambiguity	81	1292	green	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	82	1052	green	0.52	[0,1]	risk	skew	right	j
Ambiguity	83	1012	green	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	84	692	green	0.47	[0,1]	Ambiguous	skew	right	f
Ambiguity	85	627	green	0.46	[0,1]	Ambiguous	skew	right	f
Ambiguity	86	691	green	0.44	[0,1]	Ambiguous	skew	right	f
Ambiguity	87	748	green	0.43	[0,1]	Ambiguous	skew	left	j
Ambiguity	88	586	green	0.42	[0,1]	Ambiguous	skew	left	j
Ambiguity	89	555	green	0.43	[0,1]	Ambiguous	skew	left	j
