Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2252	red	0.5	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	1	1915	red	0.62	[0.25,0.75]	risk	skew	left	f
Ambiguity	2	3130	red	0.56	[0.25,0.75]	risk	skew	left	f
Ambiguity	3	1065	red	0.47	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	4	1865	red	0.53	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	5	1244	red	0.58	[0.25,0.75]	risk	skew	right	j
Ambiguity	6	2587	red	0.53	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	7	1723	red	0.56	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	8	1654	red	0.55	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	9	1683	red	0.59	[0.25,0.75]	risk	skew	right	j
Ambiguity	10	1363	red	0.55	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	11	1697	red	0.54	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	12	1427	red	0.57	[0.25,0.75]	risk	skew	right	j
Ambiguity	13	1849	red	0.55	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	14	1259	red	0.55	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	15	2841	red	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	16	1395	red	0.61	[0,1]	risk	skew	right	j
Ambiguity	17	4438	red	0.56	[0,1]	risk	skew	right	j
Ambiguity	18	1890	red	0.5	[0,1]	Ambiguous	skew	left	j
Ambiguity	19	2554	red	0.55	[0,1]	Ambiguous	skew	right	f
Ambiguity	20	1322	red	0.62	[0,1]	risk	skew	left	f
Ambiguity	21	1185	red	0.6	[0,1]	risk	skew	right	j
Ambiguity	22	2161	red	0.56	[0,1]	risk	skew	right	j
Ambiguity	23	1120	red	0.49	[0,1]	Ambiguous	skew	right	f
Ambiguity	24	1208	red	0.5	[0,1]	Ambiguous	skew	left	j
Ambiguity	25	1496	red	0.55	[0,1]	Ambiguous	skew	right	f
Ambiguity	26	1297	red	0.63	[0,1]	risk	skew	left	f
Ambiguity	27	1241	red	0.59	[0,1]	risk	skew	left	f
Ambiguity	28	1568	red	0.53	[0,1]	Ambiguous	skew	right	f
Ambiguity	29	3648	red	0.56	[0,1]	Ambiguous	skew	right	f
Ambiguity	30	2214	green	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	31	3774	green	0.41	[0.25,0.75]	risk	narrow	right	j
Ambiguity	32	1046	green	0.27	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	33	1159	green	0.33	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	34	2862	green	0.44	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	35	1286	green	0.59	[0.25,0.75]	risk	narrow	left	f
Ambiguity	36	1845	green	0.49	[0.25,0.75]	risk	narrow	right	j
Ambiguity	37	1766	green	0.34	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	38	2020	green	0.42	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	39	1253	green	0.48	[0.25,0.75]	risk	narrow	right	j
Ambiguity	40	1869	green	0.43	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	41	2125	green	0.45	[0.25,0.75]	Ambiguous	narrow	left	j
