Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	3760	red	0.5	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	1	2643	red	0.62	[0.25,0.75]	risk	skew	left	f
Ambiguity	2	2438	red	0.58	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	3	2028	red	0.63	[0.25,0.75]	risk	skew	left	f
Ambiguity	4	2373	red	0.61	[0.25,0.75]	risk	skew	right	j
Ambiguity	5	2721	red	0.57	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	6	2433	red	0.56	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	7	3725	red	0.54	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	8	3741	red	0.56	[0.25,0.75]	risk	skew	left	f
Ambiguity	9	2978	red	0.56	[0.25,0.75]	risk	skew	right	j
Ambiguity	10	3358	red	0.52	[0.25,0.75]	risk	skew	right	j
Ambiguity	11	1733	red	0.48	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	12	2300	red	0.51	[0.25,0.75]	risk	skew	right	j
Ambiguity	13	1380	red	0.51	[0.25,0.75]	risk	skew	right	j
Ambiguity	14	2398	red	0.51	[0.25,0.75]	risk	skew	right	j
Ambiguity	15	3878	red	0.5	[0,1]	risk	skew	left	f
Ambiguity	16	3549	red	0.39	[0,1]	risk	skew	right	j
Ambiguity	17	1965	red	0.22	[0,1]	Ambiguous	skew	left	j
Ambiguity	18	1274	red	0.31	[0,1]	Ambiguous	skew	left	j
Ambiguity	19	2188	red	0.44	[0,1]	Ambiguous	skew	left	j
Ambiguity	20	2342	red	0.63	[0,1]	risk	skew	right	j
Ambiguity	21	2158	red	0.54	[0,1]	risk	skew	left	f
Ambiguity	22	1434	red	0.4	[0,1]	Ambiguous	skew	left	j
Ambiguity	23	2427	red	0.44	[0,1]	Ambiguous	skew	right	f
Ambiguity	24	1504	red	0.52	[0,1]	risk	skew	right	j
Ambiguity	25	2490	red	0.45	[0,1]	Ambiguous	skew	left	j
Ambiguity	26	2161	red	0.49	[0,1]	Ambiguous	skew	left	j
Ambiguity	27	2980	red	0.55	[0,1]	risk	skew	right	j
Ambiguity	28	1390	red	0.54	[0,1]	risk	skew	left	f
Ambiguity	29	3211	red	0.5	[0,1]	Ambiguous	skew	left	j
Ambiguity	30	3251	green	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	31	2124	green	0.4	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	32	1012	green	0.47	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	33	NA	green	0.55	[0.25,0.75]	Ambiguous	narrow	right	
Ambiguity	34	1669	green	0.67	[0.25,0.75]	risk	narrow	right	j
Ambiguity	35	1749	green	0.61	[0.25,0.75]	risk	narrow	left	f
Ambiguity	36	1240	green	0.51	[0.25,0.75]	risk	narrow	left	f
Ambiguity	37	1863	green	0.36	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	38	1402	green	0.42	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	39	2604	green	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	40	1449	green	0.44	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	41	936	green	0.43	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	42	1993	green	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	43	1968	green	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	44	983	green	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	45	800	green	0.5	[0,1]	risk	narrow	left	f
Ambiguity	46	2217	green	0.38	[0,1]	Ambiguous	narrow	right	f
Ambiguity	47	2264	green	0.4	[0,1]	Ambiguous	narrow	left	j
Ambiguity	48	1268	green	0.46	[0,1]	Ambiguous	narrow	left	j
Ambiguity	49	2015	green	0.56	[0,1]	risk	narrow	left	f
Ambiguity	50	1183	green	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	51	1512	green	0.52	[0,1]	Ambiguous	narrow	left	j
Ambiguity	52	999	green	0.55	[0,1]	risk	narrow	left	f
Ambiguity	53	754	green	0.51	[0,1]	risk	narrow	left	f
Ambiguity	54	859	green	0.46	[0,1]	Ambiguous	narrow	left	j
Ambiguity	55	2916	green	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	56	932	green	0.51	[0,1]	risk	narrow	right	j
Ambiguity	57	1340	green	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	58	1003	green	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	59	778	green	0.5	[0,1]	risk	narrow	left	f
Ambiguity	60	3421	blue	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	61	2021	blue	0.41	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	62	1589	blue	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	63	1924	blue	0.56	[0.25,0.75]	risk	wide	left	f
Ambiguity	64	1754	blue	0.53	[0.25,0.75]	risk	wide	left	f
Ambiguity	65	2833	blue	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	66	1882	blue	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	67	977	blue	0.49	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	68	1122	blue	0.47	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	69	1712	blue	0.48	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	70	2024	blue	0.48	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	71	1136	blue	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	72	2012	blue	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	73	1669	blue	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	74	1457	blue	0.46	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	75	1424	blue	0.5	[0,1]	risk	wide	left	f
Ambiguity	76	1473	blue	0.41	[0,1]	Ambiguous	wide	left	j
Ambiguity	77	2619	blue	0.43	[0,1]	Ambiguous	wide	right	f
Ambiguity	78	1086	blue	0.48	[0,1]	Ambiguous	wide	right	f
Ambiguity	79	1288	blue	0.59	[0,1]	Ambiguous	wide	left	j
Ambiguity	80	1408	blue	0.73	[0,1]	risk	wide	left	f
Ambiguity	81	808	blue	0.65	[0,1]	risk	wide	left	f
Ambiguity	82	1137	blue	0.51	[0,1]	risk	wide	left	f
Ambiguity	83	2451	blue	0.31	[0,1]	Ambiguous	wide	right	f
Ambiguity	84	1235	blue	0.42	[0,1]	Ambiguous	wide	right	f
Ambiguity	85	1710	blue	0.54	[0,1]	risk	wide	left	f
Ambiguity	86	1479	blue	0.47	[0,1]	Ambiguous	wide	right	f
Ambiguity	87	1512	blue	0.5	[0,1]	risk	wide	left	f
Ambiguity	88	2343	blue	0.47	[0,1]	risk	wide	right	j
Ambiguity	89	2456	blue	0.44	[0,1]	Ambiguous	wide	left	j
