Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	1733	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	1	2851	red	0.4	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	2	1987	red	0.43	[0.25,0.75]	risk	narrow	left	f
Ambiguity	3	1914	red	0.39	[0.25,0.75]	risk	narrow	left	f
Ambiguity	4	2672	red	0.33	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	5	2381	red	0.35	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	2674	red	0.4	[0.25,0.75]	risk	narrow	right	j
Ambiguity	7	2078	red	0.39	[0.25,0.75]	risk	narrow	left	f
Ambiguity	8	2620	red	0.38	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	2433	red	0.36	[0.25,0.75]	risk	narrow	left	f
Ambiguity	10	2157	red	0.33	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	11	2869	red	0.33	[0.25,0.75]	risk	narrow	right	j
Ambiguity	12	1432	red	0.32	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	2191	red	0.33	[0.25,0.75]	risk	narrow	right	j
Ambiguity	14	2212	red	0.34	[0.25,0.75]	risk	narrow	right	j
Ambiguity	15	1122	red	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	936	red	0.41	[0,1]	risk	narrow	right	j
Ambiguity	17	1601	red	0.26	[0,1]	Ambiguous	narrow	left	j
Ambiguity	18	2419	red	0.33	[0,1]	risk	narrow	right	j
Ambiguity	19	1963	red	0.3	[0,1]	Ambiguous	narrow	left	j
Ambiguity	20	1037	red	0.31	[0,1]	risk	narrow	left	f
Ambiguity	21	1345	red	0.29	[0,1]	Ambiguous	narrow	right	f
Ambiguity	22	1472	red	0.29	[0,1]	Ambiguous	narrow	left	j
Ambiguity	23	1041	red	0.29	[0,1]	Ambiguous	narrow	left	j
Ambiguity	24	2101	red	0.28	[0,1]	risk	narrow	right	j
Ambiguity	25	2287	red	0.27	[0,1]	risk	narrow	right	j
Ambiguity	26	1337	red	0.26	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	1245	red	0.23	[0,1]	Ambiguous	narrow	left	j
Ambiguity	28	2546	red	0.24	[0,1]	Ambiguous	narrow	right	f
Ambiguity	29	921	red	0.22	[0,1]	Ambiguous	narrow	right	f
Ambiguity	30	2078	blue	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	31	889	blue	0.39	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	32	925	blue	0.46	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	33	1829	blue	0.53	[0.25,0.75]	risk	wide	left	f
Ambiguity	34	1223	blue	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	35	825	blue	0.49	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	36	1473	blue	0.53	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	37	1429	blue	0.58	[0.25,0.75]	risk	wide	right	j
Ambiguity	38	1363	blue	0.57	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	39	630	blue	0.58	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	40	1425	blue	0.6	[0.25,0.75]	risk	wide	right	j
Ambiguity	41	1184	blue	0.58	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	42	1252	blue	0.59	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	43	726	blue	0.61	[0.25,0.75]	risk	wide	right	j
Ambiguity	44	1580	blue	0.59	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	45	1602	blue	0.5	[0,1]	Ambiguous	wide	left	j
Ambiguity	46	1480	blue	0.57	[0,1]	Ambiguous	wide	left	j
Ambiguity	47	1269	blue	0.69	[0,1]	risk	wide	left	f
Ambiguity	48	666	blue	0.6	[0,1]	risk	wide	left	f
Ambiguity	49	1064	blue	0.5	[0,1]	Ambiguous	wide	left	j
Ambiguity	50	1048	blue	0.58	[0,1]	risk	wide	left	f
Ambiguity	51	1037	blue	0.55	[0,1]	Ambiguous	wide	right	f
Ambiguity	52	1185	blue	0.53	[0,1]	Ambiguous	wide	right	f
Ambiguity	53	1975	blue	0.56	[0,1]	Ambiguous	wide	left	j
Ambiguity	54	1352	blue	0.56	[0,1]	Ambiguous	wide	right	f
Ambiguity	55	698	blue	0.63	[0,1]	risk	wide	right	j
Ambiguity	56	827	blue	0.62	[0,1]	risk	wide	right	j
Ambiguity	57	1311	blue	0.56	[0,1]	risk	wide	left	f
Ambiguity	58	1224	blue	0.5	[0,1]	Ambiguous	wide	left	j
Ambiguity	59	1226	blue	0.51	[0,1]	Ambiguous	wide	left	j
Ambiguity	60	2146	green	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	61	1799	green	0.41	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	62	1491	green	0.47	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	63	1404	green	0.51	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	64	1273	green	0.64	[0.25,0.75]	risk	skew	left	f
Ambiguity	65	1429	green	0.58	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	66	1607	green	0.61	[0.25,0.75]	risk	skew	right	j
