Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1682	green	0.9	right	wide	[""right""]	j
Risk	1	2146	green	0.1	left	wide	[""right""]	f
Risk	2	1662	green	0.1	right	wide	[""left""]	j
Risk	3	1900	green	0	right	wide	[""left""]	j
Risk	4	1262	green	0	left	wide	[""right""]	f
Risk	5	1814	green	0.7	right	wide	[""right""]	j
Risk	6	1526	green	0.3	right	wide	[""left""]	j
Risk	7	1249	green	0.2	left	wide	[""right""]	f
Risk	8	1244	green	0.1	right	wide	[""left""]	j
Risk	9	1206	green	1	right	wide	[""right""]	j
Risk	10	1118	green	0.8	left	wide	[""left""]	f
Risk	11	1150	green	0.9	right	wide	[""right""]	j
Risk	12	1068	green	0	left	wide	[""right""]	f
Risk	13	1068	green	0.8	left	wide	[""left""]	f
Risk	14	809	green	0.9	right	wide	[""right""]	j
Risk	15	947	green	1	right	wide	[""right""]	j
Risk	16	838	green	0	right	wide	[""left""]	j
Risk	17	692	green	1	left	wide	[""left""]	f
Risk	18	810	green	0.2	right	wide	[""left""]	j
Risk	19	1195	green	0	left	wide	[""right""]	f
Risk	20	1172	red	0.7	left	narrow	[""left""]	f
Risk	21	1168	red	0.4	right	narrow	[""left""]	j
Risk	22	1385	red	0.5	right	narrow	[""right""]	j
Risk	23	974	red	0.5	right	narrow	[""right""]	j
Risk	24	770	red	0.2	right	narrow	[""left""]	j
Risk	25	1382	red	0.5	left	narrow	[""left""]	f
Risk	26	942	red	0.5	right	narrow	[""right""]	j
Risk	27	982	red	0.4	left	narrow	[""right""]	f
Risk	28	1045	red	0.5	right	narrow	[""right""]	j
Risk	29	1615	red	0.6	right	narrow	[""right""]	j
Risk	30	1059	red	0.5	right	narrow	[""right""]	j
Risk	31	938	red	0.5	right	narrow	[""right""]	j
Risk	32	890	red	0.3	right	narrow	[""left""]	j
Risk	33	951	red	0.3	right	narrow	[""left""]	j
Risk	34	1130	red	0.5	left	narrow	[""left""]	f
Risk	35	968	red	0.4	left	narrow	[""right""]	f
Risk	36	878	red	0.5	right	narrow	[""right""]	j
Risk	37	984	red	0.6	right	narrow	[""right""]	j
Risk	38	1082	red	0.6	right	narrow	[""right""]	j
Risk	39	924	red	0.5	right	narrow	[""right""]	j
Risk	40	1148	blue	0.5	left	skew	[""left""]	f
Risk	41	1029	blue	0.7	right	skew	[""right""]	j
Risk	42	1022	blue	0.7	left	skew	[""left""]	f
Risk	43	1415	blue	0.6000000000000001	left	skew	[""right""]	f
Risk	44	1023	blue	0.6000000000000001	left	skew	[""right""]	f
Risk	45	954	blue	0.7	right	skew	[""right""]	j
Risk	46	1233	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	47	1007	blue	0.4	left	skew	[""right""]	f
Risk	48	962	blue	0.5	left	skew	[""left""]	f
Risk	49	1242	blue	0.7	left	skew	[""left""]	f
Risk	50	1092	blue	0.7	right	skew	[""right""]	j
Risk	51	897	blue	0.8999999999999999	left	skew	[""left""]	f
Risk	52	953	blue	0.8	left	skew	[""left""]	f
Risk	53	728	blue	0.7	right	skew	[""right""]	j
Risk	54	788	blue	0.7	left	skew	[""left""]	f
Risk	55	630	blue	0.7	right	skew	[""right""]	j
Risk	56	598	blue	0.7	right	skew	[""right""]	j
Risk	57	890	blue	0.8	right	skew	[""right""]	j
Risk	58	690	blue	0.7	left	skew	[""left""]	f
Risk	59	825	blue	0.8	right	skew	[""right""]	j
