Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2964	red	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	1	4429	red	0.58	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	2505	red	0.51	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	3	2170	red	0.56	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	4	1595	red	0.58	[0.25,0.75]	risk	narrow	right	j
Ambiguity	5	1428	red	0.54	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	6	1429	red	0.57	[0.25,0.75]	risk	narrow	left	f
Ambiguity	7	2150	red	0.55	[0.25,0.75]	risk	narrow	right	j
Ambiguity	8	1844	red	0.55	[0.25,0.75]	risk	narrow	left	f
Ambiguity	9	NA	red	0.55	[0.25,0.75]	Ambiguous	narrow	left	
Ambiguity	10	3724	red	0.56	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	11	2899	red	0.54	[0.25,0.75]	risk	narrow	right	j
Ambiguity	12	2526	red	0.54	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	2201	red	0.51	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	1835	red	0.51	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	15	2368	red	0.5	[0,1]	risk	narrow	left	f
Ambiguity	16	3446	red	0.39	[0,1]	risk	narrow	left	f
Ambiguity	17	NA	red	0.23	[0,1]	Ambiguous	narrow	right	
Ambiguity	18	1464	red	0.28	[0,1]	Ambiguous	narrow	right	f
Ambiguity	19	1305	red	0.38	[0,1]	Ambiguous	narrow	left	j
Ambiguity	20	3219	red	0.52	[0,1]	Ambiguous	narrow	left	j
Ambiguity	21	2482	red	0.75	[0,1]	risk	narrow	right	j
Ambiguity	22	3447	red	0.6	[0,1]	Ambiguous	narrow	left	j
Ambiguity	23	2173	red	0.67	[0,1]	risk	narrow	right	j
Ambiguity	24	4143	red	0.62	[0,1]	risk	narrow	left	f
Ambiguity	25	2952	red	0.55	[0,1]	Ambiguous	narrow	right	f
Ambiguity	26	1992	red	0.57	[0,1]	risk	narrow	left	f
Ambiguity	27	3369	red	0.57	[0,1]	risk	narrow	left	f
Ambiguity	28	1654	red	0.56	[0,1]	risk	narrow	left	f
Ambiguity	29	2226	red	0.54	[0,1]	Ambiguous	narrow	right	f
Ambiguity	30	1863	blue	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	31	1900	blue	0.41	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	32	2658	blue	0.46	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	33	2046	blue	0.52	[0.25,0.75]	risk	wide	left	f
Ambiguity	34	1365	blue	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	35	3890	blue	0.51	[0.25,0.75]	risk	wide	left	f
Ambiguity	36	2229	blue	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	37	1663	blue	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	38	2245	blue	0.5	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	39	2165	blue	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	40	1535	blue	0.52	[0.25,0.75]	risk	wide	right	j
Ambiguity	41	3306	blue	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	42	432	blue	0.5	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	43	3140	blue	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	44	2972	blue	0.49	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	45	4100	blue	0.5	[0,1]	Ambiguous	wide	left	j
Ambiguity	46	1702	blue	0.62	[0,1]	risk	wide	right	j
Ambiguity	47	1606	blue	0.56	[0,1]	Ambiguous	wide	left	j
Ambiguity	48	2397	blue	0.57	[0,1]	risk	wide	left	f
Ambiguity	49	1707	blue	0.54	[0,1]	risk	wide	right	j
Ambiguity	50	3467	blue	0.53	[0,1]	risk	wide	right	j
Ambiguity	51	1734	blue	0.48	[0,1]	Ambiguous	wide	right	f
Ambiguity	52	2029	blue	0.46	[0,1]	Ambiguous	wide	right	f
Ambiguity	53	4358	blue	0.5	[0,1]	risk	wide	left	f
Ambiguity	54	1716	blue	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	55	2219	blue	0.53	[0,1]	risk	wide	right	j
Ambiguity	56	1523	blue	0.54	[0,1]	risk	wide	right	j
Ambiguity	57	1780	blue	0.55	[0,1]	risk	wide	left	f
Ambiguity	58	1576	blue	0.52	[0,1]	risk	wide	right	j
Ambiguity	59	2210	blue	0.51	[0,1]	Ambiguous	wide	right	f
Ambiguity	60	2465	green	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	61	2836	green	0.59	[0.25,0.75]	risk	skew	right	j
Ambiguity	62	1680	green	0.52	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	63	1461	green	0.52	[0.25,0.75]	risk	skew	left	f
Ambiguity	64	1969	green	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	65	2025	green	0.48	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	66	1517	green	0.51	[0.25,0.75]	risk	skew	left	f
Ambiguity	67	1908	green	0.52	[0.25,0.75]	risk	skew	left	f
Ambiguity	68	2589	green	0.49	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	69	2066	green	0.47	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	70	2302	green	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	71	1692	green	0.49	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	72	2206	green	0.47	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	73	1991	green	0.47	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	74	1544	green	0.48	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	75	1586	green	0.5	[0,1]	risk	skew	right	j
Ambiguity	76	1583	green	0.41	[0,1]	Ambiguous	skew	right	f
Ambiguity	77	1069	green	0.43	[0,1]	Ambiguous	skew	right	f
Ambiguity	78	1112	green	0.53	[0,1]	risk	skew	right	j
Ambiguity	79	1049	green	0.47	[0,1]	Ambiguous	skew	right	f
Ambiguity	80	1434	green	0.48	[0,1]	Ambiguous	skew	right	f
Ambiguity	81	652	green	0.49	[0,1]	Ambiguous	skew	right	f
Ambiguity	82	1356	green	0.55	[0,1]	risk	skew	right	j
Ambiguity	83	757	green	0.54	[0,1]	risk	skew	left	f
Ambiguity	84	1067	green	0.5	[0,1]	risk	skew	left	f
Ambiguity	85	813	green	0.45	[0,1]	Ambiguous	skew	right	f
Ambiguity	86	1166	green	0.44	[0,1]	Ambiguous	skew	right	f
Ambiguity	87	2004	green	0.46	[0,1]	Ambiguous	skew	right	f
Ambiguity	88	924	green	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	89	862	green	0.6	[0,1]	risk	skew	left	f
