Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2857	blue	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	1	1639	blue	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	2	1263	blue	0.4	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	3	1826	blue	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	4	2048	blue	0.6	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	5	1488	blue	0.79	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	1070	blue	1	[0.25,0.75]	risk	narrow	left	f
Ambiguity	7	866	blue	0.88	[0.25,0.75]	risk	narrow	left	f
Ambiguity	8	1306	blue	0.69	[0.25,0.75]	risk	narrow	right	j
Ambiguity	9	1287	blue	0.4	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	10	1985	blue	0.51	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	11	955	blue	0.74	[0.25,0.75]	risk	narrow	right	j
Ambiguity	12	1876	blue	0.63	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	1797	blue	0.66	[0.25,0.75]	risk	narrow	left	f
Ambiguity	14	1456	blue	0.62	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	1116	blue	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	1720	blue	0.41	[0,1]	risk	narrow	right	j
Ambiguity	17	1654	blue	0.27	[0,1]	Ambiguous	narrow	right	f
Ambiguity	18	1407	blue	0.37	[0,1]	risk	narrow	left	f
Ambiguity	19	2597	blue	0.34	[0,1]	Ambiguous	narrow	right	f
Ambiguity	20	1624	blue	0.33	[0,1]	risk	narrow	left	f
Ambiguity	21	1102	blue	0.32	[0,1]	risk	narrow	left	f
Ambiguity	22	2191	blue	0.32	[0,1]	risk	narrow	right	j
Ambiguity	23	1408	blue	0.31	[0,1]	risk	narrow	left	f
Ambiguity	24	1836	blue	0.27	[0,1]	Ambiguous	narrow	right	f
Ambiguity	25	864	blue	0.27	[0,1]	risk	narrow	left	f
Ambiguity	26	1071	blue	0.24	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	1114	blue	0.26	[0,1]	risk	narrow	left	f
Ambiguity	28	2204	blue	0.25	[0,1]	Ambiguous	narrow	right	f
Ambiguity	29	1603	blue	0.26	[0,1]	Ambiguous	narrow	left	j
Ambiguity	30	1641	green	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	31	1479	green	0.57	[0.25,0.75]	risk	skew	left	f
Ambiguity	32	657	green	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	33	1561	green	0.43	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	34	981	green	0.46	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	35	1051	green	0.49	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	36	1518	green	0.57	[0.25,0.75]	risk	skew	left	f
Ambiguity	37	1004	green	0.53	[0.25,0.75]	risk	skew	right	j
Ambiguity	38	1075	green	0.46	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	39	1108	green	0.48	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	40	912	green	0.51	[0.25,0.75]	risk	skew	right	j
Ambiguity	41	923	green	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	42	846	green	0.44	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	43	924	green	0.47	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	44	1329	green	0.52	[0.25,0.75]	risk	skew	left	f
Ambiguity	45	889	green	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	46	1050	green	0.6	[0,1]	risk	skew	left	f
Ambiguity	47	816	green	0.56	[0,1]	risk	skew	right	j
Ambiguity	48	994	green	0.5	[0,1]	risk	skew	left	f
Ambiguity	49	1357	green	0.38	[0,1]	Ambiguous	skew	left	j
Ambiguity	50	771	green	0.41	[0,1]	Ambiguous	skew	left	j
Ambiguity	51	856	green	0.49	[0,1]	Ambiguous	skew	left	j
Ambiguity	52	985	green	0.62	[0,1]	risk	skew	left	f
Ambiguity	53	1034	green	0.54	[0,1]	risk	skew	right	j
Ambiguity	54	1532	green	0.43	[0,1]	Ambiguous	skew	right	f
Ambiguity	55	1926	green	0.46	[0,1]	risk	skew	left	f
Ambiguity	56	1942	green	0.43	[0,1]	risk	skew	right	j
Ambiguity	57	1832	green	0.38	[0,1]	Ambiguous	skew	right	f
Ambiguity	58	990	green	0.39	[0,1]	Ambiguous	skew	right	f
Ambiguity	59	1399	green	0.43	[0,1]	Ambiguous	skew	right	f
Ambiguity	60	1968	red	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	61	1401	red	0.4	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	62	767	red	0.45	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	63	879	red	0.54	[0.25,0.75]	risk	wide	left	f
Ambiguity	64	1264	red	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	65	1063	red	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	66	1071	red	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	67	1084	red	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	68	915	red	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	69	1271	red	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	70	1165	red	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	71	591	red	0.5	[0.25,0.75]	risk	wide	right	j
