Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1000	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	2206	green	0.39	[0,1]	lose	risk	norm	right	j
Learning	3	2238	green	0.24	[0,1]	lose	Amb	norm	right	f
Learning	4	1272	green	0.3	[0,1]	lose	risk	norm	right	j
Learning	5	1002	green	0.24	[0,1]	lose	Amb	norm	right	f
Learning	6	626	green	0.23	[0,1]	lose	Amb	norm	right	f
Learning	7	597	green	0.27	[0,1]	lose	risk	norm	right	j
Learning	8	887	green	0.26	[0,1]	lose	risk	norm	left	f
Learning	9	608	green	0.24	[0,1]	lose	Amb	norm	right	f
Learning	10	1257	green	0.26	[0,1]	lose	risk	norm	left	f
Learning	11	818	green	0.26	[0,1]	lose	risk	norm	right	j
Learning	12	914	green	0.24	[0,1]	lose	Amb	norm	right	f
Learning	13	831	green	0.25	[0,1]	lose	risk	norm	right	j
Learning	14	853	green	0.23	[0,1]	lose	Amb	norm	right	f
Learning	15	686	green	0.22	[0,1]	lose	Amb	norm	right	f
Learning	1	1004	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1212	blue	0.4	[0,1]	lose	risk	norm	left	f
Learning	3	2555	blue	0.23	[0,1]	lose	Amb	norm	left	j
Learning	4	1171	blue	0.31	[0,1]	lose	risk	norm	left	f
Learning	5	885	blue	0.25	[0,1]	lose	risk	norm	right	j
Learning	6	1333	blue	0.19	[0,1]	lose	Amb	norm	left	j
Learning	7	1017	blue	0.2	[0,1]	lose	Amb	norm	right	f
Learning	8	969	blue	0.26	[0,1]	lose	risk	norm	left	f
Learning	9	957	blue	0.23	[0,1]	lose	Amb	norm	left	j
Learning	10	1442	blue	0.23	[0,1]	lose	Amb	norm	right	f
Learning	11	871	blue	0.22	[0,1]	lose	Amb	norm	left	j
Learning	12	596	blue	0.22	[0,1]	lose	Amb	norm	left	j
Learning	13	1194	blue	0.26	[0,1]	lose	risk	norm	right	j
Learning	14	822	blue	0.22	[0,1]	lose	Amb	norm	left	j
Learning	15	NA	blue	0.24	[0,1]	lose	Amb	norm	right	
Learning	1	2635	green	0.5	[0,1]	win	risk	norm	left	f
Learning	2	640	green	0.38	[0,1]	win	Amb	norm	left	j
Learning	3	947	green	0.45	[0,1]	win	Amb	norm	left	j
Learning	4	1375	green	0.54	[0,1]	win	risk	norm	right	j
Learning	5	756	green	0.49	[0,1]	win	Amb	norm	left	j
Learning	6	567	green	0.48	[0,1]	win	Amb	norm	left	j
Learning	7	1084	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	8	574	green	0.52	[0,1]	win	risk	norm	right	j
Learning	9	1535	green	0.51	[0,1]	win	risk	norm	left	f
Learning	10	908	green	0.48	[0,1]	win	Amb	norm	left	j
Learning	11	625	green	0.47	[0,1]	win	Amb	norm	left	j
Learning	12	645	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	13	775	green	0.55	[0,1]	win	risk	norm	right	j
Learning	14	538	green	0.53	[0,1]	win	Amb	norm	left	j
Learning	15	538	green	0.54	[0,1]	win	risk	norm	right	j
Learning	1	1280	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	818	red	0.39	[0,1]	win	Amb	norm	left	j
Learning	3	823	red	0.44	[0,1]	win	Amb	norm	right	f
Learning	4	554	red	0.54	[0,1]	win	risk	norm	right	j
Learning	5	735	red	0.51	[0,1]	win	risk	norm	right	j
Learning	6	586	red	0.46	[0,1]	win	Amb	norm	right	f
Learning	7	728	red	0.47	[0,1]	win	Amb	norm	left	j
Learning	8	728	red	0.51	[0,1]	win	risk	norm	left	f
Learning	9	788	red	0.49	[0,1]	win	Amb	norm	right	f
Learning	10	507	red	0.51	[0,1]	win	risk	norm	right	j
Learning	11	693	red	0.5	[0,1]	win	risk	norm	right	j
Learning	12	738	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	13	633	red	0.46	[0,1]	win	Amb	norm	right	f
Learning	14	1304	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	15	2627	red	0.46	[0,1]	win	Amb	norm	left	j
Learning	1	791	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	651	blue	0.4	[0,1]	win	Amb	norm	left	j
Learning	3	1079	blue	0.45	[0,1]	win	Amb	norm	right	f
Learning	4	902	blue	0.55	[0,1]	win	risk	norm	left	f
Learning	5	642	blue	0.49	[0,1]	win	Amb	norm	left	j
Learning	6	911	blue	0.48	[0,1]	win	Amb	norm	right	f
Learning	7	1375	blue	0.48	[0,1]	win	Amb	norm	left	j
Learning	8	1222	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	9	696	blue	0.49	[0,1]	win	Amb	norm	left	j
Learning	10	725	blue	0.47	[0,1]	win	Amb	norm	left	j
Learning	11	579	blue	0.48	[0,1]	win	Amb	norm	left	j
Learning	12	685	blue	0.47	[0,1]	win	Amb	norm	right	f
Learning	13	578	blue	0.53	[0,1]	win	risk	norm	right	j
Learning	14	710	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	15	582	blue	0.46	[0,1]	win	Amb	norm	right	f
Learning	1	1054	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	2977	red	0.39	[0,1]	lose	Amb	norm	right	f
Learning	3	NA	red	0.44	[0,1]	lose	Amb	norm	right	
Learning	4	783	red	0.51	[0,1]	lose	risk	norm	left	f
Learning	5	778	red	0.45	[0,1]	lose	Amb	norm	right	f
Learning	6	594	red	0.46	[0,1]	lose	Amb	norm	right	f
Learning	7	851	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	8	1184	red	0.48	[0,1]	lose	risk	norm	left	f
Learning	9	1036	red	0.44	[0,1]	lose	Amb	norm	right	f
Learning	10	1072	red	0.47	[0,1]	lose	risk	norm	left	f
Learning	11	792	red	0.46	[0,1]	lose	Amb	norm	left	j
Learning	12	588	red	0.45	[0,1]	lose	Amb	norm	left	j
Learning	13	594	red	0.42	[0,1]	lose	Amb	norm	left	j
Learning	14	670	red	0.45	[0,1]	lose	risk	norm	left	f
Learning	15	619	red	0.46	[0,1]	lose	risk	norm	right	j
