Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	3966	blue	0.7	right	skew	[""right""]	j
Risk	1	3164	blue	0.7	right	skew	[""right""]	j
Risk	2	2457	blue	0.7	right	skew	[""right""]	j
Risk	3	2328	blue	0.7	left	skew	[""left""]	f
Risk	4	3622	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	5	3075	blue	0.4	right	skew	[""left""]	j
Risk	6	2445	blue	0.7	left	skew	[""left""]	f
Risk	7	1349	blue	0.8	left	skew	[""left""]	f
Risk	8	1941	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	9	1432	blue	0.8999999999999999	right	skew	[""right""]	j
Risk	10	1772	blue	0.7	left	skew	[""left""]	f
Risk	11	1238	blue	0.7	left	skew	[""left""]	f
Risk	12	1034	blue	0.8	left	skew	[""left""]	f
Risk	13	1251	blue	0.5	right	skew	[""left""]	j
Risk	14	1126	blue	0.7	left	skew	[""left""]	f
Risk	15	1337	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	16	997	blue	0.8	right	skew	[""right""]	j
Risk	17	995	blue	0.5	left	skew	[""right""]	f
Risk	18	1185	blue	0.7	right	skew	[""right""]	j
Risk	19	1348	blue	0.7	right	skew	[""right""]	j
Risk	20	1674	red	0.5	right	narrow	[""left""]	j
Risk	21	2050	red	0.5	right	narrow	[""left""]	j
Risk	22	2150	red	0.6	right	narrow	[""right""]	j
Risk	23	1430	red	0.4	right	narrow	[""left""]	j
Risk	24	1388	red	0.3	left	narrow	[""right""]	f
Risk	25	1324	red	0.4	left	narrow	[""right""]	f
Risk	26	2066	red	0.2	right	narrow	[""left""]	j
Risk	27	2023	red	0.5	right	narrow	[""left""]	j
Risk	28	1110	red	0.4	left	narrow	[""right""]	f
Risk	29	1341	red	0.5	right	narrow	[""left""]	j
Risk	30	1092	red	0.3	left	narrow	[""right""]	f
Risk	31	1332	red	0.5	left	narrow	[""right""]	f
Risk	32	1119	red	0.5	left	narrow	[""right""]	f
Risk	33	868	red	0.5	right	narrow	[""left""]	j
Risk	34	1479	red	0.7	left	narrow	[""left""]	f
Risk	35	1279	red	0.5	left	narrow	[""right""]	f
Risk	36	1274	red	0.5	right	narrow	[""left""]	j
Risk	37	1160	red	0.5	right	narrow	[""left""]	j
Risk	38	1895	red	0.6	right	narrow	[""right""]	j
Risk	39	1048	red	0.6	right	narrow	[""right""]	j
Risk	40	1599	green	0.2	left	wide	[""right""]	f
Risk	41	1074	green	0.9	right	wide	[""right""]	j
Risk	42	944	green	0.1	left	wide	[""right""]	f
Risk	43	1184	green	1	right	wide	[""right""]	j
Risk	44	1400	green	0.3	right	wide	[""left""]	j
Risk	45	1216	green	1	right	wide	[""right""]	j
Risk	46	918	green	0.9	right	wide	[""right""]	j
Risk	47	1074	green	0	left	wide	[""right""]	f
Risk	48	1181	green	0.7	left	wide	[""left""]	f
Risk	49	848	green	0.8	left	wide	[""left""]	f
Risk	50	1403	green	0	left	wide	[""right""]	f
Risk	51	1620	green	0.1	right	wide	[""left""]	j
Risk	52	997	green	0.9	right	wide	[""right""]	j
Risk	53	1141	green	0	right	wide	[""left""]	j
Risk	54	1082	green	0.8	right	wide	[""right""]	j
Risk	55	884	green	1	right	wide	[""right""]	j
Risk	56	1867	green	0.2	left	wide	[""right""]	f
Risk	57	1289	green	0	right	wide	[""left""]	j
Risk	58	1450	green	0.1	right	wide	[""left""]	j
Risk	59	1392	green	0	right	wide	[""left""]	j
