Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	NA	blue	0.5	[0.25,0.75]	Ambiguous	skew	left	
Ambiguity	1	1185	blue	0.57	[0.25,0.75]	risk	skew	right	j
Ambiguity	2	1776	blue	0.52	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	3	1106	blue	0.53	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	4	2903	blue	0.54	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	5	1189	blue	0.59	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	6	1023	blue	0.64	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	7	1173	blue	0.74	[0.25,0.75]	risk	skew	left	f
Ambiguity	8	1555	blue	0.68	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	9	1164	blue	0.68	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	10	1196	blue	0.72	[0.25,0.75]	risk	skew	left	f
Ambiguity	11	1625	blue	0.69	[0.25,0.75]	risk	skew	right	j
Ambiguity	12	1697	blue	0.66	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	13	1655	blue	0.68	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	14	2000	blue	0.73	[0.25,0.75]	risk	skew	right	j
Ambiguity	15	2381	blue	0.5	[0,1]	Ambiguous	skew	left	j
Ambiguity	16	2361	blue	0.59	[0,1]	Ambiguous	skew	right	f
Ambiguity	17	1683	blue	0.74	[0,1]	risk	skew	left	f
Ambiguity	18	2749	blue	0.65	[0,1]	risk	skew	right	j
Ambiguity	19	1131	blue	0.53	[0,1]	Ambiguous	skew	right	f
Ambiguity	20	1365	blue	0.58	[0,1]	Ambiguous	skew	right	f
Ambiguity	21	2451	blue	0.63	[0,1]	Ambiguous	skew	left	j
Ambiguity	22	1238	blue	0.74	[0,1]	risk	skew	right	j
Ambiguity	23	1293	blue	0.69	[0,1]	Ambiguous	skew	left	j
Ambiguity	24	965	blue	0.71	[0,1]	risk	skew	right	j
Ambiguity	25	1070	blue	0.7	[0,1]	risk	skew	left	f
Ambiguity	26	1205	blue	0.67	[0,1]	risk	skew	right	j
Ambiguity	27	1065	blue	0.62	[0,1]	Ambiguous	skew	left	j
Ambiguity	28	1062	blue	0.63	[0,1]	Ambiguous	skew	right	f
Ambiguity	29	945	blue	0.67	[0,1]	risk	skew	left	f
Ambiguity	30	2798	red	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	31	1783	red	0.57	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	32	968	red	0.74	[0.25,0.75]	risk	narrow	left	f
Ambiguity	33	1566	red	0.65	[0.25,0.75]	risk	narrow	right	j
Ambiguity	34	1063	red	0.53	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	35	1301	red	0.56	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	36	1146	red	0.62	[0.25,0.75]	risk	narrow	left	f
Ambiguity	37	1741	red	0.56	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	38	1058	red	0.57	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	39	1004	red	0.61	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	40	966	red	0.67	[0.25,0.75]	risk	narrow	left	f
Ambiguity	41	848	red	0.65	[0.25,0.75]	risk	narrow	right	j
Ambiguity	42	1336	red	0.6	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	43	886	red	0.61	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	44	841	red	0.62	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	45	1130	red	0.5	[0,1]	risk	narrow	left	f
Ambiguity	46	1235	red	0.39	[0,1]	Ambiguous	narrow	left	j
Ambiguity	47	903	red	0.44	[0,1]	Ambiguous	narrow	left	j
Ambiguity	48	1039	red	0.51	[0,1]	Ambiguous	narrow	right	f
Ambiguity	49	700	red	0.64	[0,1]	Ambiguous	narrow	right	f
Ambiguity	50	1085	red	0.8	[0,1]	risk	narrow	left	f
Ambiguity	51	1211	red	0.73	[0,1]	risk	narrow	right	j
Ambiguity	52	854	red	0.59	[0,1]	Ambiguous	narrow	right	f
Ambiguity	53	1015	red	0.64	[0,1]	risk	narrow	right	j
Ambiguity	54	944	red	0.6	[0,1]	Ambiguous	narrow	right	f
Ambiguity	55	1187	red	0.63	[0,1]	Ambiguous	narrow	right	f
Ambiguity	56	1076	red	0.66	[0,1]	risk	narrow	right	j
Ambiguity	57	1102	red	0.65	[0,1]	risk	narrow	left	f
Ambiguity	58	865	red	0.64	[0,1]	risk	narrow	left	f
Ambiguity	59	1149	red	0.59	[0,1]	Ambiguous	narrow	right	f
Ambiguity	60	1638	green	0.5	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	61	1283	green	0.57	[0.25,0.75]	risk	wide	left	f
Ambiguity	62	1078	green	0.53	[0.25,0.75]	risk	wide	right	j
Ambiguity	63	1058	green	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	64	915	green	0.48	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	65	1495	green	0.53	[0.25,0.75]	risk	wide	right	j
Ambiguity	66	1166	green	0.48	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	67	986	green	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	68	951	green	0.46	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	69	1022	green	0.51	[0.25,0.75]	risk	wide	right	j
Ambiguity	70	1275	green	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	71	1489	green	0.52	[0.25,0.75]	risk	wide	left	f
Ambiguity	72	1007	green	0.51	[0.25,0.75]	risk	wide	right	j
Ambiguity	73	1097	green	0.48	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	74	948	green	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	75	1155	green	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	76	1018	green	0.6	[0,1]	risk	wide	right	j
Ambiguity	77	1110	green	0.53	[0,1]	risk	wide	right	j
Ambiguity	78	1020	green	0.45	[0,1]	Ambiguous	wide	right	f
Ambiguity	79	1253	green	0.48	[0,1]	Ambiguous	wide	right	f
Ambiguity	80	945	green	0.56	[0,1]	risk	wide	right	j
