Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1444	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	2080	green	0.39	[0,1]	lose	Amb	norm	left	j
Learning	3	1087	green	0.42	[0,1]	lose	Amb	norm	left	j
Learning	4	984	green	0.51	[0,1]	lose	risk	norm	left	f
Learning	5	3296	green	0.48	[0,1]	lose	risk	norm	left	f
Learning	6	745	green	0.42	[0,1]	lose	Amb	norm	left	j
Learning	7	1637	green	0.47	[0,1]	lose	risk	norm	right	j
Learning	8	714	green	0.46	[0,1]	lose	Amb	norm	left	j
Learning	9	753	green	0.44	[0,1]	lose	Amb	norm	left	j
Learning	10	1110	green	0.42	[0,1]	lose	Amb	norm	right	f
Learning	11	871	green	0.43	[0,1]	lose	Amb	norm	left	j
Learning	12	1014	green	0.47	[0,1]	lose	risk	norm	left	f
Learning	13	1737	green	0.45	[0,1]	lose	Amb	norm	left	j
Learning	14	757	green	0.44	[0,1]	lose	Amb	norm	left	j
Learning	15	1210	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	1	731	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	650	blue	0.39	[0,1]	lose	risk	norm	right	j
Learning	3	1146	blue	0.24	[0,1]	lose	Amb	norm	left	j
Learning	4	860	blue	0.29	[0,1]	lose	risk	norm	right	j
Learning	5	745	blue	0.24	[0,1]	lose	risk	norm	right	j
Learning	6	790	blue	0.17	[0,1]	lose	risk	norm	right	j
Learning	7	856	blue	0.1	[0,1]	lose	Amb	norm	right	f
Learning	8	938	blue	0.11	[0,1]	lose	Amb	norm	right	f
Learning	9	671	blue	0.14	[0,1]	lose	Amb	norm	left	j
Learning	10	807	blue	0.22	[0,1]	lose	Amb	norm	right	f
Learning	11	766	blue	0.36	[0,1]	lose	Amb	norm	right	f
Learning	12	2389	blue	0.58	[0,1]	lose	Amb	norm	right	f
Learning	13	711	blue	0.92	[0,1]	lose	risk	norm	left	f
Learning	14	650	blue	0.75	[0,1]	lose	risk	norm	left	f
Learning	15	784	blue	0.49	[0,1]	lose	risk	norm	right	j
Learning	1	1849	green	0.5	[0,1]	win	risk	norm	left	f
Learning	2	628	green	0.4	[0,1]	win	Amb	norm	right	f
Learning	3	471	green	0.46	[0,1]	win	Amb	norm	right	f
Learning	4	392	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	5	669	green	0.67	[0,1]	win	risk	norm	right	j
Learning	6	659	green	0.62	[0,1]	win	risk	norm	right	j
Learning	7	1282	green	0.55	[0,1]	win	Amb	norm	right	f
Learning	8	880	green	0.6	[0,1]	win	risk	norm	left	f
Learning	9	1449	green	0.57	[0,1]	win	risk	norm	left	f
Learning	10	1284	green	0.53	[0,1]	win	Amb	norm	left	j
Learning	11	1034	green	0.53	[0,1]	win	risk	norm	left	f
Learning	12	916	green	0.53	[0,1]	win	risk	norm	left	f
Learning	13	982	green	0.52	[0,1]	win	risk	norm	left	f
Learning	14	966	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	15	662	green	0.47	[0,1]	win	Amb	norm	left	j
Learning	1	640	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	360	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	3	343	red	0.71	[0,1]	win	Amb	norm	left	j
Learning	4	401	red	0.96	[0,1]	win	Amb	norm	left	j
Learning	5	730	red	1	[0,1]	win	risk	norm	right	j
Learning	6	701	red	0.81	[0,1]	win	risk	norm	left	f
Learning	7	1145	red	0.54	[0,1]	win	Amb	norm	right	f
Learning	8	720	red	0.66	[0,1]	win	risk	norm	left	f
Learning	9	694	red	0.59	[0,1]	win	Amb	norm	left	j
Learning	10	718	red	0.64	[0,1]	win	risk	norm	left	f
Learning	11	627	red	0.6	[0,1]	win	risk	norm	left	f
Learning	12	1722	red	0.56	[0,1]	win	risk	norm	right	j
Learning	13	756	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	14	493	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	15	1385	red	0.52	[0,1]	win	Amb	norm	right	f
Learning	1	515	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	444	blue	0.58	[0,1]	win	Amb	norm	right	f
Learning	3	414	blue	0.73	[0,1]	win	Amb	norm	right	f
Learning	4	416	blue	0.95	[0,1]	win	Amb	norm	right	f
Learning	5	419	blue	1	[0,1]	win	Amb	norm	left	j
Learning	6	852	blue	1	[0,1]	win	Amb	norm	right	f
Learning	7	569	blue	1	[0,1]	win	risk	norm	left	f
Learning	8	521	blue	0.6	[0,1]	win	Amb	norm	left	j
Learning	9	782	blue	0.77	[0,1]	win	Amb	norm	left	j
Learning	10	742	blue	1	[0,1]	win	Amb	norm	right	f
Learning	11	562	blue	1	[0,1]	win	risk	norm	right	j
Learning	12	682	blue	0.79	[0,1]	win	Amb	norm	left	j
Learning	13	1180	blue	0.87	[0,1]	win	risk	norm	left	f
Learning	14	935	blue	0.83	[0,1]	win	risk	norm	left	f
Learning	15	716	blue	0.73	[0,1]	win	Amb	norm	right	f
Learning	1	733	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	447	red	0.4	[0,1]	lose	risk	norm	right	j
Learning	3	795	red	0.25	[0,1]	lose	Amb	norm	left	j
Learning	4	785	red	0.32	[0,1]	lose	Amb	norm	right	f
Learning	5	881	red	0.42	[0,1]	lose	Amb	norm	right	f
Learning	6	1120	red	0.57	[0,1]	lose	Amb	norm	left	j
Learning	7	613	red	0.81	[0,1]	lose	risk	norm	left	f
Learning	8	488	red	0.66	[0,1]	lose	risk	norm	left	f
Learning	9	949	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	10	1370	red	0.54	[0,1]	lose	risk	norm	right	j
Learning	11	615	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	12	1199	red	0.41	[0,1]	lose	Amb	norm	right	f
Learning	13	2124	red	0.44	[0,1]	lose	risk	norm	right	j
Learning	14	424	red	0.41	[0,1]	lose	risk	norm	right	j
Learning	15	813	red	0.38	[0,1]	lose	Amb	norm	right	f
