Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	3500	red	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	1	3114	red	0.4	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	2	NA	red	0.43	[0.25,0.75]	Ambiguous	skew	right	
Ambiguity	3	894	red	0.52	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	4	1382	red	0.63	[0.25,0.75]	risk	skew	left	f
Ambiguity	5	1547	red	0.57	[0.25,0.75]	risk	skew	left	f
Ambiguity	6	2250	red	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	7	1940	red	0.35	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	8	2498	red	0.41	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	9	2150	red	0.48	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	10	1461	red	0.64	[0.25,0.75]	risk	skew	left	f
Ambiguity	11	1780	red	0.58	[0.25,0.75]	risk	skew	right	j
Ambiguity	12	1326	red	0.46	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	13	1978	red	0.49	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	14	2476	red	0.57	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	15	2146	red	0.5	[0,1]	risk	skew	left	f
Ambiguity	16	1723	red	0.38	[0,1]	risk	skew	left	f
Ambiguity	17	1741	red	0.24	[0,1]	Ambiguous	skew	left	j
Ambiguity	18	1630	red	0.33	[0,1]	Ambiguous	skew	right	f
Ambiguity	19	1819	red	0.46	[0,1]	Ambiguous	skew	right	f
Ambiguity	20	1702	red	0.6	[0,1]	risk	skew	right	j
Ambiguity	21	1249	red	0.53	[0,1]	risk	skew	right	j
Ambiguity	22	1506	red	0.38	[0,1]	Ambiguous	skew	left	j
Ambiguity	23	1310	red	0.42	[0,1]	Ambiguous	skew	left	j
Ambiguity	24	1114	red	0.51	[0,1]	risk	skew	left	f
Ambiguity	25	1437	red	0.47	[0,1]	Ambiguous	skew	right	f
Ambiguity	26	1970	red	0.46	[0,1]	Ambiguous	skew	right	f
Ambiguity	27	1340	red	0.51	[0,1]	risk	skew	left	f
Ambiguity	28	1434	red	0.48	[0,1]	Ambiguous	skew	left	j
Ambiguity	29	1629	red	0.47	[0,1]	risk	skew	right	j
Ambiguity	30	2555	green	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	31	2281	green	0.57	[0.25,0.75]	risk	narrow	left	f
Ambiguity	32	1344	green	0.51	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	33	1318	green	0.55	[0.25,0.75]	risk	narrow	left	f
Ambiguity	34	972	green	0.54	[0.25,0.75]	risk	narrow	left	f
Ambiguity	35	1646	green	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	36	1314	green	0.53	[0.25,0.75]	risk	narrow	right	j
Ambiguity	37	1153	green	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	38	1409	green	0.51	[0.25,0.75]	risk	narrow	left	f
Ambiguity	39	1637	green	0.49	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	40	1438	green	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	41	1865	green	0.49	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	42	1768	green	0.47	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	43	1068	green	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	44	1483	green	0.47	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	45	2504	green	0.5	[0,1]	risk	narrow	right	j
Ambiguity	46	1137	green	0.38	[0,1]	Ambiguous	narrow	left	j
Ambiguity	47	1260	green	0.44	[0,1]	Ambiguous	narrow	left	j
Ambiguity	48	1069	green	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	49	1329	green	0.59	[0,1]	risk	narrow	right	j
Ambiguity	50	1853	green	0.53	[0,1]	risk	narrow	right	j
Ambiguity	51	1301	green	0.45	[0,1]	Ambiguous	narrow	right	f
Ambiguity	52	1872	green	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	53	1792	green	0.5	[0,1]	Ambiguous	narrow	left	j
Ambiguity	54	1065	green	0.57	[0,1]	risk	narrow	left	f
Ambiguity	55	1832	green	0.5	[0,1]	risk	narrow	left	f
Ambiguity	56	954	green	0.44	[0,1]	Ambiguous	narrow	left	j
Ambiguity	57	1563	green	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	58	1562	green	0.5	[0,1]	Ambiguous	narrow	right	f
Ambiguity	59	921	green	0.59	[0,1]	risk	narrow	left	f
Ambiguity	60	2653	blue	0.5	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	61	1139	blue	0.6	[0.25,0.75]	risk	wide	left	f
Ambiguity	62	1128	blue	0.54	[0.25,0.75]	risk	wide	right	j
Ambiguity	63	1497	blue	0.47	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	64	1333	blue	0.52	[0.25,0.75]	risk	wide	right	j
Ambiguity	65	1877	blue	0.51	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	66	2137	blue	0.54	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	67	1965	blue	0.53	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	68	1155	blue	0.56	[0.25,0.75]	risk	wide	left	f
Ambiguity	69	1035	blue	0.54	[0.25,0.75]	risk	wide	left	f
Ambiguity	70	1602	blue	0.52	[0.25,0.75]	risk	wide	left	f
Ambiguity	71	1411	blue	0.49	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	72	2161	blue	0.51	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	73	1283	blue	0.54	[0.25,0.75]	risk	wide	right	j
Ambiguity	74	1562	blue	0.52	[0.25,0.75]	risk	wide	right	j
Ambiguity	75	1464	blue	0.5	[0,1]	Ambiguous	wide	left	j
Ambiguity	76	1051	blue	0.6	[0,1]	risk	wide	left	f
Ambiguity	77	1458	blue	0.56	[0,1]	risk	wide	left	f
Ambiguity	78	1432	blue	0.5	[0,1]	risk	wide	left	f
Ambiguity	79	1460	blue	0.37	[0,1]	Ambiguous	wide	right	f
