Lot_color	dist	percent	value	order
R	narrow	0	0	2
R	narrow	10	3	2
R	narrow	20	2	2
R	narrow	30	0	2
R	narrow	40	2	2
R	narrow	50	2	2
R	narrow	60	6	2
R	narrow	70	2	2
R	narrow	80	0	2
R	narrow	90	0	2
R	narrow	100	0	2
G	skew	0	0	1
G	skew	10	0	1
G	skew	20	1	1
G	skew	30	2	1
G	skew	40	0	1
G	skew	50	5	1
G	skew	60	6	1
G	skew	70	7	1
G	skew	80	3	1
G	skew	90	0	1
G	skew	100	0	1
B	wide	0	6	3
B	wide	10	3	3
B	wide	20	1	3
B	wide	30	0	3
B	wide	40	0	3
B	wide	50	4	3
B	wide	60	5	3
B	wide	70	2	3
B	wide	80	3	3
B	wide	90	5	3
B	wide	100	5	3
