Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2702	green	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	1	1566	green	0.59	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	2	1296	green	0.71	[0.25,0.75]	risk	skew	left	f
Ambiguity	3	1721	green	0.63	[0.25,0.75]	risk	skew	right	j
Ambiguity	4	1346	green	0.52	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	5	1158	green	0.59	[0.25,0.75]	risk	skew	left	f
Ambiguity	6	1044	green	0.56	[0.25,0.75]	risk	skew	left	f
Ambiguity	7	1406	green	0.52	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	8	3643	green	0.52	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	9	1334	green	0.53	[0.25,0.75]	risk	skew	left	f
Ambiguity	10	1092	green	0.51	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	11	1297	green	0.5	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	12	890	green	0.52	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	13	1254	green	0.56	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	14	907	green	0.56	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	15	2869	green	0.5	[0,1]	risk	skew	left	f
Ambiguity	16	2135	green	0.4	[0,1]	Ambiguous	skew	left	j
Ambiguity	17	1102	green	0.44	[0,1]	Ambiguous	skew	left	j
Ambiguity	18	2298	green	0.54	[0,1]	risk	skew	right	j
Ambiguity	19	1625	green	0.48	[0,1]	Ambiguous	skew	left	j
Ambiguity	20	991	green	0.52	[0,1]	Ambiguous	skew	right	f
Ambiguity	21	1196	green	0.55	[0,1]	Ambiguous	skew	right	f
Ambiguity	22	670	green	0.6	[0,1]	Ambiguous	skew	right	f
Ambiguity	23	536	green	0.66	[0,1]	Ambiguous	skew	right	f
Ambiguity	24	874	green	0.77	[0,1]	risk	skew	left	f
Ambiguity	25	760	green	0.73	[0,1]	risk	skew	left	f
Ambiguity	26	842	green	0.65	[0,1]	risk	skew	left	f
Ambiguity	27	990	green	0.55	[0,1]	Ambiguous	skew	left	j
Ambiguity	28	756	green	0.58	[0,1]	risk	skew	right	j
Ambiguity	29	784	green	0.53	[0,1]	risk	skew	right	j
Ambiguity	30	1988	red	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	31	2559	red	0.41	[0.25,0.75]	risk	narrow	left	f
Ambiguity	32	1429	red	0.25	[0.25,0.75]	Ambiguous	narrow	left	j
