Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	1481	red	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	1	2291	red	0.41	[0.25,0.75]	risk	skew	left	f
Ambiguity	2	1828	red	0.26	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	3	2102	red	0.35	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	4	1179	red	0.43	[0.25,0.75]	risk	skew	left	f
Ambiguity	5	862	red	0.35	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	6	904	red	0.38	[0.25,0.75]	risk	skew	left	f
Ambiguity	7	893	red	0.38	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	8	1497	red	0.4	[0.25,0.75]	risk	skew	right	j
Ambiguity	9	751	red	0.4	[0.25,0.75]	risk	skew	right	j
Ambiguity	10	1235	red	0.39	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	11	1410	red	0.41	[0.25,0.75]	risk	skew	left	f
Ambiguity	12	1228	red	0.39	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	13	900	red	0.41	[0.25,0.75]	risk	skew	right	j
Ambiguity	14	834	red	0.39	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	15	1966	red	0.5	[0,1]	risk	skew	right	j
Ambiguity	16	1195	red	0.39	[0,1]	risk	skew	left	f
Ambiguity	17	928	red	0.22	[0,1]	risk	skew	left	f
Ambiguity	18	2256	red	0	[0,1]	Ambiguous	skew	left	j
Ambiguity	19	1209	red	0.12	[0,1]	Ambiguous	skew	right	f
Ambiguity	20	1200	red	0.26	[0,1]	Ambiguous	skew	right	f
Ambiguity	21	1171	red	0.51	[0,1]	risk	skew	left	f
Ambiguity	22	719	red	0.39	[0,1]	risk	skew	left	f
Ambiguity	23	968	red	0.2	[0,1]	Ambiguous	skew	left	j
Ambiguity	24	1837	red	0.29	[0,1]	Ambiguous	skew	left	j
Ambiguity	25	618	red	0.41	[0,1]	risk	skew	left	f
Ambiguity	26	905	red	0.33	[0,1]	Ambiguous	skew	left	j
Ambiguity	27	647	red	0.38	[0,1]	Ambiguous	skew	left	j
Ambiguity	28	853	red	0.4	[0,1]	risk	skew	right	j
Ambiguity	29	1360	red	0.35	[0,1]	Ambiguous	skew	right	f
Ambiguity	30	1730	green	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	31	1568	green	0.39	[0.25,0.75]	risk	narrow	right	j
Ambiguity	32	1053	green	0.24	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	33	1077	green	0.34	[0.25,0.75]	risk	narrow	left	f
Ambiguity	34	1169	green	0.3	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	35	1327	green	0.32	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	36	1248	green	0.35	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	37	1763	green	0.37	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	38	919	green	0.41	[0.25,0.75]	risk	narrow	left	f
Ambiguity	39	678	green	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	40	1262	green	0.39	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	41	791	green	0.38	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	42	878	green	0.39	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	43	560	green	0.43	[0.25,0.75]	risk	narrow	left	f
Ambiguity	44	714	green	0.39	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	45	543	green	0.5	[0,1]	risk	narrow	left	f
Ambiguity	46	1275	green	0.41	[0,1]	risk	narrow	left	f
Ambiguity	47	694	green	0.27	[0,1]	Ambiguous	narrow	left	j
Ambiguity	48	1377	green	0.32	[0,1]	Ambiguous	narrow	right	f
Ambiguity	49	1091	green	0.43	[0,1]	risk	narrow	left	f
Ambiguity	50	1090	green	0.37	[0,1]	Ambiguous	narrow	right	f
Ambiguity	51	791	green	0.39	[0,1]	risk	narrow	right	j
Ambiguity	52	771	green	0.39	[0,1]	risk	narrow	left	f
Ambiguity	53	1172	green	0.35	[0,1]	Ambiguous	narrow	right	f
Ambiguity	54	1105	green	0.35	[0,1]	Ambiguous	narrow	right	f
Ambiguity	55	1264	green	0.34	[0,1]	Ambiguous	narrow	right	f
Ambiguity	56	1125	green	0.34	[0,1]	risk	narrow	left	f
Ambiguity	57	1283	green	0.34	[0,1]	risk	narrow	right	j
Ambiguity	58	982	green	0.32	[0,1]	Ambiguous	narrow	left	j
Ambiguity	59	1274	green	0.34	[0,1]	risk	narrow	right	j
Ambiguity	60	1515	blue	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	61	1314	blue	0.39	[0.25,0.75]	risk	wide	right	j
Ambiguity	62	1387	blue	0.23	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	63	1222	blue	0.31	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	64	1194	blue	0.44	[0.25,0.75]	risk	wide	left	f
Ambiguity	65	840	blue	0.36	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	66	789	blue	0.39	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	67	1052	blue	0.41	[0.25,0.75]	risk	wide	right	j
Ambiguity	68	1011	blue	0.39	[0.25,0.75]	risk	wide	right	j
Ambiguity	69	884	blue	0.34	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	70	1304	blue	0.35	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	71	825	blue	0.34	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	72	1051	blue	0.36	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	73	1001	blue	0.4	[0.25,0.75]	risk	wide	right	j
Ambiguity	74	1254	blue	0.38	[0.25,0.75]	risk	wide	right	j
Ambiguity	75	1399	blue	0.5	[0,1]	risk	wide	right	j
Ambiguity	76	1738	blue	0.41	[0,1]	risk	wide	right	j
Ambiguity	77	1064	blue	0.27	[0,1]	Ambiguous	wide	left	j
Ambiguity	78	734	blue	0.35	[0,1]	Ambiguous	wide	left	j
Ambiguity	79	875	blue	0.48	[0,1]	risk	wide	right	j
Ambiguity	80	962	blue	0.4	[0,1]	risk	wide	right	j
Ambiguity	81	918	blue	0.33	[0,1]	Ambiguous	wide	right	f
Ambiguity	82	917	blue	0.34	[0,1]	Ambiguous	wide	left	j
Ambiguity	83	1266	blue	0.39	[0,1]	Ambiguous	wide	left	j
Ambiguity	84	983	blue	0.5	[0,1]	risk	wide	right	j
Ambiguity	85	735	blue	0.44	[0,1]	risk	wide	left	f
Ambiguity	86	1039	blue	0.36	[0,1]	Ambiguous	wide	right	f
Ambiguity	87	1171	blue	0.39	[0,1]	Ambiguous	wide	right	f
Ambiguity	88	1002	blue	0.46	[0,1]	risk	wide	right	j
Ambiguity	89	673	blue	0.43	[0,1]	risk	wide	left	f
