Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1729	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	3387	red	0.59	[0,1]	win	Amb	norm	right	f
Learning	3	1083	red	0.73	[0,1]	win	Amb	norm	left	j
Learning	4	813	red	0.95	[0,1]	win	Amb	norm	right	f
Learning	5	1577	red	1	[0,1]	win	risk	norm	right	j
Learning	6	1662	red	0.81	[0,1]	win	Amb	norm	left	j
Learning	7	958	red	0.88	[0,1]	win	Amb	norm	right	f
Learning	8	1712	red	1	[0,1]	win	Amb	norm	right	f
Learning	9	931	red	1	[0,1]	win	Amb	norm	left	j
Learning	10	654	red	1	[0,1]	win	Amb	norm	left	j
Learning	11	852	red	1	[0,1]	win	Amb	norm	left	j
Learning	12	702	red	1	[0,1]	win	Amb	norm	left	j
Learning	13	803	red	1	[0,1]	win	Amb	norm	right	f
Learning	14	758	red	1	[0,1]	win	Amb	norm	right	f
Learning	15	938	red	1	[0,1]	win	Amb	norm	left	j
Learning	1	1666	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1499	blue	0.61	[0,1]	win	risk	norm	right	j
Learning	3	1028	blue	0.54	[0,1]	win	risk	norm	right	j
Learning	4	911	blue	0.48	[0,1]	win	Amb	norm	right	f
Learning	5	795	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	6	1844	blue	0.56	[0,1]	win	Amb	norm	right	f
Learning	7	1369	blue	0.63	[0,1]	win	risk	norm	right	j
Learning	8	NA	blue	0.58	[0,1]	win	Amb	norm	right	
Learning	9	NA	blue	0.58	[0,1]	win	Amb	norm	right	
Learning	10	722	blue	0.58	[0,1]	win	risk	norm	right	j
Learning	11	502	blue	0.54	[0,1]	win	risk	norm	right	j
Learning	12	769	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	13	1297	blue	0.52	[0,1]	win	Amb	norm	left	j
Learning	14	434	blue	0.53	[0,1]	win	Amb	norm	right	f
