Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2142	green	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	1	2230	green	0.39	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	2	3563	green	0.41	[0.25,0.75]	risk	narrow	right	j
Ambiguity	3	2138	green	0.36	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	4	1376	green	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	5	2148	green	0.39	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	1559	green	0.4	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	7	1182	green	0.46	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	8	4243	green	0.53	[0.25,0.75]	risk	narrow	right	j
Ambiguity	9	3156	green	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	10	2472	green	0.44	[0.25,0.75]	risk	narrow	right	j
Ambiguity	11	2383	green	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	12	2072	green	0.44	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	13	1217	green	0.49	[0.25,0.75]	risk	narrow	right	j
Ambiguity	14	2983	green	0.44	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	3090	green	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	1312	green	0.39	[0,1]	Ambiguous	narrow	right	f
Ambiguity	17	1372	green	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	18	1130	green	0.51	[0,1]	risk	narrow	right	j
Ambiguity	19	888	green	0.47	[0,1]	Ambiguous	narrow	right	f
Ambiguity	20	897	green	0.5	[0,1]	risk	narrow	right	j
Ambiguity	21	1213	green	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	22	1014	green	0.48	[0,1]	risk	narrow	right	j
Ambiguity	23	1616	green	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	24	976	green	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	25	1112	green	0.45	[0,1]	Ambiguous	narrow	left	j
Ambiguity	26	985	green	0.44	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	1391	green	0.46	[0,1]	Ambiguous	narrow	left	j
Ambiguity	28	827	green	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	29	751	green	0.51	[0,1]	risk	narrow	left	f
Ambiguity	30	NA	blue	0.5	[0.25,0.75]	Ambiguous	wide	right	
Ambiguity	31	1626	blue	0.59	[0.25,0.75]	risk	wide	left	f
Ambiguity	32	3393	blue	0.52	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	33	NA	blue	0.52	[0.25,0.75]	Ambiguous	wide	left	
Ambiguity	34	1289	blue	0.55	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	35	1890	blue	0.62	[0.25,0.75]	risk	wide	left	f
Ambiguity	36	895	blue	0.58	[0.25,0.75]	risk	wide	left	f
Ambiguity	37	1257	blue	0.55	[0.25,0.75]	risk	wide	right	j
Ambiguity	38	872	blue	0.47	[0.25,0.75]	risk	wide	left	f
Ambiguity	39	1422	blue	0.37	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	40	1760	blue	0.43	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	41	818	blue	0.48	[0.25,0.75]	risk	wide	right	j
Ambiguity	42	1121	blue	0.43	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	43	1063	blue	0.43	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	44	1584	blue	0.47	[0.25,0.75]	risk	wide	right	j
Ambiguity	45	1143	blue	0.5	[0,1]	risk	wide	right	j
Ambiguity	46	1403	blue	0.4	[0,1]	Ambiguous	wide	left	j
Ambiguity	47	2774	blue	0.43	[0,1]	risk	wide	right	j
Ambiguity	48	1282	blue	0.39	[0,1]	Ambiguous	wide	left	j
Ambiguity	49	1407	blue	0.37	[0,1]	Ambiguous	wide	left	j
Ambiguity	50	1102	blue	0.4	[0,1]	Ambiguous	wide	right	f
Ambiguity	51	2004	blue	0.44	[0,1]	risk	wide	right	j
Ambiguity	52	1336	blue	0.41	[0,1]	risk	wide	right	j
Ambiguity	53	869	blue	0.38	[0,1]	Ambiguous	wide	right	f
Ambiguity	54	1679	blue	0.39	[0,1]	Ambiguous	wide	right	f
Ambiguity	55	905	blue	0.42	[0,1]	risk	wide	right	j
Ambiguity	56	1149	blue	0.41	[0,1]	risk	wide	right	j
Ambiguity	57	3405	blue	0.4	[0,1]	Ambiguous	wide	right	f
Ambiguity	58	1169	blue	0.41	[0,1]	Ambiguous	wide	right	f
Ambiguity	59	932	blue	0.44	[0,1]	Ambiguous	wide	right	f
Ambiguity	60	1989	red	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	61	1335	red	0.6	[0.25,0.75]	risk	skew	right	j
Ambiguity	62	1198	red	0.55	[0.25,0.75]	risk	skew	left	f
Ambiguity	63	1974	red	0.46	[0.25,0.75]	Ambiguous	skew	right	f
