Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2557	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1279	blue	0.38	[0,1]	win	Amb	norm	left	j
Learning	3	1016	blue	0.45	[0,1]	win	Amb	norm	right	f
Learning	4	1323	blue	0.54	[0,1]	win	risk	norm	left	f
Learning	5	1015	blue	0.49	[0,1]	win	risk	norm	right	j
Learning	6	1139	blue	0.42	[0,1]	win	Amb	norm	right	f
Learning	7	1293	blue	0.45	[0,1]	win	risk	norm	left	f
Learning	8	1012	blue	0.43	[0,1]	win	Amb	norm	right	f
Learning	9	1388	blue	0.45	[0,1]	win	risk	norm	right	j
Learning	10	993	blue	0.45	[0,1]	win	risk	norm	left	f
Learning	11	1160	blue	0.45	[0,1]	win	risk	norm	right	j
Learning	12	1060	blue	0.44	[0,1]	win	Amb	norm	right	f
Learning	13	1018	blue	0.41	[0,1]	win	Amb	norm	right	f
Learning	14	1353	blue	0.44	[0,1]	win	Amb	norm	left	j
Learning	15	945	blue	0.46	[0,1]	win	risk	norm	right	j
Learning	1	1510	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1111	blue	0.41	[0,1]	lose	Amb	norm	left	j
Learning	3	949	blue	0.47	[0,1]	lose	risk	norm	right	j
Learning	4	1151	blue	0.43	[0,1]	lose	risk	norm	right	j
Learning	5	1371	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	6	1182	blue	0.4	[0,1]	lose	Amb	norm	right	f
Learning	7	1001	blue	0.43	[0,1]	lose	risk	norm	left	f
Learning	8	1229	blue	0.4	[0,1]	lose	Amb	norm	right	f
Learning	9	885	blue	0.43	[0,1]	lose	risk	norm	left	f
Learning	10	803	blue	0.44	[0,1]	lose	risk	norm	left	f
Learning	11	913	blue	0.41	[0,1]	lose	Amb	norm	left	j
Learning	12	595	blue	0.43	[0,1]	lose	risk	norm	left	f
Learning	13	900	blue	0.44	[0,1]	lose	risk	norm	right	j
Learning	14	592	blue	0.45	[0,1]	lose	risk	norm	left	f
Learning	15	661	blue	0.45	[0,1]	lose	risk	norm	right	j
Learning	1	2205	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	699	red	0.41	[0,1]	win	Amb	norm	left	j
Learning	3	860	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	4	1022	red	0.57	[0,1]	win	risk	norm	left	f
Learning	5	639	red	0.51	[0,1]	win	risk	norm	left	f
Learning	6	644	red	0.44	[0,1]	win	Amb	norm	left	j
Learning	7	722	red	0.47	[0,1]	win	Amb	norm	right	f
Learning	8	685	red	0.51	[0,1]	win	risk	norm	right	j
Learning	9	596	red	0.47	[0,1]	win	Amb	norm	left	j
