Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	4474	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	2638	red	0.61	[0,1]	win	risk	norm	right	j
Learning	3	1757	red	0.54	[0,1]	win	Amb	norm	left	j
Learning	4	1617	red	0.59	[0,1]	win	Amb	norm	right	f
Learning	5	1301	red	0.63	[0,1]	win	risk	norm	left	f
Learning	6	2156	red	0.61	[0,1]	win	risk	norm	left	f
Learning	7	1552	red	0.56	[0,1]	win	Amb	norm	left	j
Learning	8	1719	red	0.56	[0,1]	win	risk	norm	right	j
Learning	9	1858	red	0.54	[0,1]	win	Amb	norm	right	f
Learning	10	2627	red	0.56	[0,1]	win	risk	norm	left	f
Learning	11	1946	red	0.56	[0,1]	win	Amb	norm	right	f
Learning	12	1144	red	0.53	[0,1]	win	Amb	norm	left	j
Learning	13	1137	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	14	1441	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	15	1723	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	1	2845	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	3790	blue	0.41	[0,1]	lose	risk	norm	right	j
Learning	3	1642	blue	0.27	[0,1]	lose	risk	norm	left	f
Learning	4	1581	blue	0.04	[0,1]	lose	Amb	norm	left	j
Learning	5	1360	blue	0.16	[0,1]	lose	Amb	norm	right	f
Learning	6	1169	blue	0.31	[0,1]	lose	Amb	norm	right	f
Learning	7	1031	blue	0.56	[0,1]	lose	risk	norm	left	f
Learning	8	792	blue	0.41	[0,1]	lose	risk	norm	right	j
Learning	9	1437	blue	0.21	[0,1]	lose	Amb	norm	left	j
Learning	10	1259	blue	0.31	[0,1]	lose	Amb	norm	right	f
Learning	11	1323	blue	0.44	[0,1]	lose	Amb	norm	right	f
Learning	12	1374	blue	0.62	[0,1]	lose	risk	norm	right	j
Learning	13	1280	blue	0.52	[0,1]	lose	Amb	norm	right	f
Learning	14	1929	blue	0.54	[0,1]	lose	Amb	norm	left	j
Learning	15	1130	blue	0.61	[0,1]	lose	risk	norm	right	j
Learning	1	2002	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	2317	blue	0.41	[0,1]	win	Amb	norm	left	j
Learning	3	1662	blue	0.43	[0,1]	win	Amb	norm	left	j
Learning	4	1717	blue	0.51	[0,1]	win	Amb	norm	right	f
Learning	5	936	blue	0.62	[0,1]	win	risk	norm	right	j
Learning	6	1446	blue	0.56	[0,1]	win	Amb	norm	right	f
Learning	7	1006	blue	0.58	[0,1]	win	Amb	norm	right	f
Learning	8	1155	blue	0.59	[0,1]	win	Amb	norm	right	f
Learning	9	1741	blue	0.62	[0,1]	win	risk	norm	right	j
Learning	10	1083	blue	0.57	[0,1]	win	Amb	norm	right	f
Learning	11	1050	blue	0.58	[0,1]	win	Amb	norm	left	j
Learning	12	2084	blue	0.61	[0,1]	win	Amb	norm	left	j
Learning	13	1903	blue	0.64	[0,1]	win	risk	norm	left	f
Learning	14	849	blue	0.63	[0,1]	win	Amb	norm	left	j
Learning	15	1496	blue	0.62	[0,1]	win	Amb	norm	left	j
