Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1905	green	0.4	left	narrow	[""right""]	f
Risk	1	1899	green	0.5	left	narrow	[""left""]	f
Risk	2	1779	green	0.3	left	narrow	[""right""]	f
Risk	3	1548	green	0.6	right	narrow	[""right""]	j
Risk	4	1717	green	0.3	right	narrow	[""left""]	j
Risk	5	1508	green	0.5	right	narrow	[""right""]	j
Risk	6	1651	green	0.5	left	narrow	[""left""]	f
Risk	7	1624	green	0.7	right	narrow	[""right""]	j
Risk	8	1514	green	0.2	right	narrow	[""left""]	j
Risk	9	2021	green	0.5	right	narrow	[""right""]	j
Risk	10	1298	green	0.6	left	narrow	[""left""]	f
Risk	11	1217	green	0.6	left	narrow	[""left""]	f
Risk	12	1276	green	0.5	right	narrow	[""right""]	j
Risk	13	1061	green	0.5	left	narrow	[""left""]	f
Risk	14	1693	green	0.5	right	narrow	[""right""]	j
Risk	15	1032	green	0.5	right	narrow	[""right""]	j
Risk	16	844	green	0.5	left	narrow	[""left""]	f
Risk	17	851	green	0.4	right	narrow	[""left""]	j
Risk	18	775	green	0.4	right	narrow	[""left""]	j
Risk	19	1020	green	0.5	right	narrow	[""right""]	j
Risk	20	1258	blue	0.2	left	wide	[""right""]	f
Risk	21	1106	blue	1	left	wide	[""left""]	f
Risk	22	943	blue	0	right	wide	[""left""]	j
Risk	23	1197	blue	0.3	left	wide	[""right""]	f
Risk	24	1008	blue	0.8	left	wide	[""left""]	f
Risk	25	960	blue	0.9	left	wide	[""left""]	f
Risk	26	1056	blue	0	left	wide	[""right""]	f
Risk	27	961	blue	0.2	left	wide	[""right""]	f
Risk	28	979	blue	0.1	left	wide	[""right""]	f
Risk	29	999	blue	0.9	left	wide	[""left""]	f
Risk	30	1027	blue	0	left	wide	[""right""]	f
Risk	31	918	blue	0	right	wide	[""left""]	j
Risk	32	1092	blue	0.1	left	wide	[""right""]	f
Risk	33	866	blue	0	right	wide	[""left""]	j
Risk	34	1012	blue	0.7	right	wide	[""right""]	j
Risk	35	971	blue	0.1	right	wide	[""left""]	j
Risk	36	837	blue	1	left	wide	[""left""]	f
Risk	37	889	blue	0.9	left	wide	[""left""]	f
Risk	38	969	blue	0.8	right	wide	[""right""]	j
Risk	39	889	blue	1	left	wide	[""left""]	f
Risk	40	1184	red	0.4	left	skew	[""right""]	f
Risk	41	824	red	0.8	right	skew	[""right""]	j
Risk	42	1012	red	0.5	right	skew	[""right""]	j
Risk	43	1083	red	0.7	left	skew	[""left""]	f
Risk	44	904	red	0.7	left	skew	[""left""]	f
Risk	45	940	red	0.7	left	skew	[""left""]	f
Risk	46	943	red	0.5	right	skew	[""right""]	j
Risk	47	1044	red	0.7	right	skew	[""right""]	j
Risk	48	1156	red	0.7	right	skew	[""right""]	j
Risk	49	978	red	0.6000000000000001	left	skew	[""left""]	f
Risk	50	933	red	0.7	left	skew	[""left""]	f
Risk	51	851	red	0.6000000000000001	left	skew	[""left""]	f
Risk	52	824	red	0.8	right	skew	[""right""]	j
Risk	53	1342	red	0.6000000000000001	left	skew	[""left""]	f
Risk	54	838	red	0.8999999999999999	left	skew	[""left""]	f
Risk	55	805	red	0.7	right	skew	[""right""]	j
Risk	56	820	red	0.8	right	skew	[""right""]	j
Risk	57	852	red	0.7	right	skew	[""right""]	j
Risk	58	773	red	0.7	left	skew	[""left""]	f
Risk	59	808	red	0.7	right	skew	[""right""]	j
