Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2931	green	0.4	right	narrow	[""right""]	j
Risk	1	2578	green	0.3	left	narrow	[""right""]	f
Risk	2	2016	green	0.6	left	narrow	[""left""]	f
Risk	3	1499	green	0.5	left	narrow	[""left""]	f
Risk	4	1487	green	0.5	left	narrow	[""left""]	f
Risk	5	1761	green	0.5	right	narrow	[""right""]	j
Risk	6	1321	green	0.6	right	narrow	[""right""]	j
Risk	7	1386	green	0.5	left	narrow	[""left""]	f
Risk	8	1457	green	0.5	right	narrow	[""right""]	j
Risk	9	1895	green	0.4	left	narrow	[""right""]	f
Risk	10	849	green	0.5	right	narrow	[""right""]	j
Risk	11	840	green	0.5	left	narrow	[""left""]	f
Risk	12	1402	green	0.5	left	narrow	[""left""]	f
Risk	13	1178	green	0.5	right	narrow	[""right""]	j
Risk	14	1550	green	0.2	left	narrow	[""right""]	f
Risk	15	1695	green	0.3	right	narrow	[""left""]	j
Risk	16	2291	green	0.4	right	narrow	[""left""]	j
Risk	17	1523	green	0.7	right	narrow	[""right""]	j
Risk	18	1292	green	0.5	right	narrow	[""right""]	j
Risk	19	1317	green	0.6	left	narrow	[""left""]	f
Risk	20	1771	blue	1	left	wide	[""left""]	f
Risk	21	2000	blue	0.8	right	wide	[""right""]	j
Risk	22	2211	blue	0.1	right	wide	[""left""]	j
Risk	23	2032	blue	0.3	left	wide	[""right""]	f
Risk	24	1414	blue	0.1	left	wide	[""right""]	f
Risk	25	1792	blue	0.8	left	wide	[""left""]	f
Risk	26	1541	blue	0.9	left	wide	[""left""]	f
Risk	27	1733	blue	0	left	wide	[""right""]	f
Risk	28	1392	blue	0	right	wide	[""left""]	j
Risk	29	1380	blue	0.1	left	wide	[""right""]	f
Risk	30	1371	blue	0	right	wide	[""left""]	j
Risk	31	1666	blue	0.2	right	wide	[""left""]	j
Risk	32	1685	blue	0	right	wide	[""left""]	j
Risk	33	1173	blue	1	left	wide	[""left""]	f
Risk	34	1515	blue	0	left	wide	[""right""]	f
Risk	35	2036	blue	0.2	left	wide	[""right""]	f
Risk	36	891	blue	0.9	right	wide	[""right""]	j
Risk	37	1236	blue	0.7	right	wide	[""right""]	j
Risk	38	954	blue	1	left	wide	[""left""]	f
Risk	39	903	blue	0.9	left	wide	[""left""]	f
Risk	40	1870	red	0.7	left	skew	[""left""]	f
Risk	41	943	red	0.8	left	skew	[""left""]	f
Risk	42	1215	red	0.8999999999999999	right	skew	[""right""]	j
Risk	43	1488	red	0.7	left	skew	[""left""]	f
Risk	44	928	red	0.7	right	skew	[""right""]	j
Risk	45	1408	red	0.6000000000000001	right	skew	[""right""]	j
Risk	46	828	red	0.7	right	skew	[""right""]	j
Risk	47	1040	red	0.6000000000000001	left	skew	[""left""]	f
Risk	48	784	red	0.6000000000000001	left	skew	[""left""]	f
Risk	49	700	red	0.7	left	skew	[""left""]	f
Risk	50	1094	red	0.8	left	skew	[""left""]	f
Risk	51	1197	red	0.7	right	skew	[""right""]	j
Risk	52	957	red	0.5	left	skew	[""left""]	f
Risk	53	1232	red	0.5	left	skew	[""left""]	f
Risk	54	1010	red	0.7	left	skew	[""left""]	f
Risk	55	1033	red	0.8	right	skew	[""right""]	j
Risk	56	1352	red	0.4	right	skew	[""left""]	j
Risk	57	1145	red	0.7	left	skew	[""right""]	f
Risk	58	980	red	0.7	left	skew	[""left""]	f
Risk	59	719	red	0.7	right	skew	[""right""]	j
