Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2838	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1879	blue	0.38	[0,1]	lose	risk	norm	right	j
Learning	3	1688	blue	0.21	[0,1]	lose	Amb	norm	right	f
Learning	4	1163	blue	0.29	[0,1]	lose	Amb	norm	left	j
Learning	5	0	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	6	46	blue	0.55	[0,1]	lose	risk	norm	left	f
Learning	7	64	blue	0.48	[0,1]	lose	risk	norm	left	f
Learning	8	55	blue	0.36	[0,1]	lose	Amb	norm	right	f
Learning	9	117	blue	0.43	[0,1]	lose	Amb	norm	right	f
Learning	10	183	blue	0.54	[0,1]	lose	Amb	norm	left	j
Learning	11	61	blue	0.66	[0,1]	lose	risk	norm	right	j
Learning	12	71	blue	0.59	[0,1]	lose	risk	norm	right	j
Learning	13	54	blue	0.47	[0,1]	lose	risk	norm	left	f
Learning	14	101	blue	0.32	[0,1]	lose	risk	norm	left	f
Learning	15	155	blue	0.09	[0,1]	lose	Amb	norm	left	j
Learning	1	1389	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	453	green	0.38	[0,1]	win	risk	norm	left	f
Learning	3	639	green	0.21	[0,1]	win	risk	norm	left	f
Learning	4	50	green	0	[0,1]	win	Amb	norm	left	j
Learning	5	109	green	0.11	[0,1]	win	risk	norm	left	f
Learning	6	158	green	0.04	[0,1]	win	risk	norm	left	f
Learning	7	72	green	0	[0,1]	win	risk	norm	left	f
Learning	8	591	green	0	[0,1]	win	Amb	norm	left	j
Learning	9	1498	green	0.04	[0,1]	win	Amb	norm	right	f
Learning	10	840	green	0.13	[0,1]	win	risk	norm	left	f
Learning	11	673	green	0.08	[0,1]	win	risk	norm	left	f
Learning	12	810	green	0	[0,1]	win	Amb	norm	left	j
Learning	13	715	green	0.02	[0,1]	win	Amb	norm	right	f
Learning	14	912	green	0.09	[0,1]	win	Amb	norm	right	f
Learning	15	776	green	0.19	[0,1]	win	Amb	norm	right	f
Learning	1	1156	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	2	2133	blue	0.4	[0,1]	win	Amb	norm	right	f
Learning	3	862	blue	0.43	[0,1]	win	Amb	norm	right	f
Learning	4	696	blue	0.51	[0,1]	win	risk	norm	left	f
Learning	5	254	blue	0.45	[0,1]	win	risk	norm	right	j
Learning	6	26	blue	0.4	[0,1]	win	risk	norm	left	f
Learning	7	4	blue	0.33	[0,1]	win	risk	norm	right	j
Learning	8	117	blue	0.19	[0,1]	win	risk	norm	right	j
Learning	9	855	blue	0	[0,1]	win	Amb	norm	right	f
Learning	10	705	blue	0.06	[0,1]	win	Amb	norm	right	f
Learning	11	764	blue	0.2	[0,1]	win	Amb	norm	right	f
Learning	12	1057	blue	0.39	[0,1]	win	risk	norm	left	f
Learning	13	497	blue	0.27	[0,1]	win	risk	norm	left	f
Learning	14	666	blue	0.09	[0,1]	win	Amb	norm	left	j
Learning	15	1318	blue	0.19	[0,1]	win	risk	norm	right	j
Learning	1	1206	red	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1672	red	0.4	[0,1]	win	risk	norm	left	f
Learning	3	1343	red	0.25	[0,1]	win	risk	norm	left	f
Learning	4	620	red	0.01	[0,1]	win	Amb	norm	left	j
Learning	5	1157	red	0.12	[0,1]	win	Amb	norm	right	f
Learning	6	801	red	0.27	[0,1]	win	Amb	norm	right	f
Learning	7	851	red	0.52	[0,1]	win	Amb	norm	left	j
Learning	8	1086	red	0.91	[0,1]	win	risk	norm	right	j
Learning	9	766	red	0.7	[0,1]	win	risk	norm	right	j
Learning	10	906	red	0.41	[0,1]	win	risk	norm	right	j
Learning	11	522	red	0	[0,1]	win	risk	norm	left	f
Learning	12	610	red	0	[0,1]	win	Amb	norm	left	j
Learning	13	681	red	0.32	[0,1]	win	risk	norm	right	j
Learning	14	679	red	0.15	[0,1]	win	risk	norm	right	j
Learning	15	815	red	0	[0,1]	win	Amb	norm	right	f
Learning	1	1202	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	820	red	0.41	[0,1]	lose	risk	norm	left	f
Learning	3	922	red	0.26	[0,1]	lose	risk	norm	right	j
Learning	4	1314	red	0.03	[0,1]	lose	Amb	norm	left	j
Learning	5	979	red	0.12	[0,1]	lose	Amb	norm	left	j
Learning	6	1155	red	0.29	[0,1]	lose	risk	norm	left	f
Learning	7	1013	red	0.21	[0,1]	lose	Amb	norm	right	f
Learning	8	2209	red	0.24	[0,1]	lose	risk	norm	left	f
Learning	9	682	red	0.22	[0,1]	lose	risk	norm	left	f
Learning	10	845	red	0.18	[0,1]	lose	Amb	norm	left	j
Learning	11	800	red	0.2	[0,1]	lose	Amb	norm	left	j
Learning	12	1380	red	0.2	[0,1]	lose	risk	norm	right	j
Learning	13	993	red	0.17	[0,1]	lose	Amb	norm	left	j
Learning	14	739	red	0.18	[0,1]	lose	Amb	norm	left	j
Learning	15	554	red	0.17	[0,1]	lose	Amb	norm	left	j
Learning	1	1533	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1615	green	0.38	[0,1]	lose	risk	norm	right	j
Learning	3	983	green	0.22	[0,1]	lose	risk	norm	right	j
Learning	4	500	green	0	[0,1]	lose	Amb	norm	right	f
Learning	5	965	green	0.1	[0,1]	lose	Amb	norm	right	f
Learning	6	749	green	0.25	[0,1]	lose	Amb	norm	right	f
Learning	7	890	green	0.47	[0,1]	lose	Amb	norm	right	f
Learning	8	784	green	0.84	[0,1]	lose	risk	norm	right	j
Learning	9	748	green	0.63	[0,1]	lose	risk	norm	left	f
Learning	10	1201	green	0.36	[0,1]	lose	Amb	norm	right	f
Learning	11	1365	green	0.48	[0,1]	lose	Amb	norm	right	f
Learning	12	902	green	0.66	[0,1]	lose	risk	norm	left	f
Learning	13	818	green	0.54	[0,1]	lose	risk	norm	right	j
Learning	14	505	green	0.38	[0,1]	lose	risk	norm	left	f
Learning	15	1113	green	0.14	[0,1]	lose	Amb	norm	right	f
