Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	NA	red	0.5	[0.25,0.75]	Ambiguous	skew	left	
Ambiguity	1	1682	red	0.58	[0.25,0.75]	risk	skew	left	f
Ambiguity	2	1960	red	0.53	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	3	1861	red	0.56	[0.25,0.75]	risk	skew	right	j
Ambiguity	4	3593	red	0.53	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	5	1964	red	0.55	[0.25,0.75]	risk	skew	right	j
Ambiguity	6	1608	red	0.56	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	7	1378	red	0.53	[0.25,0.75]	risk	skew	left	f
Ambiguity	8	962	red	0.51	[0.25,0.75]	risk	skew	left	f
Ambiguity	9	1212	red	0.51	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	10	1223	red	0.53	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	11	610	red	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	12	1019	red	0.49	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	13	1139	red	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	14	2039	red	0.48	[0.25,0.75]	risk	skew	right	j
Ambiguity	15	1267	red	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	16	1564	red	0.58	[0,1]	Ambiguous	skew	left	j
Ambiguity	17	1292	red	0.75	[0,1]	Ambiguous	skew	right	f
Ambiguity	18	1334	red	0.97	[0,1]	Ambiguous	skew	left	j
Ambiguity	19	1325	red	1	[0,1]	risk	skew	left	f
Ambiguity	20	1274	red	0.83	[0,1]	risk	skew	left	f
Ambiguity	21	924	red	0.57	[0,1]	Ambiguous	skew	right	f
Ambiguity	22	1517	red	0.69	[0,1]	Ambiguous	skew	left	j
Ambiguity	23	2267	red	0.88	[0,1]	risk	skew	left	f
Ambiguity	24	2050	red	0.8	[0,1]	risk	skew	left	f
Ambiguity	25	1072	red	0.67	[0,1]	Ambiguous	skew	left	j
Ambiguity	26	2859	red	0.71	[0,1]	Ambiguous	skew	right	f
Ambiguity	27	847	red	0.82	[0,1]	Ambiguous	skew	right	f
Ambiguity	28	2012	red	0.96	[0,1]	risk	skew	left	f
Ambiguity	29	1956	red	0.88	[0,1]	risk	skew	right	j
Ambiguity	30	2197	blue	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	31	2626	blue	0.61	[0.25,0.75]	risk	narrow	right	j
Ambiguity	32	1924	blue	0.56	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	33	1750	blue	0.58	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	34	1562	blue	0.6	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	35	1617	blue	0.68	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	36	1373	blue	0.76	[0.25,0.75]	risk	narrow	left	f
Ambiguity	37	1460	blue	0.7	[0.25,0.75]	risk	narrow	left	f
Ambiguity	38	1641	blue	0.63	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	39	1754	blue	0.67	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	40	1499	blue	0.74	[0.25,0.75]	risk	narrow	left	f
Ambiguity	41	1784	blue	0.73	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	42	1824	blue	0.72	[0.25,0.75]	risk	narrow	left	f
Ambiguity	43	916	blue	0.71	[0.25,0.75]	risk	narrow	left	f
Ambiguity	44	1863	blue	0.68	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	45	1305	blue	0.5	[0,1]	Ambiguous	narrow	left	j
Ambiguity	46	1259	blue	0.57	[0,1]	Ambiguous	narrow	left	j
Ambiguity	47	1535	blue	0.71	[0,1]	risk	narrow	left	f
Ambiguity	48	875	blue	0.61	[0,1]	Ambiguous	narrow	right	f
Ambiguity	49	711	blue	0.67	[0,1]	Ambiguous	narrow	right	f
Ambiguity	50	1429	blue	0.7	[0,1]	risk	narrow	right	j
Ambiguity	51	1179	blue	0.66	[0,1]	Ambiguous	narrow	right	f
Ambiguity	52	891	blue	0.68	[0,1]	Ambiguous	narrow	right	f
Ambiguity	53	1777	blue	0.67	[0,1]	Ambiguous	narrow	left	j
Ambiguity	54	1367	blue	0.72	[0,1]	Ambiguous	narrow	left	j
Ambiguity	55	1534	blue	0.74	[0,1]	risk	narrow	left	f
Ambiguity	56	1027	blue	0.7	[0,1]	Ambiguous	narrow	right	f
Ambiguity	57	841	blue	0.69	[0,1]	Ambiguous	narrow	right	f
Ambiguity	58	1534	blue	0.71	[0,1]	risk	narrow	left	f
Ambiguity	59	749	blue	0.68	[0,1]	Ambiguous	narrow	right	f
Ambiguity	60	1608	green	0.5	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	61	2017	green	0.6	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	62	1368	green	0.76	[0.25,0.75]	risk	wide	right	j
Ambiguity	63	2278	green	0.69	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	64	1307	green	0.73	[0.25,0.75]	risk	wide	right	j
Ambiguity	65	1274	green	0.7	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	66	1696	green	0.68	[0.25,0.75]	risk	wide	left	f
Ambiguity	67	1330	green	0.67	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	68	1693	green	0.64	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	69	1312	green	0.66	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	70	1307	green	0.66	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	71	1239	green	0.66	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	72	1763	green	0.69	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	73	1540	green	0.73	[0.25,0.75]	risk	wide	left	f
Ambiguity	74	669	green	0.73	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	75	935	green	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	76	1823	green	0.57	[0,1]	Ambiguous	wide	left	j
Ambiguity	77	1184	green	0.74	[0,1]	Ambiguous	wide	right	f
Ambiguity	78	1320	green	0.99	[0,1]	risk	wide	right	j
Ambiguity	79	1458	green	0.87	[0,1]	risk	wide	right	j
Ambiguity	80	1271	green	0.7	[0,1]	Ambiguous	wide	left	j
Ambiguity	81	1707	green	0.75	[0,1]	Ambiguous	wide	right	f
Ambiguity	82	512	green	0.86	[0,1]	Ambiguous	wide	right	f
Ambiguity	83	1282	green	1	[0,1]	risk	wide	right	j
Ambiguity	84	1074	green	0.9	[0,1]	Ambiguous	wide	right	f
Ambiguity	85	1471	green	0.97	[0,1]	Ambiguous	wide	left	j
Ambiguity	86	994	green	1	[0,1]	risk	wide	left	f
