Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	NA	blue	0.5	[0.25,0.75]	Ambiguous	narrow	right	
Ambiguity	1	1859	blue	0.59	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	1559	blue	0.55	[0.25,0.75]	risk	narrow	right	j
Ambiguity	3	2444	blue	0.47	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	4	1362	blue	0.51	[0.25,0.75]	risk	narrow	left	f
Ambiguity	5	1297	blue	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	1441	blue	0.47	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	7	1344	blue	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	8	1561	blue	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	9	991	blue	0.53	[0.25,0.75]	risk	narrow	left	f
Ambiguity	10	1309	blue	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	11	1527	blue	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	12	2057	blue	0.45	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	993	blue	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	1195	blue	0.52	[0.25,0.75]	risk	narrow	right	j
Ambiguity	15	1825	blue	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	2769	blue	0.38	[0,1]	Ambiguous	narrow	right	f
Ambiguity	17	2029	blue	0.42	[0,1]	Ambiguous	narrow	right	f
Ambiguity	18	1306	blue	0.47	[0,1]	risk	narrow	left	f
Ambiguity	19	1080	blue	0.42	[0,1]	Ambiguous	narrow	right	f
Ambiguity	20	1276	blue	0.42	[0,1]	Ambiguous	narrow	left	j
Ambiguity	21	1368	blue	0.44	[0,1]	risk	narrow	right	j
Ambiguity	22	1383	blue	0.41	[0,1]	Ambiguous	narrow	left	j
Ambiguity	23	1224	blue	0.42	[0,1]	Ambiguous	narrow	right	f
Ambiguity	24	690	blue	0.4	[0,1]	Ambiguous	narrow	right	f
Ambiguity	25	1460	blue	0.44	[0,1]	risk	narrow	left	f
Ambiguity	26	1635	blue	0.43	[0,1]	risk	narrow	left	f
Ambiguity	27	1417	blue	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	28	762	blue	0.4	[0,1]	Ambiguous	narrow	right	f
Ambiguity	29	1097	blue	0.42	[0,1]	Ambiguous	narrow	left	j
Ambiguity	30	2001	red	0.5	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	31	1491	red	0.59	[0.25,0.75]	risk	skew	left	f
Ambiguity	32	874	red	0.53	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	33	879	red	0.56	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	34	1446	red	0.61	[0.25,0.75]	risk	skew	right	j
Ambiguity	35	1909	red	0.58	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	36	1011	red	0.6	[0.25,0.75]	risk	skew	left	f
Ambiguity	37	1296	red	0.6	[0.25,0.75]	risk	skew	right	j
Ambiguity	38	1092	red	0.6	[0.25,0.75]	risk	skew	left	f
Ambiguity	39	955	red	0.6	[0.25,0.75]	risk	skew	left	f
Ambiguity	40	1150	red	0.59	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	41	1173	red	0.6	[0.25,0.75]	risk	skew	right	j
Ambiguity	42	2095	red	0.6	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	43	1293	red	0.59	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	44	1096	red	0.58	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	45	1865	red	0.5	[0,1]	risk	skew	left	f
Ambiguity	46	1631	red	0.39	[0,1]	Ambiguous	skew	left	j
Ambiguity	47	843	red	0.46	[0,1]	Ambiguous	skew	left	j
Ambiguity	48	2132	red	0.52	[0,1]	Ambiguous	skew	left	j
Ambiguity	49	1030	red	0.62	[0,1]	risk	skew	left	f
Ambiguity	50	1337	red	0.56	[0,1]	risk	skew	right	j
Ambiguity	51	891	red	0.46	[0,1]	Ambiguous	skew	right	f
Ambiguity	52	924	red	0.48	[0,1]	Ambiguous	skew	left	j
Ambiguity	53	1471	red	0.52	[0,1]	risk	skew	right	j
Ambiguity	54	919	red	0.48	[0,1]	Ambiguous	skew	left	j
Ambiguity	55	924	red	0.52	[0,1]	risk	skew	right	j
Ambiguity	56	874	red	0.49	[0,1]	Ambiguous	skew	left	j
Ambiguity	57	1462	red	0.47	[0,1]	Ambiguous	skew	right	f
Ambiguity	58	1461	red	0.48	[0,1]	Ambiguous	skew	right	f
Ambiguity	59	880	red	0.46	[0,1]	Ambiguous	skew	left	j
Ambiguity	60	2716	green	0.5	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	61	1953	green	0.59	[0.25,0.75]	risk	wide	right	j
Ambiguity	62	1394	green	0.52	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	63	990	green	0.57	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	64	971	green	0.62	[0.25,0.75]	risk	wide	right	j
Ambiguity	65	1634	green	0.59	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	66	825	green	0.59	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	67	621	green	0.58	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	68	1813	green	0.58	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	69	935	green	0.59	[0.25,0.75]	risk	wide	right	j
Ambiguity	70	1040	green	0.58	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	71	916	green	0.6	[0.25,0.75]	risk	wide	right	j
Ambiguity	72	944	green	0.58	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	73	945	green	0.56	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	74	804	green	0.53	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	75	683	green	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	76	1555	green	0.58	[0,1]	risk	wide	left	f
Ambiguity	77	1258	green	0.52	[0,1]	risk	wide	left	f
Ambiguity	78	676	green	0.45	[0,1]	Ambiguous	wide	left	j
Ambiguity	79	2181	green	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	80	987	green	0.58	[0,1]	risk	wide	left	f
Ambiguity	81	1007	green	0.55	[0,1]	risk	wide	right	j
Ambiguity	82	827	green	0.51	[0,1]	risk	wide	left	f
Ambiguity	83	738	green	0.45	[0,1]	Ambiguous	wide	right	f
Ambiguity	84	963	green	0.5	[0,1]	risk	wide	right	j
Ambiguity	85	614	green	0.49	[0,1]	Ambiguous	wide	right	f
Ambiguity	86	808	green	0.48	[0,1]	risk	wide	left	f
Ambiguity	87	701	green	0.48	[0,1]	Ambiguous	wide	left	j
Ambiguity	88	788	green	0.49	[0,1]	Ambiguous	wide	left	j
Ambiguity	89	553	green	0.48	[0,1]	Ambiguous	wide	left	j
