Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	1891	green	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	1	1983	green	0.39	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	2	3367	green	0.46	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	3	1635	green	0.56	[0.25,0.75]	risk	narrow	left	f
Ambiguity	4	1411	green	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	5	1168	green	0.45	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	6	1067	green	0.46	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	7	2188	green	0.48	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	8	1517	green	0.51	[0.25,0.75]	risk	narrow	left	f
Ambiguity	9	1392	green	0.48	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	10	978	green	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	11	1042	green	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	12	849	green	0.48	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	1298	green	0.46	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	1199	green	0.49	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	1664	green	0.5	[0,1]	risk	narrow	left	f
Ambiguity	16	1346	green	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	17	828	green	0.47	[0,1]	Ambiguous	narrow	right	f
Ambiguity	18	1095	green	0.54	[0,1]	risk	narrow	left	f
Ambiguity	19	959	green	0.5	[0,1]	risk	narrow	right	j
Ambiguity	20	1049	green	0.42	[0,1]	Ambiguous	narrow	left	j
Ambiguity	21	846	green	0.43	[0,1]	Ambiguous	narrow	right	f
Ambiguity	22	996	green	0.45	[0,1]	Ambiguous	narrow	left	j
Ambiguity	23	1114	green	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	24	1098	green	0.55	[0,1]	risk	narrow	left	f
Ambiguity	25	919	green	0.51	[0,1]	risk	narrow	right	j
Ambiguity	26	822	green	0.44	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	696	green	0.47	[0,1]	Ambiguous	narrow	right	f
Ambiguity	28	947	green	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	29	997	green	0.58	[0,1]	risk	narrow	left	f
Ambiguity	30	NA	red	0.5	[0.25,0.75]	Ambiguous	wide	right	
Ambiguity	31	1141	red	0.59	[0.25,0.75]	risk	wide	right	j
Ambiguity	32	856	red	0.54	[0.25,0.75]	risk	wide	right	j
Ambiguity	33	780	red	0.47	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	34	774	red	0.51	[0.25,0.75]	risk	wide	right	j
Ambiguity	35	1315	red	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	36	1089	red	0.45	[0.25,0.75]	Ambiguous	wide	right	f
