Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1638	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1467	blue	0.6	[0,1]	win	Amb	norm	left	j
Learning	3	1479	blue	0.73	[0,1]	win	risk	norm	right	j
Learning	4	1437	blue	0.65	[0,1]	win	risk	norm	right	j
Learning	5	1177	blue	0.54	[0,1]	win	Amb	norm	right	f
Learning	6	835	blue	0.57	[0,1]	win	Amb	norm	right	f
Learning	7	1048	blue	0.67	[0,1]	win	risk	norm	right	j
Learning	8	1322	blue	0.61	[0,1]	win	Amb	norm	left	j
Learning	9	752	blue	0.64	[0,1]	win	Amb	norm	left	j
Learning	10	1193	blue	0.68	[0,1]	win	risk	norm	left	f
Learning	11	1403	blue	0.64	[0,1]	win	Amb	norm	right	f
Learning	12	1497	blue	0.65	[0,1]	win	risk	norm	left	f
Learning	13	1305	blue	0.66	[0,1]	win	risk	norm	right	j
Learning	14	1140	blue	0.63	[0,1]	win	Amb	norm	right	f
Learning	15	1331	blue	0.6	[0,1]	win	Amb	norm	right	f
Learning	1	1394	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1264	green	0.39	[0,1]	lose	Amb	norm	left	j
Learning	3	849	green	0.42	[0,1]	lose	Amb	norm	left	j
Learning	4	893	green	0.51	[0,1]	lose	risk	norm	right	j
Learning	5	1148	green	0.46	[0,1]	lose	Amb	norm	left	j
Learning	6	986	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	7	974	green	0.49	[0,1]	lose	Amb	norm	left	j
Learning	8	899	green	0.53	[0,1]	lose	risk	norm	left	f
Learning	9	1039	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	10	809	green	0.46	[0,1]	lose	Amb	norm	left	j
Learning	11	1193	green	0.49	[0,1]	lose	Amb	norm	left	j
Learning	12	981	green	0.48	[0,1]	lose	Amb	norm	left	j
Learning	13	921	green	0.51	[0,1]	lose	risk	norm	right	j
Learning	14	791	green	0.48	[0,1]	lose	Amb	norm	left	j
Learning	15	769	green	0.47	[0,1]	lose	Amb	norm	right	f
Learning	1	1256	blue	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	1192	blue	0.58	[0,1]	lose	Amb	norm	right	f
Learning	3	704	blue	0.72	[0,1]	lose	risk	norm	right	j
Learning	4	1259	blue	0.64	[0,1]	lose	Amb	norm	left	j
Learning	5	1115	blue	0.65	[0,1]	lose	Amb	norm	left	j
Learning	6	875	blue	0.68	[0,1]	lose	risk	norm	right	j
Learning	7	1155	blue	0.63	[0,1]	lose	Amb	norm	right	f
Learning	8	956	blue	0.61	[0,1]	lose	Amb	norm	right	f
Learning	9	869	blue	0.64	[0,1]	lose	Amb	norm	left	j
Learning	10	1433	blue	0.66	[0,1]	lose	risk	norm	left	f
Learning	11	867	blue	0.64	[0,1]	lose	Amb	norm	left	j
Learning	12	1039	blue	0.65	[0,1]	lose	Amb	norm	right	f
Learning	13	1028	blue	0.65	[0,1]	lose	Amb	norm	right	f
Learning	14	953	blue	0.66	[0,1]	lose	risk	norm	left	f
Learning	15	842	blue	0.63	[0,1]	lose	Amb	norm	left	j
Learning	1	1002	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1698	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	3	997	red	0.71	[0,1]	win	risk	norm	left	f
Learning	4	1158	red	0.63	[0,1]	win	risk	norm	right	j
Learning	5	1181	red	0.53	[0,1]	win	Amb	norm	left	j
Learning	6	806	red	0.61	[0,1]	win	risk	norm	left	f
Learning	7	1299	red	0.59	[0,1]	win	Amb	norm	right	f
Learning	8	1249	red	0.61	[0,1]	win	risk	norm	left	f
Learning	9	1079	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	10	852	red	0.6	[0,1]	win	risk	norm	left	f
Learning	11	730	red	0.58	[0,1]	win	Amb	norm	left	j
Learning	12	767	red	0.59	[0,1]	win	Amb	norm	left	j
Learning	13	902	red	0.6	[0,1]	win	risk	norm	right	j
Learning	14	820	red	0.59	[0,1]	win	Amb	norm	right	f
Learning	15	821	red	0.58	[0,1]	win	Amb	norm	right	f
