Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1642	green	0.4	right	narrow	[""left""]	j
Risk	1	1704	green	0.5	right	narrow	[""right""]	j
Risk	2	1395	green	0.3	right	narrow	[""left""]	j
Risk	3	1331	green	0.6	right	narrow	[""right""]	j
Risk	4	1132	green	0.5	right	narrow	[""right""]	j
Risk	5	1191	green	0.5	left	narrow	[""left""]	f
Risk	6	1322	green	0.4	right	narrow	[""left""]	j
Risk	7	945	green	0.6	left	narrow	[""left""]	f
Risk	8	1074	green	0.4	left	narrow	[""right""]	f
Risk	9	1170	green	0.2	right	narrow	[""left""]	j
Risk	10	995	green	0.7	left	narrow	[""left""]	f
Risk	11	1338	green	0.5	left	narrow	[""left""]	f
Risk	12	713	green	0.3	right	narrow	[""left""]	j
Risk	13	1152	green	0.5	right	narrow	[""right""]	j
Risk	14	1669	green	0.5	left	narrow	[""left""]	f
Risk	15	808	green	0.5	right	narrow	[""right""]	j
Risk	16	709	green	0.5	left	narrow	[""left""]	f
Risk	17	1013	green	0.5	right	narrow	[""right""]	j
Risk	18	664	green	0.5	left	narrow	[""left""]	f
Risk	19	857	green	0.6	right	narrow	[""right""]	j
Risk	20	1112	blue	0	left	wide	[""right""]	f
Risk	21	560	blue	0	left	wide	[""right""]	f
Risk	22	868	blue	0	right	wide	[""left""]	j
Risk	23	673	blue	0	right	wide	[""left""]	j
Risk	24	988	blue	0.1	right	wide	[""left""]	j
Risk	25	640	blue	0	right	wide	[""left""]	j
Risk	26	1175	blue	1	right	wide	[""right""]	j
Risk	27	958	blue	0.8	left	wide	[""left""]	f
Risk	28	843	blue	0.3	right	wide	[""left""]	j
Risk	29	1064	blue	1	right	wide	[""right""]	j
Risk	30	861	blue	0.7	right	wide	[""right""]	j
Risk	31	710	blue	0.1	left	wide	[""right""]	f
Risk	32	687	blue	0.9	left	wide	[""left""]	f
Risk	33	679	blue	1	right	wide	[""right""]	j
Risk	34	709	blue	0.2	left	wide	[""right""]	f
Risk	35	638	blue	0.8	right	wide	[""right""]	j
Risk	36	565	blue	0.9	left	wide	[""left""]	f
Risk	37	803	blue	0.2	right	wide	[""left""]	j
Risk	38	646	blue	0.9	left	wide	[""left""]	f
Risk	39	837	blue	0.1	right	wide	[""left""]	j
Risk	40	1270	red	0.6000000000000001	right	skew	[""right""]	j
Risk	41	661	red	0.8	left	skew	[""left""]	f
Risk	42	674	red	0.7	right	skew	[""right""]	j
Risk	43	470	red	0.8	left	skew	[""left""]	f
Risk	44	618	red	0.7	right	skew	[""right""]	j
Risk	45	700	red	0.8999999999999999	right	skew	[""right""]	j
Risk	46	700	red	0.7	left	skew	[""left""]	f
Risk	47	1044	red	0.4	left	skew	[""right""]	f
Risk	48	1015	red	0.5	left	skew	[""left""]	f
Risk	49	620	red	0.7	right	skew	[""right""]	j
Risk	50	809	red	0.6000000000000001	right	skew	[""right""]	j
Risk	51	642	red	0.5	right	skew	[""right""]	j
Risk	52	727	red	0.7	right	skew	[""right""]	j
Risk	53	627	red	0.7	left	skew	[""left""]	f
Risk	54	673	red	0.8	right	skew	[""right""]	j
Risk	55	563	red	0.7	right	skew	[""right""]	j
Risk	56	506	red	0.7	right	skew	[""right""]	j
Risk	57	510	red	0.7	right	skew	[""right""]	j
Risk	58	420	red	0.6000000000000001	right	skew	[""right""]	j
Risk	59	481	red	0.7	right	skew	[""right""]	j
