Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2920	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1839	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	3	1258	blue	0.42	[0,1]	win	risk	norm	right	j
Learning	4	2019	blue	0.38	[0,1]	win	Amb	norm	right	f
Learning	5	822	blue	0.38	[0,1]	win	Amb	norm	right	f
Learning	6	1050	blue	0.41	[0,1]	win	Amb	norm	left	j
Learning	7	1091	blue	0.41	[0,1]	win	Amb	norm	right	f
Learning	8	708	blue	0.44	[0,1]	win	risk	norm	right	j
Learning	9	976	blue	0.4	[0,1]	win	Amb	norm	left	j
Learning	10	749	blue	0.38	[0,1]	win	Amb	norm	right	f
Learning	11	1083	blue	0.38	[0,1]	win	Amb	norm	right	f
Learning	12	859	blue	0.39	[0,1]	win	Amb	norm	left	j
Learning	13	1112	blue	0.45	[0,1]	win	Amb	norm	left	j
Learning	14	950	blue	0.52	[0,1]	win	risk	norm	left	f
Learning	15	1591	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	1	1913	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1699	red	0.41	[0,1]	lose	Amb	norm	right	f
Learning	3	914	red	0.44	[0,1]	lose	Amb	norm	right	f
Learning	4	1265	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	5	1051	red	0.57	[0,1]	lose	risk	norm	left	f
Learning	6	798	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	7	1030	red	0.42	[0,1]	lose	Amb	norm	right	f
Learning	8	420	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	9	822	red	0.51	[0,1]	lose	risk	norm	left	f
Learning	10	691	red	0.46	[0,1]	lose	risk	norm	right	j
Learning	11	999	red	0.39	[0,1]	lose	Amb	norm	right	f
Learning	12	1224	red	0.41	[0,1]	lose	risk	norm	left	f
Learning	13	1202	red	0.39	[0,1]	lose	Amb	norm	left	j
Learning	14	912	red	0.42	[0,1]	lose	risk	norm	right	j
Learning	15	846	red	0.41	[0,1]	lose	Amb	norm	left	j
Learning	1	1355	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	824	blue	0.38	[0,1]	lose	risk	norm	left	f
Learning	3	922	blue	0.24	[0,1]	lose	risk	norm	right	j
Learning	4	997	blue	0	[0,1]	lose	risk	norm	left	f
Learning	5	2001	blue	0	[0,1]	lose	Amb	norm	left	j
Learning	6	976	blue	0.16	[0,1]	lose	risk	norm	left	f
Learning	7	1137	blue	0.06	[0,1]	lose	risk	norm	left	f
Learning	8	1822	blue	0	[0,1]	lose	Amb	norm	left	j
Learning	9	909	blue	0.06	[0,1]	lose	risk	norm	left	f
Learning	10	758	blue	0.04	[0,1]	lose	risk	norm	left	f
Learning	11	1884	blue	0	[0,1]	lose	risk	norm	right	j
Learning	12	781	blue	0	[0,1]	lose	risk	norm	left	f
Learning	13	737	blue	0	[0,1]	lose	risk	norm	right	j
Learning	14	1233	blue	0	[0,1]	lose	risk	norm	right	j
Learning	15	1166	blue	0	[0,1]	lose	risk	norm	right	j
Learning	1	1149	green	0.5	[0,1]	win	risk	norm	left	f
Learning	2	1026	green	0.39	[0,1]	win	risk	norm	right	j
Learning	3	895	green	0.22	[0,1]	win	risk	norm	right	j
Learning	4	1494	green	0	[0,1]	win	risk	norm	left	f
Learning	5	736	green	0	[0,1]	win	risk	norm	right	j
Learning	6	596	green	0	[0,1]	win	risk	norm	left	f
Learning	7	640	green	0	[0,1]	win	risk	norm	left	f
Learning	8	677	green	0	[0,1]	win	risk	norm	right	j
Learning	9	617	green	0	[0,1]	win	risk	norm	right	j
Learning	10	843	green	0	[0,1]	win	risk	norm	right	j
Learning	11	533	green	0	[0,1]	win	risk	norm	right	j
Learning	12	1002	green	0	[0,1]	win	risk	norm	right	j
Learning	13	701	green	0	[0,1]	win	risk	norm	left	f
