Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2265	blue	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	1	1819	blue	0.39	[0.25,0.75]	risk	narrow	left	f
Ambiguity	2	1110	blue	0.22	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	3	1009	blue	0.32	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	4	1147	blue	0.44	[0.25,0.75]	risk	narrow	right	j
Ambiguity	5	1401	blue	0.38	[0.25,0.75]	risk	narrow	left	f
Ambiguity	6	1629	blue	0.31	[0.25,0.75]	risk	narrow	left	f
Ambiguity	7	1526	blue	0.17	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	8	1397	blue	0.25	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	9	1575	blue	0.33	[0.25,0.75]	risk	narrow	right	j
Ambiguity	10	1288	blue	0.29	[0.25,0.75]	risk	narrow	left	f
Ambiguity	11	1272	blue	0.22	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	12	1040	blue	0.25	[0.25,0.75]	risk	narrow	right	j
Ambiguity	13	1944	blue	0.23	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	1776	blue	0.23	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	15	1944	blue	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	920	blue	0.4	[0,1]	risk	narrow	right	j
Ambiguity	17	1091	blue	0.26	[0,1]	risk	narrow	right	j
Ambiguity	18	1153	blue	0.01	[0,1]	Ambiguous	narrow	right	f
Ambiguity	19	1564	blue	0.14	[0,1]	Ambiguous	narrow	left	j
Ambiguity	20	1359	blue	0.33	[0,1]	risk	narrow	right	j
Ambiguity	21	1365	blue	0.23	[0,1]	Ambiguous	narrow	right	f
Ambiguity	22	1461	blue	0.25	[0,1]	risk	narrow	left	f
Ambiguity	23	1011	blue	0.22	[0,1]	risk	narrow	left	f
Ambiguity	24	1216	blue	0.2	[0,1]	risk	narrow	right	j
Ambiguity	25	985	blue	0.13	[0,1]	Ambiguous	narrow	right	f
Ambiguity	26	1969	blue	0.15	[0,1]	Ambiguous	narrow	left	j
Ambiguity	27	1444	blue	0.18	[0,1]	risk	narrow	right	j
Ambiguity	28	1271	blue	0.17	[0,1]	risk	narrow	right	j
Ambiguity	29	1709	blue	0.12	[0,1]	Ambiguous	narrow	left	j
Ambiguity	30	1625	red	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	31	804	red	0.4	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	32	826	red	0.44	[0.25,0.75]	risk	skew	right	j
Ambiguity	33	996	red	0.41	[0.25,0.75]	risk	skew	left	f
Ambiguity	34	1197	red	0.36	[0.25,0.75]	risk	skew	right	j
Ambiguity	35	1011	red	0.3	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	36	1597	red	0.31	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	37	1655	red	0.37	[0.25,0.75]	risk	skew	right	j
Ambiguity	38	1675	red	0.35	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	39	1189	red	0.37	[0.25,0.75]	risk	skew	left	f
Ambiguity	40	752	red	0.36	[0.25,0.75]	risk	skew	right	j
Ambiguity	41	746	red	0.34	[0.25,0.75]	risk	skew	right	j
Ambiguity	42	850	red	0.33	[0.25,0.75]	risk	skew	right	j
Ambiguity	43	991	red	0.32	[0.25,0.75]	risk	skew	left	f
Ambiguity	44	1574	red	0.27	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	45	1042	red	0.5	[0,1]	risk	skew	right	j
Ambiguity	46	2119	red	0.38	[0,1]	risk	skew	right	j
Ambiguity	47	2693	red	0.23	[0,1]	risk	skew	left	f
Ambiguity	48	1534	red	0	[0,1]	Ambiguous	skew	right	f
Ambiguity	49	1299	red	0.13	[0,1]	Ambiguous	skew	left	j
Ambiguity	50	865	red	0.32	[0,1]	risk	skew	right	j
Ambiguity	51	1156	red	0.23	[0,1]	Ambiguous	skew	right	f
Ambiguity	52	985	red	0.29	[0,1]	risk	skew	left	f
Ambiguity	53	894	red	0.26	[0,1]	risk	skew	left	f
Ambiguity	54	732	red	0.24	[0,1]	Ambiguous	skew	left	j
Ambiguity	55	890	red	0.28	[0,1]	risk	skew	right	j
Ambiguity	56	1023	red	0.25	[0,1]	risk	skew	right	j
Ambiguity	57	907	red	0.23	[0,1]	Ambiguous	skew	left	j
Ambiguity	58	1310	red	0.25	[0,1]	Ambiguous	skew	left	j
Ambiguity	59	637	red	0.23	[0,1]	Ambiguous	skew	left	j
Ambiguity	60	1502	green	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	61	1081	green	0.39	[0.25,0.75]	risk	wide	left	f
Ambiguity	62	792	green	0.22	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	63	1597	green	0.29	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	64	818	green	0.39	[0.25,0.75]	risk	wide	left	f
Ambiguity	65	889	green	0.31	[0.25,0.75]	risk	wide	right	j
Ambiguity	66	1258	green	0.21	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	67	1090	green	0.27	[0.25,0.75]	risk	wide	left	f
Ambiguity	68	1145	green	0.23	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	69	1639	green	0.23	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	70	999	green	0.25	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	71	898	green	0.29	[0.25,0.75]	risk	wide	right	j
Ambiguity	72	1431	green	0.28	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	73	990	green	0.3	[0.25,0.75]	risk	wide	right	j
Ambiguity	74	1270	green	0.29	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	75	995	green	0.5	[0,1]	risk	wide	right	j
Ambiguity	76	2354	green	0.38	[0,1]	risk	wide	left	f
Ambiguity	77	1151	green	0.24	[0,1]	Ambiguous	wide	left	j
Ambiguity	78	1033	green	0.33	[0,1]	risk	wide	right	j
Ambiguity	79	1267	green	0.28	[0,1]	risk	wide	left	f
Ambiguity	80	822	green	0.23	[0,1]	Ambiguous	wide	left	j
Ambiguity	81	1299	green	0.23	[0,1]	Ambiguous	wide	right	f
Ambiguity	82	1288	green	0.28	[0,1]	risk	wide	left	f
Ambiguity	83	774	green	0.24	[0,1]	Ambiguous	wide	left	j
Ambiguity	84	690	green	0.22	[0,1]	Ambiguous	wide	left	j
Ambiguity	85	510	green	0.23	[0,1]	Ambiguous	wide	left	j
Ambiguity	86	655	green	0.26	[0,1]	Ambiguous	wide	left	j
Ambiguity	87	964	green	0.28	[0,1]	risk	wide	left	f
Ambiguity	88	1059	green	0.24	[0,1]	Ambiguous	wide	right	f
Ambiguity	89	767	green	0.22	[0,1]	Ambiguous	wide	left	j
