Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	1513	green	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	1	2001	green	0.61	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	2	1919	green	0.77	[0.25,0.75]	risk	skew	right	j
Ambiguity	3	1080	green	0.69	[0.25,0.75]	risk	skew	right	j
Ambiguity	4	1403	green	0.56	[0.25,0.75]	risk	skew	left	f
Ambiguity	5	1009	green	0.39	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	6	1748	green	0.48	[0.25,0.75]	risk	skew	right	j
Ambiguity	7	1547	green	0.44	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	8	1086	green	0.46	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	9	1339	green	0.46	[0.25,0.75]	risk	skew	right	j
Ambiguity	10	840	green	0.45	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	11	944	green	0.45	[0.25,0.75]	risk	skew	left	f
Ambiguity	12	784	green	0.44	[0.25,0.75]	risk	skew	right	j
Ambiguity	13	888	green	0.43	[0.25,0.75]	risk	skew	left	f
Ambiguity	14	1289	green	0.42	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	15	2944	green	0.5	[0,1]	risk	skew	right	j
Ambiguity	16	2574	green	0.39	[0,1]	risk	skew	right	j
Ambiguity	17	961	green	0.24	[0,1]	Ambiguous	skew	right	f
Ambiguity	18	1169	green	0.29	[0,1]	Ambiguous	skew	right	f
Ambiguity	19	905	green	0.38	[0,1]	risk	skew	left	f
Ambiguity	20	1334	green	0.3	[0,1]	Ambiguous	skew	left	j
Ambiguity	21	1008	green	0.34	[0,1]	risk	skew	right	j
Ambiguity	22	1269	green	0.32	[0,1]	Ambiguous	skew	left	j
Ambiguity	23	880	green	0.34	[0,1]	risk	skew	right	j
Ambiguity	24	1250	green	0.33	[0,1]	Ambiguous	skew	left	j
Ambiguity	25	670	green	0.33	[0,1]	Ambiguous	skew	left	j
Ambiguity	26	480	green	0.34	[0,1]	risk	skew	right	j
Ambiguity	27	359	green	0.35	[0,1]	risk	skew	right	j
Ambiguity	28	224	green	0.34	[0,1]	risk	skew	right	j
Ambiguity	29	207	green	0.34	[0,1]	risk	skew	right	j
Ambiguity	30	1447	blue	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	31	1378	blue	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	32	2077	blue	0.45	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	33	1164	blue	0.55	[0.25,0.75]	risk	narrow	left	f
Ambiguity	34	1040	blue	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	35	1824	blue	0.45	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	36	1741	blue	0.49	[0.25,0.75]	risk	narrow	left	f
Ambiguity	37	1425	blue	0.46	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	38	870	blue	0.49	[0.25,0.75]	risk	narrow	right	j
Ambiguity	39	1183	blue	0.47	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	40	1696	blue	0.44	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	41	1059	blue	0.42	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	42	1208	blue	0.41	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	43	1373	blue	0.39	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	44	982	blue	0.42	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	45	2413	blue	0.5	[0,1]	Ambiguous	narrow	right	f
Ambiguity	46	2412	blue	0.6	[0,1]	risk	narrow	left	f
Ambiguity	47	1419	blue	0.55	[0,1]	risk	narrow	right	j
Ambiguity	48	982	blue	0.47	[0,1]	Ambiguous	narrow	right	f
Ambiguity	49	1206	blue	0.52	[0,1]	risk	narrow	left	f
Ambiguity	50	1005	blue	0.5	[0,1]	risk	narrow	left	f
Ambiguity	51	878	blue	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	52	1035	blue	0.5	[0,1]	risk	narrow	left	f
Ambiguity	53	1159	blue	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	54	1373	blue	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	55	1163	blue	0.47	[0,1]	risk	narrow	right	j
Ambiguity	56	1245	blue	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	57	1114	blue	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	58	1332	blue	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	59	735	blue	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	60	1203	red	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	61	1053	red	0.39	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	62	893	red	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	63	1227	red	0.51	[0.25,0.75]	risk	wide	left	f
Ambiguity	64	1189	red	0.45	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	65	909	red	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	66	1237	red	0.47	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	67	1597	red	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	68	821	red	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	69	1259	red	0.44	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	70	1229	red	0.45	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	71	1037	red	0.46	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	72	792	red	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	73	1124	red	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	74	1035	red	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	75	1090	red	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	76	1219	red	0.6	[0,1]	risk	wide	left	f
Ambiguity	77	1301	red	0.53	[0,1]	risk	wide	left	f
Ambiguity	78	1245	red	0.43	[0,1]	Ambiguous	wide	right	f
Ambiguity	79	1234	red	0.49	[0,1]	Ambiguous	wide	right	f
Ambiguity	80	1035	red	0.52	[0,1]	risk	wide	left	f
Ambiguity	81	1878	red	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	82	1163	red	0.48	[0,1]	Ambiguous	wide	right	f
Ambiguity	83	1148	red	0.49	[0,1]	Ambiguous	wide	right	f
Ambiguity	84	688	red	0.52	[0,1]	risk	wide	left	f
Ambiguity	85	939	red	0.49	[0,1]	Ambiguous	wide	right	f
Ambiguity	86	699	red	0.5	[0,1]	risk	wide	left	f
Ambiguity	87	809	red	0.48	[0,1]	Ambiguous	wide	left	j
Ambiguity	88	1140	red	0.5	[0,1]	risk	wide	left	f
Ambiguity	89	719	red	0.5	[0,1]	risk	wide	left	f
