Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2936	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	2228	red	0.59	[0,1]	win	Amb	norm	right	f
Learning	3	1558	red	0.74	[0,1]	win	risk	norm	right	j
Learning	4	1003	red	0.65	[0,1]	win	risk	norm	left	f
Learning	5	1196	red	0.55	[0,1]	win	risk	norm	right	j
Learning	6	1075	red	0.36	[0,1]	win	Amb	norm	left	j
Learning	7	770	red	0.42	[0,1]	win	Amb	norm	right	f
Learning	8	770	red	0.52	[0,1]	win	risk	norm	left	f
Learning	9	638	red	0.44	[0,1]	win	Amb	norm	right	f
Learning	10	711	red	0.44	[0,1]	win	Amb	norm	left	j
Learning	11	690	red	0.49	[0,1]	win	Amb	norm	left	j
Learning	12	1009	red	0.55	[0,1]	win	risk	norm	right	j
Learning	13	1533	red	0.49	[0,1]	win	Amb	norm	left	j
Learning	14	896	red	0.51	[0,1]	win	risk	norm	left	f
Learning	15	668	red	0.51	[0,1]	win	risk	norm	left	f
Learning	1	1839	green	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	889	green	0.58	[0,1]	lose	risk	norm	right	j
Learning	3	931	green	0.53	[0,1]	lose	risk	norm	right	j
Learning	4	1275	green	0.45	[0,1]	lose	risk	norm	right	j
Learning	5	947	green	0.34	[0,1]	lose	Amb	norm	right	f
Learning	6	764	green	0.42	[0,1]	lose	risk	norm	right	j
Learning	7	950	green	0.37	[0,1]	lose	Amb	norm	left	j
Learning	8	1013	green	0.38	[0,1]	lose	Amb	norm	right	f
Learning	9	705	green	0.41	[0,1]	lose	risk	norm	left	f
Learning	10	744	green	0.39	[0,1]	lose	Amb	norm	left	j
Learning	11	600	green	0.42	[0,1]	lose	risk	norm	left	f
Learning	12	645	green	0.42	[0,1]	lose	risk	norm	right	j
Learning	13	493	green	0.43	[0,1]	lose	risk	norm	right	j
Learning	14	638	green	0.41	[0,1]	lose	risk	norm	right	j
Learning	15	1094	green	0.4	[0,1]	lose	risk	norm	left	f
Learning	1	1491	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	918	red	0.4	[0,1]	lose	risk	norm	left	f
Learning	3	699	red	0.26	[0,1]	lose	Amb	norm	left	j
Learning	4	891	red	0.31	[0,1]	lose	Amb	norm	right	f
