Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2954	green	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	1	2721	green	0.41	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	2	1928	green	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	3	2572	green	0.55	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	4	3141	green	0.67	[0.25,0.75]	risk	wide	right	j
Ambiguity	5	1204	green	0.62	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	6	1458	green	0.66	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	7	1047	green	0.67	[0.25,0.75]	risk	wide	left	f
Ambiguity	8	1540	green	0.64	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	9	1897	green	0.67	[0.25,0.75]	risk	wide	left	f
Ambiguity	10	1695	green	0.66	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	11	1557	green	0.65	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	12	1612	green	0.62	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	13	1416	green	0.63	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	14	1198	green	0.61	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	15	3525	green	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	16	2040	green	0.62	[0,1]	Ambiguous	wide	left	j
Ambiguity	17	1417	green	0.74	[0,1]	risk	wide	right	j
Ambiguity	18	757	green	0.68	[0,1]	Ambiguous	wide	right	f
Ambiguity	19	1108	green	0.69	[0,1]	Ambiguous	wide	left	j
Ambiguity	20	1476	green	0.72	[0,1]	Ambiguous	wide	right	f
Ambiguity	21	1325	green	0.81	[0,1]	risk	wide	left	f
Ambiguity	22	1081	green	0.76	[0,1]	risk	wide	left	f
Ambiguity	23	1184	green	0.7	[0,1]	Ambiguous	wide	right	f
Ambiguity	24	1235	green	0.73	[0,1]	Ambiguous	wide	right	f
Ambiguity	25	1877	green	0.76	[0,1]	risk	wide	left	f
Ambiguity	26	1334	green	0.75	[0,1]	risk	wide	right	j
Ambiguity	27	1119	green	0.69	[0,1]	Ambiguous	wide	left	j
Ambiguity	28	1159	green	0.68	[0,1]	Ambiguous	wide	left	j
Ambiguity	29	1200	green	0.7	[0,1]	Ambiguous	wide	right	f
Ambiguity	30	2724	blue	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	31	936	blue	0.59	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	32	950	blue	0.73	[0.25,0.75]	risk	narrow	right	j
Ambiguity	33	1425	blue	0.65	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	34	1103	blue	0.69	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	35	1806	blue	0.74	[0.25,0.75]	risk	narrow	left	f
Ambiguity	36	2289	blue	0.69	[0.25,0.75]	risk	narrow	left	f
Ambiguity	37	1434	blue	0.65	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	38	973	blue	0.65	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	39	1196	blue	0.65	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	40	1320	blue	0.69	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	41	834	blue	0.74	[0.25,0.75]	risk	narrow	left	f
Ambiguity	42	2538	blue	0.7	[0.25,0.75]	risk	narrow	right	j
Ambiguity	43	1197	blue	0.66	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	44	1274	blue	0.66	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	45	2529	blue	0.5	[0,1]	Ambiguous	narrow	right	f
Ambiguity	46	982	blue	0.58	[0,1]	Ambiguous	narrow	left	j
Ambiguity	47	1361	blue	0.74	[0,1]	risk	narrow	left	f
Ambiguity	48	1390	blue	0.66	[0,1]	Ambiguous	narrow	right	f
Ambiguity	49	1023	blue	0.71	[0,1]	Ambiguous	narrow	left	j
Ambiguity	50	868	blue	0.75	[0,1]	risk	narrow	right	j
Ambiguity	51	771	blue	0.71	[0,1]	Ambiguous	narrow	right	f
Ambiguity	52	1235	blue	0.7	[0,1]	Ambiguous	narrow	left	j
Ambiguity	53	1135	blue	0.72	[0,1]	Ambiguous	narrow	left	j
Ambiguity	54	728	blue	0.74	[0,1]	risk	narrow	left	f
Ambiguity	55	1124	blue	0.72	[0,1]	Ambiguous	narrow	right	f
Ambiguity	56	773	blue	0.75	[0,1]	risk	narrow	left	f
Ambiguity	57	814	blue	0.73	[0,1]	Ambiguous	narrow	left	j
Ambiguity	58	796	blue	0.71	[0,1]	Ambiguous	narrow	left	j
Ambiguity	59	2568	blue	0.7	[0,1]	Ambiguous	narrow	left	j
Ambiguity	60	2053	red	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	61	3126	red	0.38	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	62	1590	red	0.4	[0.25,0.75]	risk	skew	left	f
Ambiguity	63	1629	red	0.35	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	64	2223	red	0.33	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	65	1143	red	0.32	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	66	2215	red	0.36	[0.25,0.75]	risk	skew	right	j
Ambiguity	67	1729	red	0.33	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	68	2630	red	0.35	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	69	1135	red	0.36	[0.25,0.75]	risk	skew	left	f
Ambiguity	70	1266	red	0.34	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	71	854	red	0.36	[0.25,0.75]	risk	skew	left	f
Ambiguity	72	826	red	0.37	[0.25,0.75]	risk	skew	left	f
Ambiguity	73	2260	red	0.36	[0.25,0.75]	risk	skew	right	j
Ambiguity	74	987	red	0.37	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	75	2037	red	0.5	[0,1]	risk	skew	right	j
Ambiguity	76	1515	red	0.41	[0,1]	Ambiguous	skew	right	f
Ambiguity	77	1289	red	0.47	[0,1]	Ambiguous	skew	left	j
Ambiguity	78	799	red	0.52	[0,1]	risk	skew	left	f
Ambiguity	79	1216	red	0.48	[0,1]	Ambiguous	skew	left	j
Ambiguity	80	969	red	0.48	[0,1]	Ambiguous	skew	left	j
Ambiguity	81	1113	red	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	82	835	red	0.55	[0,1]	risk	skew	left	f
Ambiguity	83	1058	red	0.51	[0,1]	risk	skew	right	j
Ambiguity	84	967	red	0.48	[0,1]	Ambiguous	skew	left	j
Ambiguity	85	639	red	0.52	[0,1]	risk	skew	left	f
Ambiguity	86	653	red	0.52	[0,1]	risk	skew	left	f
Ambiguity	87	601	red	0.52	[0,1]	risk	skew	left	f
Ambiguity	88	1507	red	0.51	[0,1]	risk	skew	right	j
Ambiguity	89	2433	red	0.46	[0,1]	risk	skew	left	f
