Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1422	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	2574	green	0.4	[0,1]	lose	risk	norm	right	j
Learning	3	1043	green	0.26	[0,1]	lose	Amb	norm	left	j
Learning	4	1719	green	0.36	[0,1]	lose	Amb	norm	right	f
Learning	5	785	green	0.44	[0,1]	lose	risk	norm	right	j
Learning	6	1455	green	0.36	[0,1]	lose	Amb	norm	left	j
Learning	7	2450	green	0.36	[0,1]	lose	risk	norm	left	f
Learning	8	1164	green	0.34	[0,1]	lose	Amb	norm	right	f
Learning	9	1501	green	0.35	[0,1]	lose	Amb	norm	left	j
Learning	10	913	green	0.36	[0,1]	lose	risk	norm	left	f
Learning	11	922	green	0.35	[0,1]	lose	risk	norm	left	f
Learning	12	1426	green	0.34	[0,1]	lose	Amb	norm	right	f
Learning	13	976	green	0.33	[0,1]	lose	Amb	norm	left	j
Learning	14	982	green	0.31	[0,1]	lose	Amb	norm	right	f
Learning	15	1331	green	0.33	[0,1]	lose	Amb	norm	right	f
Learning	1	2372	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1031	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	3	1037	blue	0.42	[0,1]	lose	Amb	norm	right	f
Learning	4	1054	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	5	650	blue	0.61	[0,1]	lose	risk	norm	right	j
Learning	6	1069	blue	0.54	[0,1]	lose	risk	norm	left	f
Learning	7	803	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	8	1021	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	9	810	blue	0.55	[0,1]	lose	risk	norm	right	j
Learning	10	950	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	11	846	blue	0.44	[0,1]	lose	Amb	norm	right	f
Learning	12	1316	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	13	1209	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	14	1328	blue	0.46	[0,1]	lose	Amb	norm	left	j
Learning	15	1396	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	1	798	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1114	red	0.4	[0,1]	lose	risk	norm	right	j
Learning	3	1041	red	0.23	[0,1]	lose	Amb	norm	left	j
Learning	4	1073	red	0.32	[0,1]	lose	Amb	norm	right	f
Learning	5	887	red	0.4	[0,1]	lose	Amb	norm	left	j
Learning	6	885	red	0.54	[0,1]	lose	risk	norm	right	j
Learning	7	636	red	0.46	[0,1]	lose	Amb	norm	right	f
Learning	8	612	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	9	905	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	10	702	red	0.47	[0,1]	lose	Amb	norm	left	j
Learning	11	1229	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	12	948	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	13	765	red	0.47	[0,1]	lose	Amb	norm	right	f
Learning	14	783	red	0.45	[0,1]	lose	Amb	norm	right	f
Learning	15	722	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	1	1193	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	866	green	0.61	[0,1]	win	Amb	norm	left	j
Learning	3	1071	green	0.73	[0,1]	win	Amb	norm	left	j
Learning	4	775	green	0.94	[0,1]	win	risk	norm	left	f
Learning	5	819	green	0.81	[0,1]	win	risk	norm	left	f
Learning	6	1258	green	0.63	[0,1]	win	Amb	norm	right	f
Learning	7	942	green	0.73	[0,1]	win	Amb	norm	left	j
Learning	8	922	green	0.83	[0,1]	win	risk	norm	right	j
Learning	9	948	green	0.77	[0,1]	win	risk	norm	right	j
Learning	10	827	green	0.66	[0,1]	win	risk	norm	left	f
Learning	11	883	green	0.53	[0,1]	win	Amb	norm	left	j
Learning	12	1325	green	0.61	[0,1]	win	Amb	norm	right	f
Learning	13	1079	green	0.7	[0,1]	win	Amb	norm	right	f
Learning	14	936	green	0.83	[0,1]	win	risk	norm	left	f
Learning	15	743	green	0.76	[0,1]	win	Amb	norm	left	j
Learning	1	1632	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1680	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	3	805	red	0.72	[0,1]	win	risk	norm	right	j
Learning	4	1009	red	0.66	[0,1]	win	Amb	norm	right	f
Learning	5	1034	red	0.68	[0,1]	win	Amb	norm	left	j
Learning	6	1407	red	0.74	[0,1]	win	risk	norm	right	j
Learning	7	969	red	0.71	[0,1]	win	Amb	norm	right	f
