Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	4149	blue	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	1	3113	blue	0.38	[0.25,0.75]	risk	skew	right	j
Ambiguity	2	2373	blue	0.24	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	3	2503	blue	0.34	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	4	3345	blue	0.45	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	5	1868	blue	0.64	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	6	2537	blue	0.86	[0.25,0.75]	risk	skew	left	f
Ambiguity	7	2233	blue	0.74	[0.25,0.75]	risk	skew	left	f
Ambiguity	8	2856	blue	0.55	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	9	2491	blue	0.64	[0.25,0.75]	risk	skew	left	f
Ambiguity	10	3168	blue	0.58	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	11	2438	blue	0.58	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	12	4410	blue	0.62	[0.25,0.75]	risk	skew	right	j
Ambiguity	13	2676	blue	0.6	[0.25,0.75]	risk	skew	right	j
Ambiguity	14	2072	blue	0.55	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	15	NA	blue	0.5	[0,1]	Ambiguous	skew	left	
Ambiguity	16	1759	blue	0.59	[0,1]	risk	skew	left	f
Ambiguity	17	2160	blue	0.52	[0,1]	risk	skew	left	f
Ambiguity	18	1415	blue	0.43	[0,1]	risk	skew	left	f
Ambiguity	19	1976	blue	0.33	[0,1]	Ambiguous	skew	right	f
Ambiguity	20	2317	blue	0.38	[0,1]	Ambiguous	skew	right	f
Ambiguity	21	1500	blue	0.43	[0,1]	Ambiguous	skew	right	f
Ambiguity	22	2525	blue	0.58	[0,1]	risk	skew	left	f
Ambiguity	23	2063	blue	0.53	[0,1]	Ambiguous	skew	left	j
Ambiguity	24	2044	blue	0.53	[0,1]	Ambiguous	skew	left	j
Ambiguity	25	3208	blue	0.59	[0,1]	risk	skew	right	j
Ambiguity	26	2395	blue	0.55	[0,1]	risk	skew	right	j
Ambiguity	27	1143	blue	0.52	[0,1]	risk	skew	left	f
Ambiguity	28	1436	blue	0.45	[0,1]	Ambiguous	skew	left	j
Ambiguity	29	858	blue	0.46	[0,1]	Ambiguous	skew	left	j
Ambiguity	30	NA	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	
Ambiguity	31	1307	red	0.62	[0.25,0.75]	risk	narrow	left	f
Ambiguity	32	1982	red	0.56	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	33	864	red	0.6	[0.25,0.75]	risk	narrow	left	f
Ambiguity	34	1375	red	0.58	[0.25,0.75]	risk	narrow	left	f
Ambiguity	35	1828	red	0.56	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	36	1564	red	0.56	[0.25,0.75]	risk	narrow	right	j
Ambiguity	37	1307	red	0.55	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	38	2025	red	0.54	[0.25,0.75]	risk	narrow	right	j
Ambiguity	39	2060	red	0.54	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	40	3681	red	0.55	[0.25,0.75]	risk	narrow	right	j
Ambiguity	41	1124	red	0.56	[0.25,0.75]	risk	narrow	right	j
Ambiguity	42	1436	red	0.54	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	43	2078	red	0.52	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	44	2076	red	0.53	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	45	1031	red	0.5	[0,1]	Ambiguous	narrow	left	j
Ambiguity	46	2024	red	0.58	[0,1]	risk	narrow	right	j
Ambiguity	47	1258	red	0.54	[0,1]	risk	narrow	right	j
Ambiguity	48	1589	red	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	49	1007	red	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	50	2668	red	0.52	[0,1]	Ambiguous	narrow	left	j
Ambiguity	51	1334	red	0.57	[0,1]	risk	narrow	left	f
Ambiguity	52	2476	red	0.54	[0,1]	risk	narrow	right	j
Ambiguity	53	1482	red	0.49	[0,1]	Ambiguous	narrow	right	f
Ambiguity	54	1540	red	0.52	[0,1]	risk	narrow	right	j
Ambiguity	55	3094	red	0.5	[0,1]	Ambiguous	narrow	left	j
Ambiguity	56	1877	red	0.52	[0,1]	Ambiguous	narrow	left	j
Ambiguity	57	1206	red	0.55	[0,1]	risk	narrow	left	f
Ambiguity	58	1347	red	0.55	[0,1]	risk	narrow	left	f
Ambiguity	59	1141	red	0.54	[0,1]	risk	narrow	right	j
Ambiguity	60	2932	green	0.5	[0.25,0.75]	risk	wide	left	f
