Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1685	green	0.4	left	narrow	[""right""]	f
Risk	1	2092	green	0.5	right	narrow	[""left""]	j
Risk	2	2564	green	0.3	left	narrow	[""right""]	f
Risk	3	2164	green	0.4	left	narrow	[""right""]	f
Risk	4	1563	green	0.5	right	narrow	[""left""]	j
Risk	5	1116	green	0.5	right	narrow	[""left""]	j
Risk	6	996	green	0.5	left	narrow	[""right""]	f
Risk	7	924	green	0.5	left	narrow	[""right""]	f
Risk	8	1164	green	0.3	right	narrow	[""left""]	j
Risk	9	4354	green	0.7	left	narrow	[""left""]	f
Risk	10	1393	green	0.5	right	narrow	[""left""]	j
Risk	11	673	green	0.5	right	narrow	[""left""]	j
Risk	12	681	green	0.5	left	narrow	[""right""]	f
Risk	13	632	green	0.5	right	narrow	[""left""]	j
Risk	14	1001	green	0.2	right	narrow	[""left""]	j
Risk	15	753	green	0.5	left	narrow	[""right""]	f
Risk	16	1017	green	0.6	left	narrow	[""right""]	f
Risk	17	1064	green	0.6	left	narrow	[""right""]	f
Risk	18	1063	green	0.4	left	narrow	[""right""]	f
Risk	19	797	green	0.6	left	narrow	[""right""]	f
Risk	20	1467	blue	0.8	right	skew	[""right""]	j
Risk	21	913	blue	0.8	left	skew	[""left""]	f
Risk	22	864	blue	0.7	left	skew	[""left""]	f
Risk	23	685	blue	0.5	right	skew	[""left""]	j
Risk	24	1120	blue	0.7	left	skew	[""left""]	f
Risk	25	1695	blue	0.6000000000000001	right	skew	[""left""]	j
Risk	26	718	blue	0.7	left	skew	[""left""]	f
Risk	27	1071	blue	0.7	right	skew	[""right""]	j
Risk	28	1201	blue	0.4	right	skew	[""left""]	j
Risk	29	960	blue	0.7	left	skew	[""left""]	f
Risk	30	800	blue	0.7	right	skew	[""right""]	j
Risk	31	831	blue	0.8	left	skew	[""left""]	f
Risk	32	847	blue	0.7	right	skew	[""right""]	j
Risk	33	679	blue	0.7	left	skew	[""left""]	f
Risk	34	1152	blue	0.5	left	skew	[""right""]	f
Risk	35	758	blue	0.6000000000000001	left	skew	[""right""]	f
Risk	36	695	blue	0.7	right	skew	[""left""]	j
Risk	37	823	blue	0.8999999999999999	right	skew	[""right""]	j
Risk	38	1071	blue	0.7	right	skew	[""right""]	j
Risk	39	750	blue	0.6000000000000001	left	skew	[""right""]	f
Risk	40	1263	red	0.8	right	wide	[""right""]	j
Risk	41	1077	red	0	left	wide	[""right""]	f
Risk	42	988	red	1	right	wide	[""right""]	j
Risk	43	1128	red	0.9	left	wide	[""left""]	f
Risk	44	1261	red	0.7	left	wide	[""right""]	f
Risk	45	571	red	0.9	left	wide	[""left""]	f
Risk	46	917	red	0.2	left	wide	[""right""]	f
Risk	47	678	red	0.3	right	wide	[""left""]	j
Risk	48	774	red	0.9	left	wide	[""left""]	f
Risk	49	542	red	0	right	wide	[""left""]	j
Risk	50	973	red	0.1	left	wide	[""right""]	f
Risk	51	709	red	0.2	right	wide	[""left""]	j
Risk	52	634	red	0	left	wide	[""right""]	f
Risk	53	676	red	1	right	wide	[""right""]	j
Risk	54	668	red	1	left	wide	[""left""]	f
Risk	55	632	red	0	left	wide	[""right""]	f
Risk	56	548	red	0	left	wide	[""right""]	f
Risk	57	684	red	0.1	right	wide	[""left""]	j
Risk	58	436	red	0.1	right	wide	[""left""]	j
Risk	59	867	red	0.8	right	wide	[""right""]	j
