Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1532	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	2305	red	0.61	[0,1]	win	risk	norm	left	f
Learning	3	1038	red	0.57	[0,1]	win	risk	norm	right	j
Learning	4	1009	red	0.47	[0,1]	win	Amb	norm	left	j
Learning	5	1000	red	0.52	[0,1]	win	risk	norm	left	f
Learning	6	906	red	0.49	[0,1]	win	Amb	norm	left	j
Learning	7	1089	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	8	1722	red	0.53	[0,1]	win	risk	norm	right	j
Learning	9	971	red	0.53	[0,1]	win	risk	norm	right	j
Learning	10	1141	red	0.52	[0,1]	win	risk	norm	left	f
Learning	11	794	red	0.51	[0,1]	win	risk	norm	right	j
Learning	12	812	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	13	510	red	0.51	[0,1]	win	risk	norm	right	j
Learning	14	1128	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	15	1336	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	1	1802	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	827	green	0.4	[0,1]	lose	Amb	norm	left	j
Learning	3	962	green	0.45	[0,1]	lose	Amb	norm	left	j
Learning	4	939	green	0.52	[0,1]	lose	risk	norm	left	f
Learning	5	917	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	6	801	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	7	1692	green	0.49	[0,1]	lose	risk	norm	left	f
Learning	8	1317	green	0.47	[0,1]	lose	Amb	norm	right	f
Learning	9	693	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	10	515	green	0.51	[0,1]	lose	risk	norm	right	j
Learning	11	538	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	12	1206	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	13	882	green	0.48	[0,1]	lose	Amb	norm	right	f
Learning	14	1005	green	0.49	[0,1]	lose	Amb	norm	left	j
Learning	15	1141	green	0.48	[0,1]	lose	Amb	norm	left	j
Learning	1	2008	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	1225	red	0.6	[0,1]	lose	risk	norm	right	j
Learning	3	974	red	0.53	[0,1]	lose	risk	norm	left	f
Learning	4	975	red	0.46	[0,1]	lose	Amb	norm	right	f
Learning	5	1057	red	0.47	[0,1]	lose	Amb	norm	left	j
Learning	6	967	red	0.54	[0,1]	lose	Amb	norm	right	f
Learning	7	2243	red	0.6	[0,1]	lose	Amb	norm	left	j
Learning	8	2274	red	0.75	[0,1]	lose	risk	norm	left	f
Learning	9	825	red	0.69	[0,1]	lose	risk	norm	right	j
Learning	10	966	red	0.61	[0,1]	lose	risk	norm	right	j
Learning	11	1075	red	0.46	[0,1]	lose	Amb	norm	right	f
Learning	12	1041	red	0.52	[0,1]	lose	risk	norm	right	j
Learning	13	679	red	0.49	[0,1]	lose	Amb	norm	right	f
Learning	14	629	red	0.53	[0,1]	lose	risk	norm	left	f
Learning	15	1550	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	1	2646	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	1950	blue	0.62	[0,1]	lose	Amb	norm	right	f
Learning	3	417	blue	0.77	[0,1]	lose	Amb	norm	right	f
Learning	4	472	blue	0.98	[0,1]	lose	Amb	norm	left	j
Learning	5	577	blue	1	[0,1]	lose	risk	norm	right	j
Learning	6	2490	blue	0.83	[0,1]	lose	Amb	norm	right	f
Learning	7	2687	blue	0.88	[0,1]	lose	Amb	norm	right	f
Learning	8	483	blue	1	[0,1]	lose	Amb	norm	right	f
Learning	9	410	blue	1	[0,1]	lose	Amb	norm	right	f
Learning	10	1056	blue	1	[0,1]	lose	Amb	norm	left	j
Learning	11	478	blue	1	[0,1]	lose	Amb	norm	left	j
Learning	12	1006	blue	1	[0,1]	lose	Amb	norm	right	f
Learning	13	1322	blue	1	[0,1]	lose	Amb	norm	right	f
Learning	14	378	blue	1	[0,1]	lose	Amb	norm	right	f
Learning	15	348	blue	1	[0,1]	lose	Amb	norm	right	f
Learning	1	1571	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	576	green	0.58	[0,1]	win	Amb	norm	left	j
Learning	3	452	green	0.75	[0,1]	win	Amb	norm	left	j
Learning	4	437	green	0.99	[0,1]	win	Amb	norm	right	f
Learning	5	407	green	1	[0,1]	win	Amb	norm	left	j
Learning	6	491	green	1	[0,1]	win	Amb	norm	right	f
Learning	7	495	green	1	[0,1]	win	Amb	norm	left	j
Learning	8	387	green	1	[0,1]	win	Amb	norm	right	f
Learning	9	455	green	1	[0,1]	win	Amb	norm	right	f
Learning	10	352	green	1	[0,1]	win	Amb	norm	left	j
Learning	11	386	green	1	[0,1]	win	Amb	norm	right	f
Learning	12	539	green	1	[0,1]	win	Amb	norm	right	f
Learning	13	403	green	1	[0,1]	win	Amb	norm	right	f
Learning	14	393	green	1	[0,1]	win	Amb	norm	right	f
Learning	15	488	green	1	[0,1]	win	Amb	norm	left	j
Learning	1	618	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	497	blue	0.59	[0,1]	win	Amb	norm	left	j
Learning	3	403	blue	0.76	[0,1]	win	Amb	norm	right	f
Learning	4	443	blue	0.97	[0,1]	win	Amb	norm	right	f
Learning	5	399	blue	1	[0,1]	win	Amb	norm	right	f
Learning	6	356	blue	1	[0,1]	win	Amb	norm	right	f
Learning	7	360	blue	1	[0,1]	win	Amb	norm	left	j
Learning	8	369	blue	1	[0,1]	win	Amb	norm	left	j
Learning	9	466	blue	1	[0,1]	win	Amb	norm	left	j
Learning	10	440	blue	1	[0,1]	win	Amb	norm	right	f
Learning	11	361	blue	1	[0,1]	win	Amb	norm	right	f
Learning	12	525	blue	1	[0,1]	win	Amb	norm	left	j
Learning	13	473	blue	1	[0,1]	win	Amb	norm	left	j
Learning	14	418	blue	1	[0,1]	win	Amb	norm	left	j
Learning	15	401	blue	1	[0,1]	win	Amb	norm	right	f
