Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	NA	red	0.5	[0,1]	win	Amb	norm	left	
Learning	2	3468	red	0.62	[0,1]	win	risk	norm	left	f
Learning	3	3191	red	0.56	[0,1]	win	risk	norm	right	j
Learning	4	2540	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	5	2059	red	0.53	[0,1]	win	risk	norm	right	j
Learning	6	3628	red	0.51	[0,1]	win	risk	norm	left	f
Learning	7	1799	red	0.49	[0,1]	win	Amb	norm	right	f
Learning	8	3183	red	0.51	[0,1]	win	risk	norm	right	j
Learning	9	2488	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	10	2532	red	0.49	[0,1]	win	Amb	norm	right	f
Learning	11	3957	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	12	3360	red	0.51	[0,1]	win	risk	norm	left	f
Learning	13	1491	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	14	2199	red	0.52	[0,1]	win	risk	norm	left	f
Learning	15	792	red	0.51	[0,1]	win	risk	norm	left	f
Learning	1	3158	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1666	blue	0.4	[0,1]	lose	Amb	norm	left	j
Learning	3	1748	blue	0.42	[0,1]	lose	Amb	norm	right	f
Learning	4	2295	blue	0.51	[0,1]	lose	risk	norm	right	j
Learning	5	2394	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	6	3094	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	7	1993	blue	0.54	[0,1]	lose	risk	norm	right	j
Learning	8	1634	blue	0.54	[0,1]	lose	risk	norm	right	j
Learning	9	1946	blue	0.51	[0,1]	lose	risk	norm	left	f
Learning	10	2258	blue	0.47	[0,1]	lose	Amb	norm	right	f
Learning	11	2217	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	12	1512	blue	0.48	[0,1]	lose	Amb	norm	left	j
Learning	13	1341	blue	0.46	[0,1]	lose	Amb	norm	right	f
Learning	14	2457	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	15	1305	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	1	1811	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1723	green	0.38	[0,1]	lose	Amb	norm	left	j
Learning	3	969	green	0.41	[0,1]	lose	Amb	norm	left	j
Learning	4	1248	green	0.47	[0,1]	lose	Amb	norm	left	j
Learning	5	1346	green	0.56	[0,1]	lose	risk	norm	right	j
Learning	6	1019	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	7	1511	green	0.43	[0,1]	lose	Amb	norm	left	j
Learning	8	2798	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	9	1958	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	10	1634	green	0.45	[0,1]	lose	Amb	norm	right	f
Learning	11	997	green	0.47	[0,1]	lose	Amb	norm	left	j
Learning	12	1047	green	0.47	[0,1]	lose	Amb	norm	right	f
Learning	13	1388	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	14	842	green	0.48	[0,1]	lose	Amb	norm	right	f
Learning	15	1869	green	0.47	[0,1]	lose	Amb	norm	right	f
Learning	1	NA	green	0.5	[0,1]	win	Amb	norm	right	
Learning	2	970	green	0.61	[0,1]	win	risk	norm	right	j
Learning	3	1241	green	0.55	[0,1]	win	risk	norm	left	f
Learning	4	1013	green	0.48	[0,1]	win	Amb	norm	left	j
Learning	5	1430	green	0.51	[0,1]	win	risk	norm	left	f
Learning	6	1431	green	0.49	[0,1]	win	Amb	norm	left	j
Learning	7	716	green	0.51	[0,1]	win	risk	norm	left	f
Learning	8	1192	green	0.51	[0,1]	win	risk	norm	right	j
Learning	9	2613	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	10	934	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	11	867	green	0.44	[0,1]	win	Amb	norm	left	j
Learning	12	794	green	0.45	[0,1]	win	Amb	norm	left	j
Learning	13	563	green	0.47	[0,1]	win	Amb	norm	left	j
Learning	14	1269	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	15	764	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	1	2607	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	863	red	0.4	[0,1]	lose	Amb	norm	right	f
Learning	3	1159	red	0.43	[0,1]	lose	Amb	norm	left	j
Learning	4	1753	red	0.52	[0,1]	lose	risk	norm	left	f
Learning	5	1346	red	0.46	[0,1]	lose	Amb	norm	right	f
Learning	6	1504	red	0.46	[0,1]	lose	Amb	norm	right	f
Learning	7	1194	red	0.46	[0,1]	lose	Amb	norm	left	j
Learning	8	666	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	9	1272	red	0.55	[0,1]	lose	risk	norm	right	j
Learning	10	1541	red	0.53	[0,1]	lose	risk	norm	left	f
Learning	11	1328	red	0.47	[0,1]	lose	Amb	norm	right	f
Learning	12	1210	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	13	1668	red	0.53	[0,1]	lose	risk	norm	left	f
Learning	14	1311	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	15	1311	red	0.45	[0,1]	lose	Amb	norm	right	f
Learning	1	2160	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1184	blue	0.41	[0,1]	win	Amb	norm	right	f
Learning	3	1357	blue	0.47	[0,1]	win	Amb	norm	right	f
Learning	4	1569	blue	0.53	[0,1]	win	risk	norm	left	f
Learning	5	735	blue	0.49	[0,1]	win	Amb	norm	left	j
Learning	6	2089	blue	0.49	[0,1]	win	Amb	norm	right	f
Learning	7	1444	blue	0.49	[0,1]	win	Amb	norm	right	f
Learning	8	1214	blue	0.54	[0,1]	win	risk	norm	left	f
Learning	9	927	blue	0.52	[0,1]	win	risk	norm	left	f
Learning	10	783	blue	0.47	[0,1]	win	Amb	norm	left	j
Learning	11	1370	blue	0.46	[0,1]	win	Amb	norm	left	j
Learning	12	724	blue	0.46	[0,1]	win	Amb	norm	left	j
Learning	13	1805	blue	0.48	[0,1]	win	Amb	norm	right	f
Learning	14	784	blue	0.52	[0,1]	win	Amb	norm	left	j
Learning	15	1383	blue	0.62	[0,1]	win	risk	norm	right	j
