Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	NA	green	0.5	none	narrow	[""right""]	
Risk	1	3019	green	0.6	right	narrow	[""right""]	j
Risk	2	1595	green	0.5	right	narrow	[""right""]	j
Risk	3	1573	green	0.7	right	narrow	[""right""]	j
Risk	4	1828	green	0.5	left	narrow	[""left""]	f
Risk	5	1872	green	0.5	right	narrow	[""right""]	j
Risk	6	1223	green	0.5	left	narrow	[""left""]	f
Risk	7	1075	green	0.6	right	narrow	[""right""]	j
Risk	8	1187	green	0.4	right	narrow	[""right""]	j
Risk	9	945	green	0.6	right	narrow	[""right""]	j
Risk	10	1025	green	0.5	left	narrow	[""left""]	f
Risk	11	3063	green	0.4	left	narrow	[""right""]	f
Risk	12	1101	green	0.5	right	narrow	[""right""]	j
Risk	13	2314	green	0.3	right	narrow	[""left""]	j
Risk	14	1944	green	0.4	right	narrow	[""right""]	j
Risk	15	1005	green	0.5	left	narrow	[""left""]	f
Risk	16	1249	green	0.2	left	narrow	[""right""]	f
Risk	17	2296	green	0.5	left	narrow	[""left""]	f
Risk	18	1043	green	0.5	right	narrow	[""right""]	j
Risk	19	1715	green	0.3	right	narrow	[""left""]	j
Risk	20	2636	blue	0	left	wide	[""right""]	f
Risk	21	2132	blue	0.2	right	wide	[""left""]	j
Risk	22	1549	blue	0.1	left	wide	[""right""]	f
Risk	23	2199	blue	0.7	left	wide	[""left""]	f
Risk	24	2461	blue	1	left	wide	[""left""]	f
Risk	25	1166	blue	1	left	wide	[""left""]	f
Risk	26	1120	blue	0.9	right	wide	[""right""]	j
Risk	27	1309	blue	0.9	right	wide	[""right""]	j
Risk	28	1415	blue	0.2	right	wide	[""left""]	j
Risk	29	1188	blue	0.9	right	wide	[""right""]	j
Risk	30	1154	blue	0.8	right	wide	[""right""]	j
Risk	31	2436	blue	0.3	left	wide	[""right""]	f
Risk	32	2504	blue	0	left	wide	[""left""]	f
Risk	33	1547	blue	0.8	left	wide	[""right""]	f
Risk	34	995	blue	0	left	wide	[""right""]	f
Risk	35	1164	blue	0	right	wide	[""left""]	j
Risk	36	2813	blue	0	left	wide	[""left""]	f
Risk	37	915	blue	0.1	right	wide	[""right""]	j
Risk	38	1852	blue	1	left	wide	[""left""]	f
Risk	39	2192	blue	0.1	right	wide	[""left""]	j
Risk	40	2694	red	0.7	right	skew	[""right""]	j
Risk	41	1206	red	0.8	left	skew	[""left""]	f
Risk	42	1025	red	0.8999999999999999	left	skew	[""left""]	f
Risk	43	1137	red	0.5	right	skew	[""right""]	j
Risk	44	1090	red	0.7	left	skew	[""left""]	f
Risk	45	1064	red	0.7	right	skew	[""right""]	j
Risk	46	1053	red	0.8	right	skew	[""right""]	j
Risk	47	878	red	0.6000000000000001	right	skew	[""right""]	j
Risk	48	946	red	0.8	left	skew	[""left""]	f
Risk	49	848	red	0.6000000000000001	right	skew	[""right""]	j
Risk	50	913	red	0.4	right	skew	[""right""]	j
Risk	51	948	red	0.5	right	skew	[""right""]	j
Risk	52	1074	red	0.7	left	skew	[""left""]	f
Risk	53	891	red	0.7	left	skew	[""left""]	f
Risk	54	799	red	0.7	left	skew	[""left""]	f
Risk	55	794	red	0.7	right	skew	[""right""]	j
Risk	56	736	red	0.6000000000000001	right	skew	[""right""]	j
Risk	57	896	red	0.7	left	skew	[""left""]	f
Risk	58	690	red	0.7	left	skew	[""left""]	f
Risk	59	790	red	0.7	right	skew	[""right""]	j
