Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1414	red	0	left	wide	[""right""]	f
Risk	1	1220	red	0.9	right	wide	[""right""]	j
Risk	2	876	red	0.8	right	wide	[""right""]	j
Risk	3	978	red	0.1	left	wide	[""right""]	f
Risk	4	812	red	0.1	left	wide	[""right""]	f
Risk	5	716	red	0	left	wide	[""right""]	f
Risk	6	715	red	0.2	left	wide	[""right""]	f
Risk	7	1084	red	0.9	left	wide	[""left""]	f
Risk	8	835	red	0.8	right	wide	[""right""]	j
Risk	9	748	red	1	right	wide	[""right""]	j
Risk	10	659	red	0	left	wide	[""right""]	f
Risk	11	851	red	0	right	wide	[""left""]	j
Risk	12	827	red	0.7	left	wide	[""left""]	f
Risk	13	600	red	0	left	wide	[""right""]	f
Risk	14	602	red	1	right	wide	[""right""]	j
Risk	15	796	red	0.1	right	wide	[""left""]	j
Risk	16	661	red	0.9	right	wide	[""right""]	j
Risk	17	579	red	1	right	wide	[""right""]	j
Risk	18	611	red	0.3	left	wide	[""left""]	f
Risk	19	737	red	0.2	left	wide	[""right""]	f
Risk	20	619	green	0.6	left	narrow	[""left""]	f
Risk	21	770	green	0.5	left	narrow	[""left""]	f
Risk	22	754	green	0.5	left	narrow	[""left""]	f
Risk	23	674	green	0.6	left	narrow	[""left""]	f
Risk	24	867	green	0.5	right	narrow	[""right""]	j
Risk	25	698	green	0.2	left	narrow	[""right""]	f
Risk	26	657	green	0.7	left	narrow	[""left""]	f
Risk	27	680	green	0.6	left	narrow	[""left""]	f
Risk	28	746	green	0.4	right	narrow	[""left""]	j
Risk	29	755	green	0.4	right	narrow	[""left""]	j
Risk	30	682	green	0.5	left	narrow	[""left""]	f
Risk	31	586	green	0.5	right	narrow	[""right""]	j
Risk	32	600	green	0.5	right	narrow	[""right""]	j
Risk	33	722	green	0.5	left	narrow	[""left""]	f
Risk	34	674	green	0.3	left	narrow	[""right""]	f
Risk	35	609	green	0.5	left	narrow	[""left""]	f
Risk	36	593	green	0.4	right	narrow	[""left""]	j
Risk	37	591	green	0.5	left	narrow	[""left""]	f
Risk	38	586	green	0.5	right	narrow	[""right""]	j
Risk	39	600	green	0.3	left	narrow	[""right""]	f
Risk	40	641	blue	0.7	left	skew	[""left""]	f
Risk	41	425	blue	0.7	left	skew	[""left""]	f
Risk	42	616	blue	0.5	right	skew	[""right""]	j
Risk	43	597	blue	0.7	right	skew	[""right""]	j
Risk	44	568	blue	0.7	left	skew	[""left""]	f
Risk	45	536	blue	0.4	right	skew	[""right""]	j
Risk	46	584	blue	0.7	left	skew	[""left""]	f
Risk	47	600	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	48	585	blue	0.7	right	skew	[""right""]	j
Risk	49	625	blue	0.8	left	skew	[""left""]	f
Risk	50	536	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	51	560	blue	0.7	left	skew	[""left""]	f
Risk	52	392	blue	0.7	left	skew	[""left""]	f
Risk	53	432	blue	0.7	left	skew	[""left""]	f
Risk	54	455	blue	0.8	right	skew	[""right""]	j
Risk	55	639	blue	0.8999999999999999	right	skew	[""right""]	j
Risk	56	406	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	57	464	blue	0.5	right	skew	[""right""]	j
Risk	58	396	blue	0.8	left	skew	[""left""]	f
Risk	59	479	blue	0.7	left	skew	[""left""]	f
