Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2169	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1760	red	0.4	[0,1]	lose	Amb	norm	right	f
Learning	3	1915	red	0.42	[0,1]	lose	Amb	norm	left	j
Learning	4	1230	red	0.47	[0,1]	lose	Amb	norm	right	f
Learning	5	1282	red	0.6	[0,1]	lose	risk	norm	left	f
Learning	6	2116	red	0.55	[0,1]	lose	risk	norm	right	j
Learning	7	2132	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	8	1366	red	0.54	[0,1]	lose	risk	norm	right	j
Learning	9	2137	red	0.52	[0,1]	lose	risk	norm	right	j
Learning	10	1357	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	11	876	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	12	956	red	0.51	[0,1]	lose	risk	norm	left	f
Learning	13	795	red	0.51	[0,1]	lose	risk	norm	left	f
Learning	14	1168	red	0.49	[0,1]	lose	Amb	norm	right	f
Learning	15	1311	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	1	2935	red	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1155	red	0.38	[0,1]	win	Amb	norm	left	j
Learning	3	1457	red	0.44	[0,1]	win	Amb	norm	left	j
Learning	4	739	red	0.53	[0,1]	win	risk	norm	right	j
Learning	5	1082	red	0.49	[0,1]	win	Amb	norm	left	j
Learning	6	1002	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	7	1131	red	0.53	[0,1]	win	risk	norm	right	j
Learning	8	857	red	0.5	[0,1]	win	risk	norm	right	j
Learning	9	740	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	10	887	red	0.51	[0,1]	win	risk	norm	right	j
Learning	11	789	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	12	1027	red	0.49	[0,1]	win	Amb	norm	right	f
Learning	13	1015	red	0.47	[0,1]	win	Amb	norm	right	f
Learning	14	907	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	15	800	red	0.5	[0,1]	win	risk	norm	right	j
Learning	1	1326	green	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	883	green	0.62	[0,1]	lose	risk	norm	left	f
Learning	3	1105	green	0.55	[0,1]	lose	Amb	norm	right	f
Learning	4	1087	green	0.6	[0,1]	lose	risk	norm	left	f
Learning	5	885	green	0.57	[0,1]	lose	risk	norm	right	j
Learning	6	1953	green	0.56	[0,1]	lose	Amb	norm	left	j
Learning	7	1082	green	0.55	[0,1]	lose	Amb	norm	left	j
Learning	8	1888	green	0.57	[0,1]	lose	risk	norm	right	j
Learning	9	1277	green	0.54	[0,1]	lose	Amb	norm	left	j
Learning	10	1082	green	0.51	[0,1]	lose	Amb	norm	right	f
Learning	11	730	green	0.51	[0,1]	lose	Amb	norm	left	j
Learning	12	782	green	0.5	[0,1]	lose	Amb	norm	left	j
Learning	13	1230	green	0.52	[0,1]	lose	Amb	norm	left	j
Learning	14	1241	green	0.51	[0,1]	lose	Amb	norm	right	f
Learning	15	1097	green	0.54	[0,1]	lose	risk	norm	left	f
Learning	1	2378	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	881	green	0.6	[0,1]	win	risk	norm	right	j
Learning	3	1453	green	0.55	[0,1]	win	Amb	norm	left	j
Learning	4	1881	green	0.58	[0,1]	win	Amb	norm	right	f
Learning	5	1797	green	0.59	[0,1]	win	Amb	norm	left	j
Learning	6	973	green	0.66	[0,1]	win	risk	norm	left	f
Learning	7	900	green	0.63	[0,1]	win	risk	norm	left	f
Learning	8	1862	green	0.58	[0,1]	win	Amb	norm	right	f
Learning	9	772	green	0.62	[0,1]	win	risk	norm	right	j
Learning	10	857	green	0.6	[0,1]	win	risk	norm	left	f
Learning	11	1326	green	0.59	[0,1]	win	risk	norm	left	f
Learning	12	836	green	0.57	[0,1]	win	Amb	norm	left	j
Learning	13	1621	green	0.55	[0,1]	win	Amb	norm	right	f
Learning	14	1468	green	0.58	[0,1]	win	Amb	norm	left	j
Learning	15	1097	green	0.6	[0,1]	win	risk	norm	right	j
Learning	1	2442	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	1522	blue	0.6	[0,1]	lose	risk	norm	left	f
Learning	3	1454	blue	0.54	[0,1]	lose	Amb	norm	right	f
Learning	4	1840	blue	0.59	[0,1]	lose	risk	norm	left	f
Learning	5	1041	blue	0.59	[0,1]	lose	Amb	norm	right	f
Learning	6	1049	blue	0.6	[0,1]	lose	risk	norm	right	j
Learning	7	1368	blue	0.6	[0,1]	lose	risk	norm	left	f
Learning	8	932	blue	0.6	[0,1]	lose	risk	norm	left	f
Learning	9	1590	blue	0.57	[0,1]	lose	risk	norm	right	j
Learning	10	722	blue	0.54	[0,1]	lose	Amb	norm	right	f
Learning	11	1929	blue	0.55	[0,1]	lose	Amb	norm	left	j
Learning	12	1214	blue	0.58	[0,1]	lose	risk	norm	left	f
Learning	13	925	blue	0.57	[0,1]	lose	risk	norm	left	f
Learning	14	1000	blue	0.56	[0,1]	lose	risk	norm	left	f
Learning	15	1255	blue	0.55	[0,1]	lose	Amb	norm	right	f
Learning	1	1940	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	953	blue	0.6	[0,1]	win	risk	norm	left	f
Learning	3	846	blue	0.55	[0,1]	win	risk	norm	right	j
Learning	4	1233	blue	0.48	[0,1]	win	Amb	norm	left	j
Learning	5	1037	blue	0.49	[0,1]	win	Amb	norm	right	f
Learning	6	1251	blue	0.52	[0,1]	win	Amb	norm	right	f
Learning	7	1022	blue	0.57	[0,1]	win	risk	norm	right	j
Learning	8	1405	blue	0.51	[0,1]	win	Amb	norm	left	j
Learning	9	1010	blue	0.55	[0,1]	win	risk	norm	right	j
Learning	10	924	blue	0.52	[0,1]	win	Amb	norm	right	f
Learning	11	1197	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	12	1131	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	13	1508	blue	0.51	[0,1]	win	Amb	norm	right	f
Learning	14	1175	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	15	1167	blue	0.54	[0,1]	win	risk	norm	left	f
