Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2473	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1961	red	0.4	[0,1]	lose	Amb	norm	left	j
Learning	3	1568	red	0.45	[0,1]	lose	Amb	norm	left	j
Learning	4	1124	red	0.54	[0,1]	lose	risk	norm	right	j
Learning	5	924	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	6	1046	red	0.49	[0,1]	lose	Amb	norm	left	j
Learning	7	729	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	8	461	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	9	1942	red	0.49	[0,1]	lose	Amb	norm	right	f
Learning	10	1292	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	11	1361	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	12	1340	red	0.48	[0,1]	lose	risk	norm	left	f
Learning	13	580	red	0.48	[0,1]	lose	risk	norm	left	f
Learning	14	943	red	0.45	[0,1]	lose	Amb	norm	right	f
Learning	15	800	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	1	1343	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1383	blue	0.6	[0,1]	win	Amb	norm	left	j
Learning	3	1154	blue	0.76	[0,1]	win	risk	norm	right	j
Learning	4	1036	blue	0.69	[0,1]	win	Amb	norm	left	j
Learning	5	1318	blue	0.7	[0,1]	win	risk	norm	right	j
Learning	6	1158	blue	0.67	[0,1]	win	Amb	norm	right	f
Learning	7	1299	blue	0.66	[0,1]	win	Amb	norm	left	j
Learning	8	1264	blue	0.67	[0,1]	win	Amb	norm	right	f
Learning	9	1017	blue	0.66	[0,1]	win	Amb	norm	left	j
Learning	10	1213	blue	0.67	[0,1]	win	Amb	norm	right	f
Learning	11	789	blue	0.71	[0,1]	win	risk	norm	left	f
Learning	12	1277	blue	0.69	[0,1]	win	risk	norm	left	f
Learning	13	890	blue	0.66	[0,1]	win	Amb	norm	right	f
Learning	14	960	blue	0.67	[0,1]	win	Amb	norm	right	f
Learning	15	1315	blue	0.67	[0,1]	win	Amb	norm	left	j
Learning	1	1328	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1172	green	0.4	[0,1]	lose	Amb	norm	right	f
Learning	3	1241	green	0.47	[0,1]	lose	Amb	norm	left	j
Learning	4	698	green	0.53	[0,1]	lose	risk	norm	right	j
Learning	5	716	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	6	954	green	0.44	[0,1]	lose	Amb	norm	left	j
Learning	7	1377	green	0.45	[0,1]	lose	Amb	norm	right	f
Learning	8	1239	green	0.51	[0,1]	lose	risk	norm	right	j
Learning	9	1050	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	10	957	green	0.46	[0,1]	lose	Amb	norm	right	f
