Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	3716	blue	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	1	2375	blue	0.4	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	2	2961	blue	0.42	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	3	2330	blue	0.51	[0.25,0.75]	risk	wide	right	j
Ambiguity	4	1394	blue	0.45	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	5	933	blue	0.44	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	6	1375	blue	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	7	743	blue	0.52	[0.25,0.75]	risk	wide	right	j
Ambiguity	8	810	blue	0.51	[0.25,0.75]	risk	wide	right	j
Ambiguity	9	2282	blue	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	10	2118	blue	0.46	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	11	970	blue	0.49	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	12	811	blue	0.53	[0.25,0.75]	risk	wide	left	f
Ambiguity	13	606	blue	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	14	577	blue	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	15	4078	blue	0.5	[0,1]	risk	wide	left	f
Ambiguity	16	3776	blue	0.4	[0,1]	Ambiguous	wide	left	j
Ambiguity	17	NA	blue	0.46	[0,1]	Ambiguous	wide	right	
Ambiguity	18	1664	blue	0.54	[0,1]	risk	wide	left	f
Ambiguity	19	769	blue	0.51	[0,1]	risk	wide	right	j
Ambiguity	20	1054	blue	0.44	[0,1]	Ambiguous	wide	right	f
Ambiguity	21	990	blue	0.45	[0,1]	Ambiguous	wide	right	f
Ambiguity	22	722	blue	0.46	[0,1]	Ambiguous	wide	right	f
Ambiguity	23	2698	blue	0.51	[0,1]	risk	wide	left	f
Ambiguity	24	873	blue	0.48	[0,1]	Ambiguous	wide	right	f
Ambiguity	25	836	blue	0.49	[0,1]	Ambiguous	wide	right	f
Ambiguity	26	863	blue	0.52	[0,1]	risk	wide	right	j
Ambiguity	27	936	blue	0.5	[0,1]	risk	wide	right	j
Ambiguity	28	876	blue	0.49	[0,1]	Ambiguous	wide	right	f
Ambiguity	29	744	blue	0.52	[0,1]	risk	wide	left	f
Ambiguity	30	NA	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	
Ambiguity	31	945	red	0.6	[0.25,0.75]	risk	narrow	left	f
Ambiguity	32	805	red	0.53	[0.25,0.75]	risk	narrow	left	f
Ambiguity	33	918	red	0.46	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	34	1173	red	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	35	668	red	0.55	[0.25,0.75]	risk	narrow	right	j
Ambiguity	36	714	red	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	37	754	red	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	38	482	red	0.52	[0.25,0.75]	risk	narrow	left	f
Ambiguity	39	1163	red	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	40	1222	red	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	41	964	red	0.52	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	42	1188	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	43	769	red	0.52	[0.25,0.75]	risk	narrow	right	j
Ambiguity	44	553	red	0.51	[0.25,0.75]	risk	narrow	left	f
Ambiguity	45	716	red	0.5	[0,1]	risk	narrow	right	j
Ambiguity	46	899	red	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	47	885	red	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	48	757	red	0.52	[0,1]	risk	narrow	left	f
Ambiguity	49	1338	red	0.46	[0,1]	Ambiguous	narrow	left	j
Ambiguity	50	913	red	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	51	1337	red	0.49	[0,1]	Ambiguous	narrow	right	f
Ambiguity	52	1024	red	0.54	[0,1]	Ambiguous	narrow	left	j
Ambiguity	53	921	red	0.57	[0,1]	risk	narrow	right	j
Ambiguity	54	665	red	0.55	[0,1]	risk	narrow	right	j
Ambiguity	55	871	red	0.49	[0,1]	Ambiguous	narrow	right	f
Ambiguity	56	1519	red	0.52	[0,1]	risk	narrow	left	f
Ambiguity	57	1248	red	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	58	1879	red	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	59	2214	red	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	60	NA	green	0.5	[0.25,0.75]	Ambiguous	skew	right	
Ambiguity	61	980	green	0.61	[0.25,0.75]	risk	skew	right	j
Ambiguity	62	1167	green	0.57	[0.25,0.75]	risk	skew	left	f
Ambiguity	63	1080	green	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	64	948	green	0.37	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	65	928	green	0.41	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	66	687	green	0.47	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	67	789	green	0.59	[0.25,0.75]	risk	skew	right	j
Ambiguity	68	1421	green	0.54	[0.25,0.75]	risk	skew	right	j
Ambiguity	69	712	green	0.46	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	70	1193	green	0.51	[0.25,0.75]	risk	skew	left	f
Ambiguity	71	1364	green	0.49	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	72	1475	green	0.51	[0.25,0.75]	risk	skew	left	f
Ambiguity	73	715	green	0.51	[0.25,0.75]	risk	skew	left	f
Ambiguity	74	810	green	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	75	910	green	0.5	[0,1]	risk	skew	right	j
Ambiguity	76	1168	green	0.39	[0,1]	Ambiguous	skew	left	j
Ambiguity	77	1073	green	0.45	[0,1]	Ambiguous	skew	left	j
Ambiguity	78	1145	green	0.55	[0,1]	risk	skew	left	f
Ambiguity	79	784	green	0.49	[0,1]	Ambiguous	skew	left	j
Ambiguity	80	792	green	0.48	[0,1]	Ambiguous	skew	right	f
Ambiguity	81	583	green	0.53	[0,1]	Ambiguous	skew	right	f
Ambiguity	82	1497	green	0.54	[0,1]	risk	skew	right	j
Ambiguity	83	773	green	0.5	[0,1]	risk	skew	right	j
Ambiguity	84	693	green	0.46	[0,1]	Ambiguous	skew	left	j
Ambiguity	85	706	green	0.46	[0,1]	Ambiguous	skew	right	f
Ambiguity	86	826	green	0.49	[0,1]	Ambiguous	skew	right	f
Ambiguity	87	905	green	0.51	[0,1]	risk	skew	right	j
Ambiguity	88	645	green	0.47	[0,1]	Ambiguous	skew	right	f
Ambiguity	89	826	green	0.5	[0,1]	risk	skew	left	f
