Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	NA	blue	0.8	none	wide	[""right""]	
Risk	1	1488	blue	0	right	wide	[""left""]	j
Risk	2	1027	blue	0	right	wide	[""left""]	j
Risk	3	1147	blue	0.8	right	wide	[""right""]	j
Risk	4	740	blue	0.9	left	wide	[""left""]	f
Risk	5	955	blue	0.1	right	wide	[""left""]	j
Risk	6	587	blue	0.1	right	wide	[""left""]	j
Risk	7	658	blue	1	left	wide	[""left""]	f
Risk	8	932	blue	0.2	right	wide	[""left""]	j
Risk	9	772	blue	0.9	right	wide	[""right""]	j
Risk	10	714	blue	0	right	wide	[""left""]	j
Risk	11	906	blue	0.1	left	wide	[""right""]	f
Risk	12	691	blue	0	left	wide	[""right""]	f
Risk	13	720	blue	1	left	wide	[""left""]	f
Risk	14	578	blue	0.3	right	wide	[""left""]	j
Risk	15	554	blue	1	left	wide	[""left""]	f
Risk	16	714	blue	0.9	left	wide	[""left""]	f
Risk	17	1082	blue	0.7	right	wide	[""right""]	j
Risk	18	728	blue	0.2	right	wide	[""left""]	j
Risk	19	578	blue	0	right	wide	[""left""]	j
Risk	20	729	red	0.4	left	narrow	[""right""]	f
Risk	21	930	red	0.5	left	narrow	[""right""]	f
Risk	22	944	red	0.6	right	narrow	[""left""]	j
Risk	23	1074	red	0.6	right	narrow	[""left""]	j
Risk	24	1273	red	0.5	right	narrow	[""left""]	j
Risk	25	569	red	0.5	right	narrow	[""left""]	j
Risk	26	664	red	0.3	right	narrow	[""left""]	j
Risk	27	903	red	0.6	right	narrow	[""left""]	j
Risk	28	833	red	0.5	right	narrow	[""left""]	j
Risk	29	936	red	0.4	left	narrow	[""right""]	f
Risk	30	609	red	0.5	right	narrow	[""left""]	j
Risk	31	673	red	0.7	left	narrow	[""left""]	f
Risk	32	657	red	0.5	right	narrow	[""left""]	j
Risk	33	536	red	0.5	right	narrow	[""left""]	j
Risk	34	728	red	0.5	left	narrow	[""right""]	f
Risk	35	585	red	0.2	right	narrow	[""left""]	j
Risk	36	703	red	0.5	left	narrow	[""right""]	f
Risk	37	616	red	0.4	right	narrow	[""left""]	j
Risk	38	569	red	0.3	right	narrow	[""left""]	j
Risk	39	613	red	0.5	left	narrow	[""right""]	f
Risk	40	1142	green	0.7	right	skew	[""right""]	j
Risk	41	2128	green	0.6000000000000001	left	skew	[""right""]	f
Risk	42	863	green	0.7	left	skew	[""left""]	f
Risk	43	575	green	0.7	right	skew	[""right""]	j
Risk	44	768	green	0.8	right	skew	[""right""]	j
Risk	45	783	green	0.7	left	skew	[""left""]	f
Risk	46	862	green	0.6000000000000001	left	skew	[""right""]	f
Risk	47	678	green	0.7	left	skew	[""left""]	f
Risk	48	847	green	0.8	left	skew	[""left""]	f
Risk	49	574	green	0.5	right	skew	[""left""]	j
Risk	50	950	green	0.6000000000000001	left	skew	[""right""]	f
Risk	51	695	green	0.7	left	skew	[""left""]	f
Risk	52	597	green	0.7	right	skew	[""right""]	j
Risk	53	516	green	0.8	left	skew	[""left""]	f
Risk	54	501	green	0.8999999999999999	left	skew	[""left""]	f
Risk	55	614	green	0.7	right	skew	[""right""]	j
Risk	56	765	green	0.4	left	skew	[""right""]	f
Risk	57	1262	green	0.7	right	skew	[""right""]	j
Risk	58	542	green	0.7	right	skew	[""right""]	j
Risk	59	709	green	0.5	left	skew	[""right""]	f
