Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	NA	green	0.5	[0.25,0.75]	Ambiguous	narrow	left	
Ambiguity	1	4256	green	0.62	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	2150	green	0.56	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	3	3129	green	0.58	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	4	3803	green	0.59	[0.25,0.75]	risk	narrow	right	j
Ambiguity	5	1458	green	0.58	[0.25,0.75]	risk	narrow	right	j
Ambiguity	6	1221	green	0.54	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	7	1035	green	0.53	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	8	1173	green	0.52	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	1039	green	0.54	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	10	1212	green	0.58	[0.25,0.75]	risk	narrow	left	f
Ambiguity	11	1041	green	0.54	[0.25,0.75]	risk	narrow	right	j
Ambiguity	12	1178	green	0.48	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	1358	green	0.51	[0.25,0.75]	risk	narrow	left	f
Ambiguity	14	881	green	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	15	1411	green	0.5	[0,1]	Ambiguous	narrow	left	j
Ambiguity	16	1015	green	0.59	[0,1]	risk	narrow	left	f
Ambiguity	17	1015	green	0.53	[0,1]	risk	narrow	left	f
Ambiguity	18	2729	green	0.43	[0,1]	risk	narrow	left	f
Ambiguity	19	1132	green	0.3	[0,1]	Ambiguous	narrow	left	j
Ambiguity	20	788	green	0.33	[0,1]	Ambiguous	narrow	left	j
Ambiguity	21	1296	green	0.4	[0,1]	Ambiguous	narrow	left	j
Ambiguity	22	1012	green	0.51	[0,1]	Ambiguous	narrow	right	f
Ambiguity	23	785	green	0.72	[0,1]	risk	narrow	left	f
Ambiguity	24	619	green	0.61	[0,1]	risk	narrow	left	f
Ambiguity	25	1385	green	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	26	958	green	0.53	[0,1]	risk	narrow	left	f
Ambiguity	27	857	green	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	28	1156	green	0.5	[0,1]	Ambiguous	narrow	right	f
Ambiguity	29	1170	green	0.51	[0,1]	risk	narrow	left	f
Ambiguity	30	3192	blue	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	31	1052	blue	0.38	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	32	1739	blue	0.4	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	33	995	blue	0.49	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	34	895	blue	0.57	[0.25,0.75]	risk	skew	right	j
Ambiguity	35	1167	blue	0.51	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	36	1344	blue	0.54	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	37	870	blue	0.55	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	38	1996	blue	0.59	[0.25,0.75]	risk	skew	left	f
Ambiguity	39	2661	blue	0.57	[0.25,0.75]	risk	skew	left	f
